Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-10-21 14",0.0196,0.0683,0.027
"2024-10-21 15",0.0511,0.0628,0.0814
"2024-10-21 16",0.0595,0.2426,0.0726
"2024-10-21 17",0.1367,0.0936,0.0661
"2024-10-21 18",0.186,0.1775,0.1028
"2024-10-21 19",0.1459,0.1521,0.0795
"2024-10-21 20",0.1545,0.0781,0.0659
"2024-10-21 21",0.1883,0.1382,0.0891
"2024-10-21 22",0.1652,0.1518,0.0702
"2024-10-21 23",0.1284,0.1796,0.097
"2024-10-22 2",0.0413,0.1001,0.0743
"2024-10-22 3",0.0507,0.0932,0.0688
"2024-10-22 4",0.0634,0.0961,0.0668
"2024-10-22 5",0.1217,0.1085,0.0664
"2024-10-22 6",0.1822,0.1277,0.0726
"2024-10-22 7",0.2503,0.2177,0.0874
"2024-10-22 8",0.2844,0.2221,0.1506
"2024-10-22 9",0.1742,0.1681,0.0836
"2024-10-22 10",0.2113,0.171,0.0918
"2024-10-22 11",0.1122,0.1262,0.0946
"2024-10-22 12",0.0329,0.0639,0.0733
"2024-10-22 13",0,0.0352,0.0209
"2024-10-22 14",0.0186,0.1011,0.1015
"2024-10-22 15",0.0339,0.0391,0.0706
"2024-10-22 16",0.0904,0.091,0.0735
"2024-10-22 17",0.0916,0.0906,0.0718
"2024-10-22 18",0.1109,0.1212,0.0819
"2024-10-22 19",0.2665,0.1837,0.1959
"2024-10-22 20",0.552,0.222,0.333
"2024-10-22 21",0.4918,0.4568,0.2136
"2024-10-22 22",0.405,0.3071,0.302
"2024-10-22 23",0.206,0.0979,0.2247
"2024-10-23 0",0.3914,0.5355,0.3176
"2024-10-23 1",0.366,0.5442,0.416
"2024-10-23 4",0.0841,0.1212,0.0839
"2024-10-23 5",0.1852,0,0.0752
"2024-10-23 6",0.1977,0.1725,0.0546
"2024-10-23 7",0.2608,0.1985,0.133
"2024-10-23 8",0.4182,0.3255,0.3485
"2024-10-23 9",0.3165,0.2939,0.1955
"2024-10-23 10",0.1556,0.3691,0.0994
"2024-10-23 11",0.1206,0.0194,0.0965
"2024-10-23 12",0.1415,0.3528,0.0999
"2024-10-23 13",0.197,0.2858,0.0953
"2024-10-23 14",0.0531,0.1995,0.0685
"2024-10-23 15",0.0811,0.1876,0.0778
"2024-10-23 16",0.1066,0.1027,0.073
"2024-10-23 17",0.276,0.0979,0.0771
"2024-10-23 18",0.6688,0.3039,0.2225
"2024-10-23 19",0.1374,0.2098,0.1207
"2024-10-23 20",0.0273,0.1135,0.0802
"2024-10-23 21",0,0.039,0.0769
"2024-10-23 22",0,0.0235,0.0659
"2024-10-23 23",0,0.0615,0.0592
"2024-10-24 2",0,0.0441,0.074
"2024-10-24 3",0.0213,0,0.0542
"2024-10-24 4",0,0,0.0565
"2024-10-24 5",0,0.0256,0.0518
"2024-10-24 6",0,0.0422,0.0445
"2024-10-24 7",0.0472,0.1033,0.056
"2024-10-24 8",0,0.0558,0.0591
"2024-10-24 9",0,0.0439,0.0591
"2024-10-24 10",0,0,0.0747
"2024-10-24 11",0,0,0.069
"2024-10-24 12",0,0,0.0438
"2024-10-24 13",0,0,0.0443
"2024-10-24 14",0,0,0.0573
"2024-10-24 15",0,0,0.0637
"2024-10-24 16",0,0.0333,0.0457
"2024-10-24 17",0,0.0362,0.0558
"2024-10-24 18",0.0463,0.0654,0.0527
"2024-10-24 19",0.1054,0.1245,0.0695
"2024-10-24 20",0.2099,0.1444,0.1454
"2024-10-24 22",0.2765,0.4245,0.2402
"2024-10-24 23",0.2267,0.2438,0.1377
"2024-10-25 2",0.2395,0.3334,0.1245
"2024-10-25 3",0.204,0.2599,0.1904
"2024-10-25 4",0.1088,0.0809,0.1288
"2024-10-25 5",0.2231,0.2038,0.1294
"2024-10-25 6",0.4094,0.1349,0.2091
"2024-10-25 7",0.6336,0.2944,0.2203
"2024-10-25 8",0.1826,0.2137,0.1542
"2024-10-25 9",0.1163,0.153,0.0723
"2024-10-25 10",0.0825,0.5394,0.2506
"2024-10-25 11",0.0578,0.3765,0.1084
"2024-10-25 12",0.0515,0.0723,0.1234
"2024-10-25 13",0.0418,0.1533,0.0925
"2024-10-25 14",0.0379,0.0937,0.0776
"2024-10-25 15",0.045,0.0618,0.0745
"2024-10-25 16",0.023,0.1076,0.07
"2024-10-25 17",0.0259,0.0415,0.0687
"2024-10-25 18",0.0581,0.085,0
"2024-10-25 19",0.3717,0.239,0.1736
"2024-10-25 20",0.8276,0.0869,0.2755
"2024-10-25 21",0.5715,0.1464,0.3058
"2024-10-25 22",0.6004,0.5308,0.389
"2024-10-25 23",0.44,0.1585,0.3852
"2024-10-26 0",0.2917,0.0378,0.2357
"2024-10-26 1",0.1177,0.2793,0.2261
"2024-10-26 4",0.217,0.3365,0.2546
"2024-10-26 5",0.1329,0.0343,0.2568
"2024-10-26 6",0.0952,0.1935,0.1629
"2024-10-26 7",0.3105,0.5629,0.4632
"2024-10-26 8",0.2363,0.43,0.2812
"2024-10-26 9",0.1665,0.3492,0.1717
"2024-10-26 10",0.0975,0.0251,0.229
"2024-10-26 11",0.0688,0.3116,0.1427
"2024-10-26 12",0.03,0.1686,0.1401
"2024-10-26 13",0,0.2357,0.1071
"2024-10-26 14",0.0518,0.1174,0.0894
"2024-10-26 15",0,0.1142,0.092
"2024-10-26 16",0,0.0402,0.0963
"2024-10-26 17",0.0579,0.1226,0.0834
"2024-10-26 18",0.5264,0.6055,0.5456
"2024-10-26 19",0.371,0.1154,0.3348
"2024-10-26 20",0.7862,0.1375,0.5094
"2024-10-26 23",0.3467,0.2912,0.2999
"2024-10-27 3",0.0936,0.1506,0.1003
"2024-10-27 4",0.0741,0.1337,0.0755
"2024-10-27 5",0.0845,0.1257,0.137
"2024-10-27 6",0.0355,0.0894,0
"2024-10-27 7",0.0598,0.1028,0.0716
"2024-10-27 8",0.1217,0.1186,0.0719
"2024-10-27 9",0.1213,0.0958,0.0795
"2024-10-27 10",0.0988,0.115,0.0606
"2024-10-27 11",0.117,0.1159,0.0802
"2024-10-27 12",0.134,0.1276,0.0798
"2024-10-27 13",0.1969,0.1111,0.0918
"2024-10-27 14",0.3173,0.182,0.1044
"2024-10-27 15",0.149,0.0788,0.0726
"2024-10-27 16",0.0986,0.0518,0.0553
"2024-10-27 17",0.0907,0.0632,0.0481
"2024-10-27 18",0.1191,0.1423,0.0743
"2024-10-27 19",0.0516,0.0685,0.0649
"2024-10-27 20",0.0729,0.0944,0.0584
"2024-10-27 21",0.0825,0.063,0.0702
"2024-10-27 22",0.0791,0.0642,0.0496
"2024-10-27 23",0.0359,0.057,0.0439
"2024-10-28 0",0.0461,0.0675,0.0546
"2024-10-28 1",0.0727,0.0658,0.0609
"2024-10-28 4",0.0507,0.0575,0.1054
"2024-10-28 5",0.1806,0.102,0.1351
"2024-10-28 6",0.1534,0.079,0.0546
"2024-10-28 7",0.0609,0.0324,0.0364
"2024-10-28 8",0.0359,0,0.0555
"2024-10-28 9",0.045,0.0249,0.0544
"2024-10-28 10",0.0316,0,0.0457
"2024-10-28 11",0.03,0.0385,0.0498
"2024-10-28 12",0,0,0.0742
"2024-10-28 13",0,0.0405,0.0664
"2024-10-28 14",0,0,0.0673
"2024-10-28 15",0.0211,0.1969,0.0714
"2024-10-28 16",0.0225,0,0.058
"2024-10-28 17",0.033,0.035,0.0625
"2024-10-28 18",0,0.0359,0.0398
"2024-10-28 19",0,0,0.0616
"2024-10-28 20",0,0,0.0539
"2024-10-28 21",0,0.0318,0.056
"2024-10-28 22",0,0,0
"2024-10-28 23",0,0,0.0597
"2024-10-29 2",0,0,0.0476
"2024-10-29 3",0,0,0.0565
"2024-10-29 4",0,0,0.0429
"2024-10-29 5",0,0,0.0441
"2024-10-29 6",0,0,0.0498
"2024-10-29 7",0,0,0.0532
"2024-10-29 8",0.0232,0,0.052
"2024-10-29 9",0,0.0328,0.0508
"2024-10-29 10",0,0,0.0381
"2024-10-29 11",0,0,0.028
"2024-10-29 12",0,0,0
"2024-10-29 13",0,0,0.0462
"2024-10-29 14",0,0,0.0422
"2024-10-29 15",0,0,0.0446
"2024-10-29 16",0,0,0.0235
"2024-10-29 17",0.0257,0,0.0551
"2024-10-29 18",0.0629,0.0967,0.0433
"2024-10-29 19",0,0.0579,0.0556
"2024-10-29 20",0.0234,0,0.0426
"2024-10-29 21",0,0,0.0391
"2024-10-29 22",0,0,0.0378
"2024-10-29 23",0.0202,0,0.0402
"2024-10-30 0",0,0.0361,0.0426
"2024-10-30 1",0,0,0.0371
"2024-10-30 4",0.1218,0,0.0381
"2024-10-30 5",0.0522,0,0
"2024-10-30 6",0.4337,0.0755,0.0458
"2024-10-30 7",0.1088,0.218,0.1526
"2024-10-30 8",0.1081,0.1282,0.0761
"2024-10-30 9",0.0479,0.0573,0.0738
"2024-10-30 10",0.0268,0.0815,0.0647
"2024-10-30 11",0,0.0548,0.0465
"2024-10-30 12",0.018,0,0.0597
"2024-10-30 13",0,0,0.0364
"2024-10-30 14",0,0,0.0439
"2024-10-30 15",0,0,0.0414
"2024-10-30 16",0,0.2311,0.0357
"2024-10-30 17",0.0586,0.0915,0.0568
"2024-10-30 18",0.1534,0.0197,0.0601
"2024-10-30 19",0.1711,0.0997,0.0352
"2024-10-30 20",0.1063,0.0831,0.0508
"2024-10-30 21",0.1456,0.0352,0.0415
"2024-10-30 22",0.1006,0.057,0.0537
"2024-10-30 23",0.0706,0.0439,0.0625
"2024-10-31 2",0.0216,0,0
"2024-10-31 3",0.0188,0.0192,0.046
"2024-10-31 4",0.0266,0,0.0415
"2024-10-31 5",0.0243,0,0.0438
"2024-10-31 6",0.0522,0.068,0.0458
"2024-10-31 7",0.0579,0,0.0477
"2024-10-31 8",0.0388,0.0553,0.0427
"2024-10-31 9",0.0741,0.0839,0.0429
"2024-10-31 10",0.0447,0.087,0.0582
"2024-10-31 11",0,0.0209,0.0453
"2024-10-31 12",0,0,0.0532
"2024-10-31 13",0,0.035,0.053
"2024-10-31 14",0,0,0.0568
"2024-10-31 15",0,0.0371,0.0561
"2024-10-31 16",0.0368,0.0723,0.0575
"2024-10-31 17",0.0513,0.062,0.0508
"2024-10-31 18",0.0891,0.1143,0.0493
"2024-10-31 19",0.0382,0.0213,0.0596
"2024-10-31 20",0.0218,0,0.0517
"2024-10-31 21",0.0264,0,0.0474
"2024-10-31 22",0,0,0.0517
"2024-10-31 23",0.028,0,0.0419
"2024-11-01 0",0.1118,0.0532,0.0647
"2024-11-01 1",0.1256,0.0912,0.0613
"2024-11-01 4",0.3358,0.1717,0.1657
"2024-11-01 5",0.3167,0.2273,0.1023
"2024-11-01 6",0.3687,0.2137,0.1476
"2024-11-01 7",0.324,0.1451,0.1264
"2024-11-01 8",0.3453,0.1676,0.1229
"2024-11-01 9",0.0809,0.1413,0.0518
"2024-11-01 10",0.0681,0.3967,0.0869
"2024-11-01 11",0.0407,0.1588,0.0625
"2024-11-01 12",0.0248,0.09,0.057
"2024-11-01 13",0,0.0297,0.0513
"2024-11-01 14",0.0245,0.0743,0.0633
"2024-11-01 15",0.0255,0.0536,0.05
"2024-11-01 16",0,0.0385,0.0567
"2024-11-01 17",0.0407,0.0587,0.0529
"2024-11-01 18",0,0,0.0644
"2024-11-01 19",0.0481,0,0.0524
"2024-11-01 20",0.3555,0.0347,0.1952
"2024-11-01 21",0.3083,0.2053,0.1581
"2024-11-01 22",0.1967,0.1931,0.147
"2024-11-01 23",0.1159,0.0663,0.0791
"2024-11-02 2",0.1529,0.2496,0.1856
"2024-11-02 3",0.1318,0.1365,0.1579
"2024-11-02 4",0.1418,0.0936,0.1221
"2024-11-02 5",0.023,0,0.05
"2024-11-02 6",0.1025,0.0524,0.0421
"2024-11-02 7",0.171,0.0591,0.1253
"2024-11-02 8",0.5134,0.296,0.2077
"2024-11-02 9",0.115,0.1948,0.1456
"2024-11-02 10",0.0295,0.0242,0.172
"2024-11-02 11",0,0,0.034
"2024-11-02 12",0.02,0.0584,0.0582
"2024-11-02 13",0,0,0.0573
"2024-11-02 14",0,0,0.0493
"2024-11-02 15",0,0,0.0563
"2024-11-02 16",0,0,0.0577
"2024-11-02 17",0.062,0.1274,0.0666
"2024-11-02 18",0.0336,0.063,0.0704
"2024-11-02 19",0.0607,0.0977,0.0778
"2024-11-02 20",0.0584,0.0776,0.0766
"2024-11-02 23",0,0.0402,0.0814
"2024-11-03 0",0,0,0.0671
"2024-11-03 1",0,0,0.0582
"2024-11-03 5",0.0257,0,0.0537
"2024-11-03 6",0.0675,0.0597,0.0606
"2024-11-03 7",0.0255,0.0185,0.0477
"2024-11-03 8",0,0,0.0536
"2024-11-03 9",0,0,0.0477
"2024-11-03 10",0,0,0
"2024-11-03 11",0,0,0.0244
"2024-11-03 12",0,0,0.0194
"2024-11-03 13",0,0,0.0544
"2024-11-03 14",0,0.03,0.041
"2024-11-03 15",0,0,0.0445
"2024-11-03 16",0,0,0.046
"2024-11-03 17",0,0,0.0429
"2024-11-03 18",0,0,0.0287
"2024-11-03 19",0,0,0.039
"2024-11-03 20",0.0375,0,0.03
"2024-11-03 21",0.0456,0,0.0417
"2024-11-03 22",0.02,0,0.0311
"2024-11-03 23",0,0,0.0244
"2024-11-04 2",0,0,0.0258
"2024-11-04 3",0.0439,0,0.0252
"2024-11-04 4",0.0563,0,0
"2024-11-04 5",0.0377,0,0
"2024-11-04 6",0.2479,0.0415,0.0244
"2024-11-04 7",0.2964,0.0506,0.0199
"2024-11-04 8",0.077,0,0.0402
"2024-11-04 9",0.028,0,0.0319
"2024-11-04 10",0,0,0.0453
"2024-11-04 11",0,0,0.0371
"2024-11-04 12",0,0,0.0182
"2024-11-04 13",0,0,0
"2024-11-04 14",0,0,0.0196
"2024-11-04 15",0,0,0.0357
"2024-11-04 16",0,0,0.0362
"2024-11-04 17",0.0361,0,0.053
"2024-11-04 18",0.1572,0.0213,0.0465
"2024-11-04 19",0.154,0,0.0412
"2024-11-04 20",0.1349,0.0706,0.0409
"2024-11-04 21",0.0564,0.0474,0.0482
"2024-11-04 22",0.032,0,0.0285
"2024-11-04 23",0.0398,0,0.0429
"2024-11-05 0",0.0438,0.0427,0.0445
"2024-11-05 1",0.0266,0.0242,0.0395
"2024-11-05 4",0,0,0.0275
"2024-11-05 5",0.038,0,0.027
"2024-11-05 6",0.0448,0,0.0426
"2024-11-05 7",0.0434,0.0391,0.0412
"2024-11-05 8",0.0716,0.0508,0.0434
"2024-11-05 9",0.1288,0.0359,0.0498
"2024-11-05 10",0,0,0.0398
"2024-11-05 11",0,0,0.0494
"2024-11-05 12",0,0,0
"2024-11-05 13",0,0,0.0352
"2024-11-05 14",0,0,0.0263
"2024-11-05 15",0,0,0.0297
"2024-11-05 16",0,0,0.0496
"2024-11-05 17",0.0332,0.041,0.0479
"2024-11-05 18",0.0313,0,0.0369
"2024-11-05 19",0.0582,0,0.0192
"2024-11-05 20",0.2676,0.1021,0.0532
"2024-11-05 21",0.2864,0.0939,0.1106
"2024-11-05 22",0.3626,0.1377,0.1664
"2024-11-05 23",0.0734,0.0596,0.0361
"2024-11-06 2",0,0,0.0369
"2024-11-06 3",0,0,0.0283
"2024-11-06 4",0.0497,0,0.0294
"2024-11-06 5",0.0339,0,0.0398
"2024-11-06 6",0.2417,0,0.0242
"2024-11-06 7",0.3232,0.0874,0.0841
"2024-11-06 8",0.2297,0.0661,0.0302
"2024-11-06 9",0.1011,0.0827,0.0476
"2024-11-06 10",0.023,0,0.0462
"2024-11-06 11",0,0.0321,0.0203
"2024-11-06 13",0,0.102,0.1267
"2024-11-06 14",0,0,0.0343
"2024-11-06 15",0,0.0172,0.0383
"2024-11-06 16",0,0,0
"2024-11-06 17",0.0473,0,0.0412
"2024-11-06 18",0,0,0.046
"2024-11-06 19",0.1156,0.0647,0.0239
"2024-11-06 20",0.1856,0.0364,0.046
"2024-11-06 21",0.0954,0,0.0275
"2024-11-06 22",0.0836,0.0297,0.0338
"2024-11-06 23",0.0759,0,0.0306
"2024-11-07 2",0.0547,0,0
"2024-11-07 3",0.1349,0,0.0747
"2024-11-07 4",0.1118,0,0.0398
"2024-11-07 5",0.1304,0,0.0189
"2024-11-07 6",0.3526,0.1181,0.1061
"2024-11-07 7",0.319,0.2551,0.1988
"2024-11-07 8",0.0656,0.0826,0.0355
"2024-11-07 9",0.1254,0.5902,0.0942
"2024-11-07 10",0.0713,0.7696,0.0951
"2024-11-07 11",0.0527,0.6821,0.039
"2024-11-07 12",0,0,0.0568
"2024-11-07 13",0,0,0.0469
"2024-11-07 14",0,0,0.0299
"2024-11-07 15",0,0,0
"2024-11-07 16",0,0,0.0295
"2024-11-07 17",0.0884,0,0.0333
"2024-11-07 18",0.1583,0.0575,0.033
"2024-11-07 19",0.2989,0.0783,0.0481
"2024-11-07 20",0.5375,0.2534,0.239
"2024-11-07 21",0.3841,0.1418,0.2318
"2024-11-07 22",0.2892,0.1226,0.1418
"2024-11-07 23",0.1497,0.0979,0.0953
"2024-11-08 0",0.1617,0.0846,0.0997
"2024-11-08 1",0.1411,0.0802,0.0409
"2024-11-08 4",0.1292,0.0833,0.0336
"2024-11-08 5",0.2453,0.085,0.0417
"2024-11-08 6",0.2787,0.1447,0.1274
"2024-11-08 7",0.2272,0.0695,0.1239
"2024-11-08 8",0.1576,0.1064,0
"2024-11-08 9",0.0947,0.0522,0.0654
"2024-11-08 10",0.0413,0.0869,0.035
"2024-11-08 11",0.0293,0.0754,0.0424
"2024-11-08 12",0,0,0.0209
"2024-11-08 13",0,0.0251,0.041
"2024-11-08 14",0,0,0.0445
"2024-11-08 15",0,0,0.069
"2024-11-08 16",0.0243,0,0.0494
"2024-11-08 17",0.0461,0,0
"2024-11-08 18",0.1393,0,0.0324
"2024-11-08 19",0.2465,0.1039,0.1377
"2024-11-08 20",0.2749,0.1415,0.1075
"2024-11-08 21",0.5448,0.2029,0.2407
"2024-11-08 22",0.488,0.315,0.2457
"2024-11-08 23",0.5423,0.3195,0.2115
"2024-11-09 2",0.4509,0.2369,0.1131
"2024-11-09 3",0.37,0.2439,0.1961
"2024-11-09 4",0.241,0.2027,0.1512
"2024-11-09 5",0.2285,0.2465,0.1528
"2024-11-09 6",0.0865,0,0.0421
"2024-11-09 7",0.1483,0.0436,0.1015
"2024-11-09 8",0.1154,0.1073,0.0403
"2024-11-09 9",0.0706,0.0827,0.0481
"2024-11-09 10",0.045,0.0836,0.0556
"2024-11-09 11",0.033,0.0402,0.0539
"2024-11-09 12",0.0223,0.0582,0.0427
"2024-11-09 13",0,0.0323,0.0709
"2024-11-09 14",0,0.0369,0.0621
"2024-11-09 15",0,0.0187,0.0877
"2024-11-09 16",0,0.0589,0.052
"2024-11-09 17",0.1118,0.1217,0.0498
"2024-11-09 18",0.291,0.1356,0.1463
"2024-11-09 19",0.3319,0.2208,0.2161
"2024-11-09 20",0.5806,0.3157,0.3124
"2024-11-09 23",0.4553,0.2323,0.2319
"2024-11-10 0",0.5229,0.2865,0.2343
"2024-11-10 1",0.3453,0.1811,0.1847
"2024-11-10 5",0.1531,0,0.0398
"2024-11-10 6",0.127,0.0652,0.0391
"2024-11-10 7",0.1218,0.0244,0.0378
"2024-11-10 8",0.1154,0,0.0457
"2024-11-10 9",0.0561,0.0448,0
"2024-11-10 10",0.0259,0.0544,0.0589
"2024-11-10 11",0,0.0918,0.0527
"2024-11-10 12",0.0188,0.0577,0.052
"2024-11-10 13",0,0.0268,0.05
"2024-11-10 14",0,0.0409,0.0666
"2024-11-10 15",0.0459,0.1396,0.0888
"2024-11-10 16",0.0491,0.0383,0.064
"2024-11-10 17",0.0484,0.0992,0.0561
"2024-11-10 18",0.3162,0.0661,0.0553
"2024-11-10 19",0.3716,0.2175,0.1851
"2024-11-10 20",0.4864,0.251,0.2244
"2024-11-10 21",0.4618,0.2724,0.2235
"2024-11-10 22",0.3346,0.2009,0.2067
"2024-11-10 23",0.159,0.1051,0.1499
"2024-11-11 2",0.4384,0.7847,0.5423
"2024-11-11 3",0.4025,0.8984,0.3257
"2024-11-11 4",0.2922,0.199,0.188
"2024-11-11 5",0.2235,0.087,0.1272
"2024-11-11 6",0.1006,0.0582,0.0338
"2024-11-11 7",0.237,0.0649,0.0287
"2024-11-11 8",0.0868,0.0388,0.0378
"2024-11-11 9",0.0834,0.0609,0.0488
"2024-11-11 10",0.0466,0.0577,0.0496
"2024-11-11 11",0.0357,0.0781,0.062
"2024-11-11 12",0.035,0,0.0299
"2024-11-11 13",0.0279,0.0654,0.0616
"2024-11-11 14",0,0,0.0513
"2024-11-11 15",0,0,0.0549
"2024-11-11 16",0.0309,0,0.063
"2024-11-11 17",0.0386,0.0488,0.0515
"2024-11-11 18",0.0673,0.1622,0.0627
"2024-11-11 19",0.025,0.0244,0.058
"2024-11-11 20",0.0459,0.0802,0.062
"2024-11-11 21",0.0382,0,0.0565
"2024-11-11 22",0,0,0.0381
"2024-11-11 23",0,0,0.052
"2024-11-12 0",0,0.0361,0.0481
"2024-11-12 1",0.02,0,0.0491
"2024-11-12 4",0,0,0.0563
"2024-11-12 5",0,0,0.0855
"2024-11-12 6",0.02,0.0249,0.0558
"2024-11-12 7",0,0,0.0336
"2024-11-12 8",0.0575,0,0.0575
"2024-11-12 9",0.0386,0,0.0551
"2024-11-12 10",0.0391,0,0.0474
"2024-11-12 11",0.0382,0,0.0426
"2024-11-12 12",0.0709,0,0.0464
"2024-11-12 13",0.0193,0,0.0395
"2024-11-12 14",0.0815,0,0.0369
"2024-11-12 15",0.0598,0.0366,0.0615
"2024-11-12 16",0.1159,0.0532,0.0553
"2024-11-12 17",0.1983,0.0512,0.1993
"2024-11-12 18",0.2428,0.16,0.1336
"2024-11-12 19",0.1935,0.0664,0.0549
"2024-11-12 20",0.2487,0.1037,0.1071
"2024-11-12 21",0.1711,0.0501,0.0388
"2024-11-12 22",0.2417,0.1231,0.0515
"2024-11-12 23",0.1833,0.1219,0.154
"2024-11-13 2",0.0648,0.0556,0.0318
"2024-11-13 3",0.0902,0,0.0321
"2024-11-13 4",0.0772,0.0651,0.0258
"2024-11-13 5",0.0804,0.024,0.0252
"2024-11-13 6",0.1897,0,0.0251
"2024-11-13 7",0.1225,0.0695,0.0376
"2024-11-13 8",0.077,0,0.0961
"2024-11-13 9",0.0582,0,0.0278
"2024-11-13 10",0.0497,0.0295,0.0395
"2024-11-13 11",0.0623,0.0496,0.0453
"2024-11-13 12",0.0247,0,0.0419
"2024-11-13 13",0.0184,0.0635,0.0431
"2024-11-13 14",0.0304,0.0688,0.0585
"2024-11-13 15",0.0375,0.0467,0.0505
"2024-11-13 16",0.0949,0.0889,0.0355
"2024-11-13 17",0.1056,0.0415,0.0282
"2024-11-13 18",0.1127,0.0357,0.0403
"2024-11-13 19",0.3128,0.1231,0.1475
"2024-11-13 20",0.3896,0.3411,0.2678
"2024-11-13 21",0.3471,0.2582,0.2082
"2024-11-13 22",0.2038,0.1272,0.1856
"2024-11-13 23",0.087,0.0402,0.0359
"2024-11-14 0",0.0934,0,0.0515
"2024-11-14 1",0.1077,0.0591,0.0391
"2024-11-14 4",0.1638,0.0448,0.0206
"2024-11-14 5",0.3939,0.1341,0.1811
"2024-11-14 6",0.353,0.0247,0.1159
"2024-11-14 7",0.0974,0.1428,0.2069
"2024-11-14 8",0.2438,0.0949,0.1464
"2024-11-14 9",0.199,0.2536,0.1669
"2024-11-14 10",0.0652,0.0213,0.0556
"2024-11-14 11",0.0552,0.0618,0.0788
"2024-11-14 12",0.0298,0.6227,0.0575
"2024-11-14 13",0,0,0
"2024-11-14 14",0.0329,0.0776,0
"2024-11-14 15",0,0.0585,0.0589
"2024-11-14 16",0.0572,0.1456,0
"2024-11-14 17",0.1036,0.0881,0.0512
"2024-11-14 18",0.1288,0.0628,0.0218
"2024-11-14 19",0.4364,0.2493,0.2082
"2024-11-14 20",0.7063,0.4046,0.2819
"2024-11-14 21",0.965,0.4783,0.4096
"2024-11-14 22",0.8223,1.0759,0.3562
"2024-11-14 23",0.1156,1.2814,0.4328
"2024-11-15 2",0.5479,0.565,0.2579
"2024-11-15 3",0.5313,0.9358,0.2556
"2024-11-15 4",0.4687,0.7243,0.2374
"2024-11-15 5",0.4802,0.6613,0.2312
"2024-11-15 6",0.0929,0.5021,0.4091
"2024-11-15 7",0.2503,0.6043,0.2469
"2024-11-15 8",0.177,1.4706,0.3842
"2024-11-15 9",0.5711,1.1615,0.3473
"2024-11-15 10",0.2717,0.0568,0.3995
"2024-11-15 11",0.0491,0.098,0.1466
"2024-11-15 12",0.0932,0.2019,0.0398
"2024-11-15 13",0.04,0.1363,0.0604
"2024-11-15 14",0.0427,0.1229,0.0597
"2024-11-15 15",0.0179,0.0245,0.0549
"2024-11-15 16",0,0,0.0666
"2024-11-15 17",0,0,0.0544
"2024-11-15 18",0.0522,0.047,0.0489
"2024-11-15 19",0.1172,0.0179,0.0474
"2024-11-15 20",0.0468,0.0537,0.0536
"2024-11-15 21",0.0234,0,0.0773
"2024-11-15 22",0,0,0.0815
"2024-11-15 23",0,0,0.0381
"2024-11-16 0",0,0,0.0568
"2024-11-16 1",0,0,0.0333
"2024-11-16 4",0,0,0
"2024-11-16 5",0,0,0
"2024-11-16 6",0,0,0.0213
"2024-11-16 7",0,0,0.0374
"2024-11-16 8",0.042,0,0.0383
"2024-11-16 9",0,0,0.0549
"2024-11-16 10",0.0463,0,0.0324
"2024-11-16 11",0.02,0,0
"2024-11-16 12",0.0338,0,0.0424
"2024-11-16 13",0,0.03,0.0391
"2024-11-16 14",0,0,0.041
"2024-11-16 15",0,0,0
"2024-11-16 16",0.027,0,0
"2024-11-16 17",0,0,0
"2024-11-16 18",0.0484,0,0.0469
"2024-11-16 19",0.084,0,0.0173
"2024-11-16 20",0.1084,0,0.018
"2024-11-16 23",0.2453,0.1317,0.0443
"2024-11-17 3",0.0934,0,0.0256
"2024-11-17 4",0.1218,0.1128,0.0314
"2024-11-17 5",0.0879,0,0
"2024-11-17 6",0.0822,0,0
"2024-11-17 7",0.1579,0.0973,0.0225
"2024-11-17 8",0.1059,0,0
"2024-11-17 9",0.0448,0,0
"2024-11-17 10",0,0,0.0338
"2024-11-17 11",0,0,0.0204
"2024-11-17 12",0,0,0
"2024-11-17 13",0,0,0.0215
"2024-11-17 14",0,0,0.0306
"2024-11-17 15",0,0,0.0445
"2024-11-17 16",0.0379,0,0.0385
"2024-11-17 17",0.0665,0,0.0312
"2024-11-17 18",0.0986,0,0.0268
"2024-11-17 19",0.1861,0.0778,0.0542
"2024-11-17 20",0.176,0.0359,0.0381
"2024-11-17 21",0.0991,0.0306,0.0414
"2024-11-17 22",0.1359,0.0888,0.0403
"2024-11-17 23",0.1667,0.0373,0.027
"2024-11-18 0",0.0941,0,0.0385
"2024-11-18 1",0,0,0.0402
"2024-11-18 4",0,0,0.0378
"2024-11-18 5",0.0259,0,0.052
"2024-11-18 6",0.0793,0,0
"2024-11-18 7",0.0772,0,0.0373
"2024-11-18 8",0.0343,0,0.0304
"2024-11-18 9",0,0,0.0242
"2024-11-18 10",0.0243,0,0.0439
"2024-11-18 11",0.0236,0,0.0452
"2024-11-18 12",0,0,0.052
"2024-11-18 13",0,0,0.0568
"2024-11-18 14",0,0,0.0455
"2024-11-18 15",0,0,0.05
"2024-11-18 16",0.0211,0.0295,0.0175
"2024-11-18 17",0.0536,0,0.0412
"2024-11-18 18",0.1768,0,0.0879
"2024-11-18 19",0.0491,0,0.0494
"2024-11-18 20",0.0472,0,0.0264
"2024-11-18 21",0.0441,0,0
"2024-11-18 22",0.0665,0,0
"2024-11-18 23",0.0745,0,0.0312
"2024-11-19 2",0,0,0.0326
"2024-11-19 3",0.0561,0,0.0256
"2024-11-19 4",0.1395,0,0
"2024-11-19 5",0.1904,0,0.0225
