Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-10-02 20",0.0802,0.5075,0.0732
"2024-10-02 21",0.0711,0.5126,0
"2024-10-02 22",0,0.5,0.1033
"2024-10-02 23",0,0.4574,0.0851
"2024-10-03 0",0,0.4541,0.0752
"2024-10-03 1",0,0.447,0
"2024-10-03 4",0,0.3805,0.0902
"2024-10-03 5",0,0.4162,0
"2024-10-03 6",0,0.4729,0.0756
"2024-10-03 7",0.2157,0.4758,0.11
"2024-10-03 8",0.835,0.1393,0.0903
"2024-10-03 9",0.5647,0.541,0.1546
"2024-10-03 10",0.5036,0.6031,0.1678
"2024-10-03 11",0.488,0.9291,0.139
"2024-10-03 12",0.6646,0.9916,0.1641
"2024-10-03 13",0.4886,0.9046,0.1464
"2024-10-03 14",0.447,1.0454,0.2242
"2024-10-03 15",0.5742,0.9985,0.1829
"2024-10-03 16",0.6196,0.8517,0.1257
"2024-10-03 17",1.4551,0.8377,0.2273
"2024-10-03 18",2.2172,0.7206,0.1947
"2024-10-03 19",0.341,0.6501,0
"2024-10-03 20",0.0707,0.6049,0.1022
"2024-10-03 21",0,0.5639,0
"2024-10-03 22",0,0.6636,0
"2024-10-03 23",0,0.5953,0.0898
"2024-10-04 2",0,0.4781,0.2763
"2024-10-04 3",0,0.4508,0.371
"2024-10-04 4",0,0.1117,0.337
"2024-10-04 5",0,0.1321,0.3734
"2024-10-04 6",0,0.1324,0.4047
"2024-10-04 8",0.8408,0.4561,0.6446
"2024-10-04 9",1.068,0.4213,0.177
"2024-10-04 10",1.2617,0.4248,0.1721
"2024-10-04 11",1.0049,0.7559,0.1348
"2024-10-04 12",0.941,0.6353,0.0927
"2024-10-04 13",1.4248,0.4084,0
"2024-10-04 14",1.7979,0.5896,0.1015
"2024-10-04 15",1.2688,0.6681,0.0871
"2024-10-04 16",1.2052,0.7594,0.0998
"2024-10-04 17",4.7248,0.6268,0.257
"2024-10-04 18",1.4358,0.6776,0.1168
"2024-10-04 19",0.1765,0.6122,0.1051
"2024-10-04 20",0.0897,0.6485,0.0741
"2024-10-04 21",0,0.5035,0.1026
"2024-10-04 22",0,0.6095,0.1355
"2024-10-04 23",0.0768,0.5117,0.1419
"2024-10-05 2",0,0.2645,0.1197
"2024-10-05 3",0.0812,0.318,0.2485
"2024-10-05 4",0,0.3117,0.1632
"2024-10-05 5",0,0.0978,0
"2024-10-05 6",0,0.2208,0.0787
"2024-10-05 7",0.214,0.2663,0.0898
"2024-10-05 8",0.8177,0.2304,0.0973
"2024-10-05 9",0.9018,0.2969,0.0812
"2024-10-05 10",0.5318,0.3783,0
"2024-10-05 11",0.5616,0.516,0
"2024-10-05 12",0.6532,0.5206,0.1111
"2024-10-05 13",0.9829,0.5042,0.0913
"2024-10-05 14",1.0093,0.4501,0.0871
"2024-10-05 15",0.776,0.4891,0
"2024-10-05 16",0.7307,0.4809,0.1104
"2024-10-05 17",0.7756,0.4812,0.0776
"2024-10-05 18",0.8308,0.0896,0
"2024-10-05 19",0.2277,0.1224,0.1089
"2024-10-05 20",0.0765,0.4552,0.1058
"2024-10-05 23",0,0.1133,0.1011
"2024-10-06 0",0,0.3743,0.0896
"2024-10-06 1",0,0.4452,0.0894
"2024-10-06 5",0,0.0845,0.1157
"2024-10-06 6",0,0.1091,0.1067
"2024-10-06 7",0.223,0.3474,0.1499
"2024-10-06 8",0.8976,0.312,0.1763
"2024-10-06 9",0.8679,0.2056,0.1311
"2024-10-06 10",0.5447,0.1621,0.1632
"2024-10-06 11",0.6731,0.6973,0.1903
"2024-10-06 12",0.4529,0.549,0.1583
"2024-10-06 13",0.4667,0.5226,0.1191
"2024-10-06 14",0.4236,0.6064,0.1268
"2024-10-06 15",0.2878,0.661,0.1628
"2024-10-06 16",0.4175,0.6563,0.1133
"2024-10-06 17",1.2274,0.484,0.1235
"2024-10-06 18",1.1955,0.1219,0.1026
"2024-10-06 19",0.3015,0.4752,0.0843
"2024-10-06 20",0.0814,0.5128,0.0969
"2024-10-06 21",0,0.4776,0.0831
"2024-10-06 22",0,0.5173,0.0903
"2024-10-06 23",0,0.461,0.0829
"2024-10-07 2",0,0.3834,0.1049
"2024-10-07 3",0,0.4594,0.0989
"2024-10-07 4",0,0.4455,0.1515
"2024-10-07 5",0,0.5038,0.0874
"2024-10-07 6",0.0722,0.4137,0.0907
"2024-10-07 7",0.1835,0.4193,0.1925
"2024-10-07 8",0.7767,0.3945,0.2046
"2024-10-07 9",0.9442,0.4557,0.1863
"2024-10-07 10",0.662,0.5577,0.1823
"2024-10-07 11",0.707,0.6701,0.2098
"2024-10-07 12",0.5739,1.2344,0.1781
"2024-10-07 13",0.6247,0.9843,0.118
"2024-10-07 14",0.7095,0.7301,0.118
"2024-10-07 15",1.0638,0.6958,0
"2024-10-07 16",0.8959,0.6741,0
"2024-10-07 17",1.031,0.6268,0
"2024-10-07 18",1.0451,0.5355,0.1056
"2024-10-07 19",0.1714,0.5534,0.1128
"2024-10-07 20",0,0.5299,0.08
"2024-10-07 21",0,0.5849,0.1002
"2024-10-07 22",0,0.5483,0
"2024-10-07 23",0,0.5479,0
"2024-10-08 0",0,0.5659,0
"2024-10-08 1",0,0.5849,0
"2024-10-08 4",0,0.4073,0.1098
"2024-10-08 5",0,0.4483,0.0956
"2024-10-08 6",0,0.4084,0.0956
"2024-10-08 7",0.2681,0.363,0.1007
"2024-10-08 8",1.0702,0.277,0.1719
"2024-10-08 9",1.0159,0.3791,0.1588
"2024-10-08 10",0.5109,0.7359,0.1665
"2024-10-08 11",0.3788,0.798,0.0811
"2024-10-08 12",0.5094,0.6341,0.1162
"2024-10-08 13",0.6692,1.0641,0.1652
"2024-10-08 14",0.6675,0.8818,0.1082
"2024-10-08 15",1.0526,0.7219,0
"2024-10-08 16",0.6758,0.5809,0
"2024-10-08 17",3.9234,0.4158,0.1271
"2024-10-08 18",1.7037,0.4231,0.0998
"2024-10-08 19",0.3824,0.4634,0.1129
"2024-10-08 20",0.1272,0.5131,0
"2024-10-08 21",0,0.5683,0
"2024-10-08 22",0,0.59,0.0849
"2024-10-08 23",0,0.5443,0
"2024-10-09 2",0,0.4947,0.0863
"2024-10-09 3",0,0.4934,0
"2024-10-09 4",0,0.5392,0.0973
"2024-10-09 5",0,0.5219,0.0825
"2024-10-09 6",0.0789,0.5168,0.0767
"2024-10-09 7",0.2093,0.5417,0.0962
"2024-10-09 8",0.8196,0.1738,0.1306
"2024-10-09 9",1.1704,0.578,0.1342
"2024-10-09 10",0.4731,0.1281,0.2914
"2024-10-09 11",0.7612,0.7337,0.0971
"2024-10-09 12",0.4453,0.7643,0.1122
"2024-10-09 13",0.5471,0.7129,0.084
"2024-10-09 14",0.5192,0.8798,0.1033
"2024-10-09 15",0.4426,0.7288,0.0754
"2024-10-09 16",0.4996,0.867,0.0956
"2024-10-09 17",2.8014,0.8612,0.1126
"2024-10-09 18",0.8111,0.6619,0.0821
"2024-10-09 19",0.1241,0.6803,0.0967
"2024-10-09 20",0.069,0.6628,0.1131
"2024-10-09 21",0,0.6772,0
"2024-10-09 22",0,0.6612,0
"2024-10-09 23",0,0.6463,0
"2024-10-10 0",0,0.6022,0
"2024-10-10 1",0,0.6036,0.0902
"2024-10-10 4",0,0.4816,0
"2024-10-10 5",0,0.529,0.0745
"2024-10-10 6",0,0.5111,0
"2024-10-10 7",0.1667,0.4865,0
"2024-10-10 8",0.5016,0.5353,0
"2024-10-10 9",1.3926,0.5689,0.074
"2024-10-10 10",0.6332,0.6273,0
"2024-10-10 11",0.5852,0.6064,0.0803
"2024-10-10 12",0.7539,0.6537,0
"2024-10-10 13",0.9296,0.5501,0
"2024-10-10 14",1.2976,0.6925,0.1177
"2024-10-10 15",1.4122,0.578,0
"2024-10-10 16",1.5023,0.7213,0
"2024-10-10 17",1.7909,0.1636,0.1
"2024-10-10 18",0.6249,0.5071,0.0814
"2024-10-10 19",0.2011,0.531,0
"2024-10-10 20",0.079,0.5982,0
"2024-10-10 21",0.0717,0.5199,0.0741
"2024-10-10 22",0,0.5342,0
"2024-10-10 23",0,0.5346,0.0842
"2024-10-11 2",0,0.4421,0
"2024-10-11 3",0,0.4685,0.0809
"2024-10-11 4",0,0.5124,0
"2024-10-11 5",0,0.5217,0
"2024-10-11 6",0,0.4568,0
"2024-10-11 7",0.1679,0.4931,0
"2024-10-11 8",0.7663,0.5171,0.073
"2024-10-11 9",1.5008,0.5078,0.0878
"2024-10-11 10",0.9452,0.6587,0
"2024-10-11 11",0.836,0.5596,0
"2024-10-11 12",1.0109,0.6743,0
"2024-10-11 13",1.0663,0.676,0
"2024-10-11 14",1.0109,0.663,0
"2024-10-11 15",0.6678,0.6612,0
"2024-10-11 16",0.7773,0.6144,0
"2024-10-11 17",0.9529,0.5787,0
"2024-10-11 18",0.5484,0.5945,0
"2024-10-11 19",0.1553,0.5727,0
"2024-10-11 20",0.085,0.6148,0
"2024-10-11 21",0,0.5514,0
"2024-10-11 22",0,0.5226,0
"2024-10-11 23",0,0.5789,0
"2024-10-12 0",0,0.5362,0.0769
"2024-10-12 1",0,0.4916,0
"2024-10-12 4",0,0.4712,0
"2024-10-12 5",0,0.4512,0
"2024-10-12 6",0,0.5055,0
"2024-10-12 7",0.1492,0.5109,0
"2024-10-12 8",0.5613,0.5148,0.073
"2024-10-12 9",1.2956,0.5202,0
"2024-10-12 10",0.5852,0.5678,0
"2024-10-12 11",0.5688,0.561,0
"2024-10-12 12",0.5883,0.6364,0
"2024-10-12 13",0.5911,0.5922,0
"2024-10-12 14",0.8882,0.6129,0
"2024-10-12 15",0.9773,0.5166,0
"2024-10-12 16",1.1017,0.5769,0
"2024-10-12 17",1.8084,0.1189,0
"2024-10-12 18",1.1106,0.4202,0.0818
"2024-10-12 19",0.3027,0.539,0
"2024-10-12 20",0.1077,0.4729,0
"2024-10-12 23",0,0.4015,0
"2024-10-13 3",0,0.38,0.1035
"2024-10-13 4",0,0.4668,0.1002
"2024-10-13 5",0,0.5893,0.124
"2024-10-13 6",0,0.5304,0.0907
"2024-10-13 7",0.1168,0.5069,0.0867
"2024-10-13 8",0.3215,0.4211,0.1317
"2024-10-13 9",0.8643,0.508,0.1215
"2024-10-13 10",0.9022,0.216,0.2126
"2024-10-13 11",0.7102,0.7364,0.1683
"2024-10-13 12",0.4392,0.802,0.0774
"2024-10-13 13",0.4638,0.8002,0
"2024-10-13 14",0.5805,0.7328,0.0761
"2024-10-13 15",0.5257,0.7774,0
"2024-10-13 16",0.679,0.8126,0.0809
"2024-10-13 17",2.6254,0.1381,0.0893
"2024-10-13 18",1.0049,0.643,0.1137
"2024-10-13 19",0.2688,0.5954,0.1013
"2024-10-13 20",0.1411,0.6056,0
"2024-10-13 21",0.1404,0.7056,0
"2024-10-13 22",0,0.6701,0.0845
"2024-10-13 23",0.0778,0.5288,0
"2024-10-14 0",0,0.5191,0
"2024-10-14 1",0,0.551,0
"2024-10-14 4",0.0878,0.4705,0.1308
"2024-10-14 5",0.135,0.5964,0.192
"2024-10-14 6",0.0826,0.6191,0
"2024-10-14 7",0.1577,0.5605,0.0927
"2024-10-14 8",0.5625,0.5302,0.1485
"2024-10-14 9",1.1633,0.1894,0.1408
"2024-10-14 10",1.0588,0.2743,0.1672
"2024-10-14 11",0.4094,0.8867,0.0878
"2024-10-14 12",0.4745,0.8097,0
"2024-10-14 13",0.4243,0.6324,0
"2024-10-14 14",0.4604,0.7104,0
"2024-10-14 15",0.3785,0.7718,0
"2024-10-14 16",0.6422,0.6559,0
"2024-10-14 17",0.5396,0.6228,0
"2024-10-14 18",0.3673,0.5978,0.0787
"2024-10-14 19",0.1326,0.5925,0
"2024-10-14 20",0,0.5255,0
"2024-10-14 21",0,0.5352,0
"2024-10-14 22",0,0.4811,0
"2024-10-14 23",0,0.5197,0
"2024-10-15 2",0,0.4375,0
"2024-10-15 3",0,0.4763,0
"2024-10-15 4",0,0.5193,0.1056
"2024-10-15 5",0,0.5195,0.0993
"2024-10-15 6",0,0.4936,0
"2024-10-15 7",0.1833,0.4958,0
"2024-10-15 8",0.4555,0.4452,0.1386
"2024-10-15 9",0.6666,0.4559,0.1883
"2024-10-15 10",0.75,0.5468,0.1337
"2024-10-15 11",0.6486,0.7082,0.1164
"2024-10-15 12",0.5011,0.594,0
"2024-10-15 13",0.4808,0.7107,0
"2024-10-15 14",0.3035,0.8222,0
"2024-10-15 15",0.3152,0.9011,0
"2024-10-15 16",0.5274,0.9537,0.0969
"2024-10-15 17",1.6144,0.8894,0.2224
"2024-10-15 18",0.6878,0.6769,0.1124
"2024-10-15 19",0.128,0.5929,0.1173
"2024-10-15 20",0,0.5772,0.1435
"2024-10-15 21",0.0687,0.6148,0.1616
"2024-10-15 22",0,0.653,0.206
"2024-10-15 23",0,0.5337,0.2426
"2024-10-16 0",0,0.5217,0.2455
"2024-10-16 1",0,0.5426,0.306
"2024-10-16 4",0,0.5089,0.4814
"2024-10-16 5",0,0.4792,0.3772
"2024-10-16 6",0,0.441,0.3712
"2024-10-16 7",0.1226,0.4634,0.4129
"2024-10-16 8",0.4075,0.2053,0.3749
"2024-10-16 9",0.4782,0.1215,0.1488
"2024-10-16 10",0.7428,0.6255,0.1149
"2024-10-16 11",0.4341,0.5814,0.088
"2024-10-16 12",0.6624,0.5177,0
"2024-10-16 13",0.5293,0.5851,0
"2024-10-16 14",0.6006,0.5399,0.0741
"2024-10-16 15",0.71,0.604,0.0767
"2024-10-16 18",0.1021,0.4388,0.0913
"2024-10-16 19",0.0775,0.5128,0.1077
"2024-10-16 20",0.0753,0.5536,0
"2024-10-16 21",0,0.5488,0
"2024-10-16 22",0.0682,0.6036,0.073
"2024-10-16 23",0,0.5435,0
"2024-10-17 2",0.0727,0.1847,0.2958
"2024-10-17 3",0.0963,0.5685,0.4009
"2024-10-17 4",0.0977,0.3783,0.4772
"2024-10-17 5",0.1033,0.4845,0.4842
"2024-10-17 6",0.0997,0.2466,0
"2024-10-17 7",0.0917,0.4605,0.1585
"2024-10-17 8",0.1055,0.4279,0.1645
"2024-10-17 9",0.0914,0.1315,0.2124
"2024-10-17 10",0.1184,0.4397,0.1749
"2024-10-17 11",0.1394,0.2339,0.1954
"2024-10-17 12",0.1847,0.426,0.1934
"2024-10-17 13",0.1965,0.5007,0.2237
"2024-10-17 14",0.26,0.2572,0.2393
"2024-10-17 15",0.3822,0.4235,0.3242
"2024-10-17 16",0.2683,0.337,0.4286
"2024-10-17 17",0.1965,0.3497,0.4525
"2024-10-17 18",0.2121,0.4508,0.4424
"2024-10-17 19",0.0705,0.5137,0.1501
"2024-10-17 20",0,0.3486,0
"2024-10-17 21",0.0809,0.2898,0.122
"2024-10-17 22",0.0787,0.1594,0
"2024-10-17 23",0.0789,0.3885,0.178
"2024-10-18 0",0.0804,0.1324,0.1685
"2024-10-18 1",0.0743,0.3277,0.1213
"2024-10-18 4",0.0709,0.2124,0.1412
"2024-10-18 5",0.0751,0.2776,0.1286
"2024-10-18 6",0.2559,0.31,0.1719
"2024-10-18 7",0.0746,0.2106,0.1995
"2024-10-18 8",0.1138,0.198,0.2271
"2024-10-18 9",0.1212,0.3151,0.2603
"2024-10-18 10",0.127,0.3029,0.2388
"2024-10-18 13",0.1545,0.2209,0.4951
"2024-10-18 14",0.1299,0.2523,0.3667
"2024-10-18 15",0.1689,0.2315,0.318
"2024-10-18 16",0.1736,0.2448,0.4117
"2024-10-18 17",0.1172,0.1783,0.2958
"2024-10-18 18",0.0795,0.2727,0.3638
"2024-10-18 19",0,0.2683,0.3015
"2024-10-18 20",0,0.118,0.2754
"2024-10-18 21",0.0687,0.3914,0.2869
"2024-10-18 22",0.0733,0.2554,0.2656
"2024-10-18 23",0.0778,0.2264,0.3268
"2024-10-19 2",0.0717,0.1084,0.3024
"2024-10-19 3",0,0.2463,0.1934
"2024-10-19 4",0.076,0.2638,0.2681
"2024-10-19 5",0.0819,0.2652,0.3477
"2024-10-19 6",0.0824,0.1435,0.2645
"2024-10-19 7",0.0868,0.414,0.1652
"2024-10-19 8",0.0819,0.357,0.1665
"2024-10-19 9",0.1541,0.1667,0.2007
"2024-10-19 10",0.1799,0.3769,0.1803
"2024-10-19 11",0.1789,0.3452,0.0794
"2024-10-19 12",0.1991,0.3984,0.11
"2024-10-19 13",0.1575,0.11,0.0945
"2024-10-19 14",0.1553,0.5102,0.0922
"2024-10-19 15",0.1346,0.5169,0.1128
"2024-10-19 16",0.204,0.573,0.0858
"2024-10-19 17",0.1433,0.461,0
"2024-10-19 18",0.2649,0.347,0.1689
"2024-10-19 19",0.1872,0.1295,0.1415
"2024-10-19 20",0.1179,0.1663,0.1816
"2024-10-19 23",0,0.2066,0.2556
"2024-10-20 0",0,0.2038,0.171
"2024-10-20 1",0,0.2109,0.2135
"2024-10-20 5",0,0.1976,0.3663
"2024-10-20 6",0.0787,0.2049,0.3401
"2024-10-20 7",0.1316,0.2097,0.2763
"2024-10-20 8",0.3166,0.2175,0.3658
"2024-10-20 9",0.1769,0.4098,0.1131
"2024-10-20 10",0.2322,0.3689,0.1084
"2024-10-20 11",0.1814,0.5158,0.0798
"2024-10-20 12",0.1784,0.453,0.0902
"2024-10-20 13",0.1526,0.4472,0
"2024-10-20 14",0.1482,0.4067,0
"2024-10-20 15",0.157,0.4211,0
"2024-10-20 16",0.1703,0.4668,0.0761
"2024-10-20 17",0.1591,0.4339,0
"2024-10-20 18",0.1446,0.0845,0
"2024-10-20 19",0.1268,0.3326,0.114
"2024-10-20 20",0.0995,0.3426,0.094
"2024-10-20 21",0.0719,0.3053,0.1005
"2024-10-20 22",0,0.3878,0.0976
"2024-10-20 23",0,0.3719,0
"2024-10-21 2",0,0.3501,0.1275
"2024-10-21 3",0.0753,0.3226,0.1322
"2024-10-21 4",0,0.3572,0.1437
"2024-10-21 5",0,0.0843,0.1015
"2024-10-21 6",0,0.2843,0.1488
"2024-10-21 7",0.0773,0.1304,0.1253
"2024-10-21 8",0.1597,0.2557,0.1304
"2024-10-21 9",0.2708,0.2801,0.131
"2024-10-21 10",0.2661,0.3417,0.1235
"2024-10-21 11",0.223,0.478,0
"2024-10-21 12",0.2679,0.4832,0
"2024-10-21 13",0.2013,0.5171,0
"2024-10-21 14",0.2074,0.5408,0
"2024-10-21 15",0.2152,0.4792,0.0738
"2024-10-21 16",0.2198,0.4745,0
"2024-10-21 17",0.4143,0.1559,0
"2024-10-21 18",0.1931,0.4902,0.0752
"2024-10-21 19",0.1055,0.473,0.073
"2024-10-21 20",0.0744,0.4368,0
"2024-10-21 21",0,0.4392,0
"2024-10-21 22",0,0.4182,0
"2024-10-21 23",0,0.4231,0.0827
"2024-10-22 0",0,0.3814,0
"2024-10-22 1",0,0.4259,0
"2024-10-22 4",0,0.3459,0.084
"2024-10-22 5",0,0.3503,0
"2024-10-22 6",0,0.4095,0
"2024-10-22 7",0,0.3767,0
"2024-10-22 8",0.2081,0.4794,0
"2024-10-22 9",0.4704,0.4534,0.1466
"2024-10-22 10",0.284,0.4891,0.1142
"2024-10-22 11",0.2788,0.4705,0
"2024-10-22 12",0.1943,0.5346,0.09
"2024-10-22 13",0.1731,0.6122,0
"2024-10-22 14",0.1692,0.5488,0
"2024-10-22 15",0.2143,0.5568,0
"2024-10-22 16",0.9703,0.1716,0.0891
"2024-10-22 17",1.7845,0.5069,0.0945
"2024-10-22 18",0.2486,0.6721,0.1262
"2024-10-22 19",0.1006,0.4885,0
"2024-10-22 20",0,0.5082,0
"2024-10-22 21",0,0.5031,0
"2024-10-22 22",0,0.5277,0
"2024-10-22 23",0,0.4552,0.0871
"2024-10-23 2",0,0.3519,0
"2024-10-23 3",0,0.4483,0
"2024-10-23 4",0,0.3947,0
"2024-10-23 5",0,0.4656,0
"2024-10-23 6",0,0.4698,0.0845
"2024-10-23 7",0.0719,0.4729,0
"2024-10-23 8",0.1831,0.1253,0
"2024-10-23 9",0.4428,0.3579,0.1266
"2024-10-23 10",0.4206,0.1885,0.174
"2024-10-23 11",0.3522,0.663,0.1366
"2024-10-23 12",0.347,0.6909,0.0745
"2024-10-23 13",0.3899,0.6217,0
"2024-10-23 16",0.4655,0.4672,0.1102
"2024-10-23 17",0.4585,0.2894,0.0944
"2024-10-23 18",0.2517,0.3501,0.1047
"2024-10-23 19",0.0968,0.4521,0.0765
"2024-10-23 20",0.0873,0.3579,0.0931
"2024-10-23 21",0,0.4534,0
"2024-10-23 22",0.0709,0.4122,0.0911
"2024-10-23 23",0,0.4836,0.0776
"2024-10-24 2",0.0733,0.3945,0
"2024-10-24 3",0,0.4346,0.0738
"2024-10-24 4",0.0763,0.5576,0.0767
"2024-10-24 5",0.0777,0.4138,0
"2024-10-24 6",0,0.5058,0
"2024-10-24 7",0.0683,0.4865,0
"2024-10-24 8",0.0946,0.4344,0
"2024-10-24 9",0.0999,0.571,0
"2024-10-24 10",0.0994,0.5515,0
"2024-10-24 11",0.134,0.6281,0
"2024-10-24 12",0.1363,0.5495,0
"2024-10-24 13",0.1196,0.6479,0.1339
"2024-10-24 14",0.1141,0.647,0.0874
"2024-10-24 15",0.1221,0.5399,0
"2024-10-24 16",0.1058,0.6015,0.1029
"2024-10-24 17",0.1077,0.5452,0.112
"2024-10-24 18",0.1618,0.5135,0.1157
"2024-10-24 19",0.1079,0.5466,0.1211
"2024-10-24 20",0.0836,0.5703,0
"2024-10-24 21",0,0.5627,0
"2024-10-24 22",0,0.5803,0
"2024-10-24 23",0.0731,0.6089,0.1102
"2024-10-25 0",0,0.4679,0.0834
"2024-10-25 1",0,0.5858,0.0756
"2024-10-25 9",0.1894,0.1512,0.1588
"2024-10-25 10",0.2171,0.1918,0.1541
"2024-10-25 11",0.2254,0.906,0.1862
"2024-10-25 12",0.1853,0.8976,0.163
"2024-10-25 13",0.2076,0.9588,0.1328
"2024-10-25 14",0.232,0.9685,0.2293
"2024-10-25 15",0.2328,0.9375,0.186
"2024-10-25 16",0.2371,0.8541,0.1541
"2024-10-25 17",0.5089,0.1969,0.1856
"2024-10-25 18",0.4192,0.7024,0.1301
"2024-10-25 19",0.1472,0.6004,0.1062
"2024-10-25 20",0.0804,0.68,0.0756
"2024-10-25 21",0,0.5825,0
"2024-10-25 22",0,0.4554,0
"2024-10-25 23",0.0692,0.4455,0.0976
"2024-10-26 2",0,0.4689,0
"2024-10-26 3",0.1379,0.4038,0.2603
"2024-10-26 4",0,0.4255,0.0827
"2024-10-26 5",0.0834,0.4623,0
"2024-10-26 6",0.0724,0.4297,0
"2024-10-26 7",0.0692,0.4253,0
"2024-10-26 8",0.143,0.3998,0.0925
"2024-10-26 9",0.3134,0.4546,0.2131
"2024-10-26 10",0.233,0.6517,0.124
"2024-10-26 11",0.291,0.5546,0.073
"2024-10-26 12",0.2844,1.139,0.2599
"2024-10-26 13",0.3197,1.0953,0.2179
"2024-10-26 14",0.2825,0.8827,0.1903
"2024-10-26 15",0.2454,0.7448,0.2106
"2024-10-26 16",0.2174,0.7665,0.1474
"2024-10-26 17",0.6132,0.7046,0.1984
"2024-10-26 18",0.1804,0.4938,0.0863
"2024-10-26 19",0.0768,0.4384,0
"2024-10-26 20",0.0716,0.4532,0
"2024-10-26 23",0,0.2942,0
"2024-10-27 0",0.0714,0.3922,0
"2024-10-27 1",0,0.3878,0
"2024-10-27 5",0,0.2401,0.0938
"2024-10-27 6",0.0705,0.3967,0.0867
"2024-10-27 7",0.0738,0.1155,0.0851
"2024-10-27 8",0.1268,0.3073,0.0842
"2024-10-27 9",0.1806,0.1406,0.0927
"2024-10-27 10",0.2471,0.345,0.1031
"2024-10-27 11",0.2547,0.4058,0.0749
"2024-10-27 12",0.2795,0.1404,0.1046
"2024-10-27 13",0.26,0.5423,0
"2024-10-27 14",0.3687,0.431,0
"2024-10-27 15",0.6525,0.4082,0.0803
"2024-10-27 16",0.7907,0.1379,0
"2024-10-27 17",0.4375,0.1865,0
"2024-10-27 18",0.1423,0.3067,0
"2024-10-27 19",0.0726,0.4056,0
"2024-10-27 20",0.069,0.4304,0
"2024-10-27 21",0.0755,0.3714,0
"2024-10-27 22",0,0.4767,0
"2024-10-27 23",0,0.406,0
"2024-10-28 2",0,0.3242,0
"2024-10-28 3",0,0.4137,0.0761
"2024-10-28 4",0,0.3905,0
"2024-10-28 5",0,0.3703,0
"2024-10-28 6",0,0.3641,0
"2024-10-28 7",0.0794,0.2796,0
"2024-10-28 8",0.157,0.2967,0.1036
"2024-10-28 9",0.2101,0.3295,0.2242
"2024-10-28 10",0.1972,0.1455,0.1847
"2024-10-28 11",0.2115,0.7698,0.194
"2024-10-28 12",0.2215,0.5286,0
"2024-10-28 13",0.1926,0.526,0
"2024-10-28 14",0.1248,0.5244,0
"2024-10-28 15",0.1274,0.4858,0
"2024-10-28 16",0.164,0.5301,0
"2024-10-28 17",0.0965,0.4831,0
"2024-10-28 18",0.0853,0.5362,0
"2024-10-28 19",0.1419,0.5073,0.0832
"2024-10-28 20",0.0943,0.4539,0.0913
"2024-10-28 21",0.0694,0.5069,0.0803
"2024-10-28 22",0.0709,0.5235,0.0783
"2024-10-28 23",0,0.4907,0.0883
"2024-10-29 0",0.0697,0.0929,0.0791
"2024-10-29 1",0.0775,0.5069,0
"2024-10-29 4",0,0.3326,0.129
"2024-10-29 5",0.0688,0.3035,0.1264
"2024-10-29 6",0.0814,0.3878,0.1066
"2024-10-29 7",0.0994,0.31,0
"2024-10-29 8",0.0997,0.1536,0.1277
"2024-10-29 9",0.0902,0.2903,0.1091
"2024-10-29 10",0.0962,0.2424,0.1437
"2024-10-29 11",0.1965,0.2444,0.1137
"2024-10-29 13",0.1131,0.2087,0.2135
"2024-10-29 14",0.1087,0.2874,0.1284
"2024-10-29 15",0.0907,0.4049,0.1026
"2024-10-29 16",0.0958,0.4022,0
"2024-10-29 17",0.0972,0.423,0.1506
"2024-10-29 18",0.0699,0.4091,0.1142
"2024-10-29 19",0.0748,0.1295,0.1947
"2024-10-29 20",0.0897,0.1865,0.2973
"2024-10-29 21",0.1129,0.2217,0.2718
"2024-10-29 22",0.0867,0.2816,0.2617
"2024-10-29 23",0.0755,0.2086,0.2144
"2024-10-30 2",0.0721,0.1415,0.2758
"2024-10-30 3",0.0721,0.1639,0.3168
"2024-10-30 4",0.0685,0.1933,0.2714
"2024-10-30 5",0,0.2036,0.1619
"2024-10-30 6",0,0.0989,0.1284
"2024-10-30 7",0,0.0891,0.1224
"2024-10-30 8",0.07,0.0936,0.1377
"2024-10-30 9",0.0899,0.1157,0.1568
"2024-10-30 10",0.1056,0.3854,0.0876
"2024-10-30 11",0.0984,0.4603,0.1896
"2024-10-30 12",0.1084,0.4266,0.0829
"2024-10-30 13",0.0809,0.4623,0.0978
"2024-10-30 14",0.1691,0.3749,0
"2024-10-30 15",0.0868,0.5035,0
"2024-10-30 16",0.1168,0.5171,0.1018
"2024-10-30 17",0.1165,0.4934,0.0902
"2024-10-30 18",0.0826,0.0856,0.1173
"2024-10-30 19",0.0727,0.3709,0.1129
"2024-10-30 20",0.0695,0.3872,0.0825
"2024-10-30 21",0.0702,0.4002,0.1044
"2024-10-30 22",0.0714,0.3481,0.077
"2024-10-30 23",0,0.3628,0.0938
"2024-10-31 0",0,0.4155,0
"2024-10-31 1",0,0.3996,0.0741
"2024-10-31 4",0,0.3291,0.0854
"2024-10-31 5",0,0.3683,0.0807
"2024-10-31 6",0,0.3909,0.1093
"2024-10-31 7",0.088,0.4373,0
"2024-10-31 8",0.089,0.0761,0.0949
"2024-10-31 9",0.1463,0.4069,0.0867
"2024-10-31 10",0.1274,0.4643,0.0749
"2024-10-31 11",0.1194,0.6435,0
"2024-10-31 12",0.1058,0.5485,0
"2024-10-31 13",0.1229,0.5703,0
"2024-10-31 14",0.1089,0.5805,0
"2024-10-31 15",0.1029,0.555,0
