Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2024-10-15 15",0.4182,0,AS
"2024-10-15 16",0.3542,0,AS
"2024-10-15 17",0.2877,0,AS
"2024-10-15 18",0.118,0,AS
"2024-10-15 19",0.3854,0.1585,AS
"2024-10-15 20",0.3192,0.204,AS
"2024-10-15 21",0.0972,0.2273,AS
"2024-10-15 22",0.2409,0.1301,AS
"2024-10-15 23",0.1912,0.1211,AS
"2024-10-16 2",0.0887,0,AS
"2024-10-16 3",0.0837,0,AS
"2024-10-16 4",0.065,0,AS
"2024-10-16 5",0.1471,0.11,AS
"2024-10-16 6",0.2785,0.5398,AS
"2024-10-16 7",0.3579,0.2913,AS
"2024-10-16 8",0.4724,0,AS
"2024-10-16 9",0.5957,0,AS
"2024-10-16 10",0.4931,0,AS
"2024-10-16 11",0.3468,0,AS
"2024-10-16 12",0.4121,0,AS
"2024-10-16 13",0.3607,0,AS
"2024-10-16 14",0.4101,0,AS
"2024-10-16 15",0.4485,0,AS
"2024-10-16 16",0.3903,0,AS
"2024-10-16 17",0.2156,0,AS
"2024-10-16 18",0.0936,0,AS
"2024-10-16 19",0.0657,0,AS
"2024-10-16 20",0.0371,0,AS
"2024-10-16 21",0,0,AS
"2024-10-16 22",0,0,AS
"2024-10-16 23",0,0,AS
"2024-10-17 0",0,0,AS
"2024-10-17 1",0,0,AS
"2024-10-17 4",0.0612,0.6026,AS
"2024-10-17 5",0.0766,0.2867,AS
"2024-10-17 6",0.0574,0,AS
"2024-10-17 7",0.0645,0,AS
"2024-10-17 8",0.074,0,AS
"2024-10-17 9",0.0681,0,AS
"2024-10-17 10",0.0846,0,AS
"2024-10-17 11",0.1047,0.2604,AS
"2024-10-17 12",0.1255,0.3824,AS
"2024-10-17 13",0.1321,0,AS
"2024-10-17 14",0.1326,0,AS
"2024-10-17 15",0.2499,0,AS
"2024-10-17 16",0.2773,0,AS
"2024-10-17 17",0.2797,0.1024,AS
"2024-10-17 18",0.2496,0.2469,AS
"2024-10-17 19",0,0,AS
"2024-10-17 20",0,0,AS
"2024-10-17 21",0,0,AS
"2024-10-17 22",0,0,AS
"2024-10-17 23",0,0,AS
"2024-10-18 2",0,0,AS
"2024-10-18 3",0,0,AS
"2024-10-18 4",0,0,AS
"2024-10-18 5",0,0,AS
"2024-10-18 6",0.0423,0,AS
"2024-10-18 7",0.0659,0,AS
"2024-10-18 8",0.078,0,AS
"2024-10-18 9",0.0445,0,AS
"2024-10-18 10",0.0485,0,AS
"2024-10-18 11",0.07,0.0692,AS
"2024-10-18 12",0.0438,0,AS
"2024-10-18 13",0.0614,0,AS
"2024-10-18 14",0.0683,0,AS
"2024-10-18 15",0.0581,0,AS
"2024-10-18 16",0.0646,0,AS
"2024-10-18 17",0.0464,0,AS
"2024-10-18 18",0,0,AS
"2024-10-18 19",0,0,AS
"2024-10-18 20",0.0655,0,AS
"2024-10-18 21",0.1042,0.0656,AS
"2024-10-18 22",0.1562,0.4047,AS
"2024-10-18 23",0.2206,0.7924,AS
"2024-10-19 0",0.057,0,AS
"2024-10-19 1",0.1147,0.4782,AS
"2024-10-19 4",0.0468,0.1448,AS
"2024-10-19 5",0.0558,0.2922,AS
"2024-10-19 6",0,0.0517,AS
"2024-10-19 7",0.0964,0.1178,AS
"2024-10-19 8",0.144,0.1559,AS
"2024-10-19 9",0.0847,0,AS
"2024-10-19 10",0.0905,0,AS
"2024-10-19 11",0.0617,0,AS
"2024-10-19 12",0.0577,0,AS
"2024-10-19 13",0.0589,0,AS
"2024-10-19 14",0.0468,0,AS
"2024-10-19 15",0.0402,0,AS
"2024-10-19 16",0.0617,0,AS
"2024-10-19 17",0.0674,0,AS
"2024-10-19 18",0.2678,0.124,AS
"2024-10-19 19",0.3021,0.1931,AS
"2024-10-19 20",0.2198,0,AS
"2024-10-19 23",0.3045,0.94,AS
"2024-10-20 3",0.2601,1.4687,AS
"2024-10-20 4",0.2305,1.4926,AS
"2024-10-20 5",0.23,1.1183,AS
"2024-10-20 6",0.3386,1.3664,AS
"2024-10-20 7",0.2821,1.1336,AS
"2024-10-20 8",0.2459,0.4865,AS
"2024-10-20 9",0.1461,0,AS
"2024-10-20 10",0.1149,0,AS
"2024-10-20 11",0.0776,0,AS
"2024-10-20 12",0.1049,0,AS
"2024-10-20 13",0.07,0,AS
"2024-10-20 14",0.1052,0,AS
"2024-10-20 15",0.1043,0,AS
"2024-10-20 16",0.1206,0,AS
"2024-10-20 17",0.0574,0,AS
"2024-10-20 18",0.1258,0,AS
"2024-10-20 19",0.2664,0.0939,AS
"2024-10-20 20",0.3893,0.4472,AS
"2024-10-20 21",0.2002,0.3007,AS
"2024-10-20 22",0.1369,0.124,AS
"2024-10-20 23",0.112,0.1607,AS
"2024-10-21 0",0.1951,0.5273,AS
"2024-10-21 1",0.0742,0.0978,AS
"2024-10-21 4",0.1355,0.4742,AS
"2024-10-21 5",0.2154,0.3718,AS
"2024-10-21 6",0.3192,0.7825,AS
"2024-10-21 7",0.5263,0.84,AS
"2024-10-21 8",0.3974,0.4709,AS
"2024-10-21 9",0.1891,0.0659,AS
"2024-10-21 10",0.1787,0,AS
"2024-10-21 11",0.182,0,AS
"2024-10-21 12",0.1442,0,AS
"2024-10-21 13",0.1307,0,AS
"2024-10-21 14",0.1239,0,AS
"2024-10-21 15",0.1596,0,AS
"2024-10-21 16",0.2222,0,AS
"2024-10-21 17",0.2217,0,AS
"2024-10-21 18",0.4302,0,AS
"2024-10-21 19",0.2839,0,AS
"2024-10-21 20",0.2012,0,AS
"2024-10-21 21",0.322,0.1934,AS
"2024-10-21 22",0.2875,0.5076,AS
"2024-10-21 23",0.2064,0.1867,AS
"2024-10-22 2",0.1383,0.2953,AS
"2024-10-22 3",0.2014,0.5761,AS
"2024-10-22 4",0.2028,0.4972,AS
"2024-10-22 5",0.2653,0.4349,AS
"2024-10-22 6",0.3787,0.7045,AS
"2024-10-22 7",0.5718,0.5365,AS
"2024-10-22 8",0.3787,0.3491,AS
"2024-10-22 9",0.2459,0,AS
"2024-10-22 10",0.3352,0,AS
"2024-10-22 11",0.1951,0,AS
"2024-10-22 12",0.1118,0,AS
"2024-10-22 13",0.0882,0,AS
"2024-10-22 14",0.0861,0,AS
"2024-10-22 15",0.2159,0,AS
"2024-10-22 16",0.2889,0.1749,AS
"2024-10-22 17",0.3451,0.1644,AS
"2024-10-22 18",0.23,0.3891,AS
"2024-10-22 19",0.6555,1.0457,AS
"2024-10-22 20",0.9608,1.7208,AS
"2024-10-22 21",0.3709,0.8924,AS
"2024-10-22 22",0.2591,0.6391,AS
"2024-10-22 23",0.2901,0.5204,AS
"2024-10-23 0",0.2378,0.7168,AS
"2024-10-23 1",0.2378,0.8403,AS
"2024-10-23 4",0.2818,0.6353,AS
"2024-10-23 5",0.3643,0.6995,AS
"2024-10-23 6",0.4529,0.6723,AS
"2024-10-23 7",0.8012,0.849,AS
"2024-10-23 8",0.2653,0.2631,AS
"2024-10-23 9",0.218,0,AS
"2024-10-23 10",0.2151,0,AS
"2024-10-23 11",0.2497,0.082,AS
"2024-10-23 12",0.3302,0,AS
"2024-10-23 13",0.3553,0,AS
"2024-10-23 14",0.2357,0,AS
"2024-10-23 15",0.2953,0,AS
"2024-10-23 16",0.4262,0,AS
"2024-10-23 17",0.2816,0,AS
"2024-10-23 18",0.0988,0,AS
"2024-10-23 19",0.3548,0.3737,AS
"2024-10-23 20",0.4055,0.7536,AS
"2024-10-23 21",0,0,AS
"2024-10-23 22",0,0,AS
"2024-10-23 23",0,0,AS
"2024-10-24 2",0,0,AS
"2024-10-24 3",0,0,AS
"2024-10-24 4",0,0,AS
"2024-10-24 5",0,0,AS
"2024-10-24 6",0,0,AS
"2024-10-24 7",0.0456,0,AS
"2024-10-24 8",0,0,AS
"2024-10-24 9",0,0,AS
"2024-10-24 10",0.0184,0,AS
"2024-10-24 11",0,0,AS
"2024-10-24 12",0,0,AS
"2024-10-24 13",0,0,AS
"2024-10-24 14",0,0,AS
"2024-10-24 15",0,0,AS
"2024-10-24 16",0,0,AS
"2024-10-24 17",0.0406,0,AS
"2024-10-24 18",0.051,0,AS
"2024-10-24 19",0.1615,0,AS
"2024-10-24 20",0.2445,0,AS
"2024-10-24 21",0.2407,0.0732,AS
"2024-10-24 22",0.2253,0.1756,AS
"2024-10-24 23",0.1667,0,AS
"2024-10-25 0",0.1782,0,AS
"2024-10-25 1",0.1298,0.077,AS
"2024-10-25 4",0.1485,0.2457,AS
"2024-10-25 5",0.2354,0.2689,AS
"2024-10-25 6",0.3976,0.3696,AS
"2024-10-25 7",0.6548,0.4381,AS
"2024-10-25 8",0.3785,0.4019,AS
"2024-10-25 9",0.234,0.2163,AS
"2024-10-25 10",0.1563,0.2735,AS
"2024-10-25 11",0.1237,0.2699,AS
"2024-10-25 12",0.1019,0.4021,AS
"2024-10-25 13",0.0594,0,AS
"2024-10-25 14",0.0808,0,AS
"2024-10-25 15",0.1137,0,AS
"2024-10-25 16",0.1307,0,AS
"2024-10-25 17",0.0757,0,AS
"2024-10-25 18",0.1962,0,AS
"2024-10-25 19",0.4718,0.1941,AS
"2024-10-25 20",0.5179,0.4355,AS
"2024-10-25 21",0.4783,0.5815,AS
"2024-10-25 22",0.3312,0.5157,AS
"2024-10-25 23",0.3489,0.4872,AS
"2024-10-26 2",0.2161,0.4621,AS
"2024-10-26 3",0.1865,0.3066,AS
"2024-10-26 4",0.112,0.2607,AS
"2024-10-26 5",0.1731,0.3382,AS
"2024-10-26 6",0.1438,0.2332,AS
"2024-10-26 7",0.3128,0.5863,AS
"2024-10-26 8",0.1917,0.391,AS
"2024-10-26 9",0.1692,0.0938,AS
"2024-10-26 10",0.1497,0,AS
"2024-10-26 11",0.1158,0,AS
"2024-10-26 12",0.114,0,AS
"2024-10-26 13",0.0761,0,AS
"2024-10-26 14",0.1101,0,AS
"2024-10-26 15",0.1185,0,AS
"2024-10-26 16",0.1003,0,AS
"2024-10-26 17",0.2458,0.6272,AS
"2024-10-26 18",0.7019,0.3171,AS
"2024-10-26 19",0.7277,0.4988,AS
"2024-10-26 20",0.6071,0.4263,AS
"2024-10-26 23",0.5459,0.6666,AS
"2024-10-27 0",0.4477,0.6377,AS
"2024-10-27 1",0.2815,0.476,AS
"2024-10-27 5",0.1756,0.5308,AS
"2024-10-27 6",0.2265,0.3683,AS
"2024-10-27 7",0.2993,0.4375,AS
"2024-10-27 8",0.3695,0.4576,AS
"2024-10-27 9",0.3023,0.1581,AS
"2024-10-27 10",0.4411,0.1337,AS
"2024-10-27 11",0.136,0,AS
"2024-10-27 12",0.2536,0,AS
"2024-10-27 13",0.2891,0,AS
"2024-10-27 14",0.4995,0,AS
"2024-10-27 15",0.274,0,AS
"2024-10-27 16",0.1199,0,AS
"2024-10-27 17",0.1095,0,AS
"2024-10-27 18",0.2461,0,AS
"2024-10-27 19",0.2114,0,AS
"2024-10-27 20",0.2185,0,AS
"2024-10-27 21",0.0801,0,AS
"2024-10-27 22",0.126,0,AS
"2024-10-27 23",0.1913,0.1486,AS
"2024-10-28 2",0,0,AS
"2024-10-28 3",0.0964,0,AS
"2024-10-28 4",0.2388,0.2488,AS
"2024-10-28 5",0.3847,0.4893,AS
"2024-10-28 6",0.286,0.6017,AS
"2024-10-28 7",0.5315,0.8104,AS
"2024-10-28 8",0.5213,0.5434,AS
"2024-10-28 9",0.0922,0.2166,AS
"2024-10-28 10",0.066,0,AS
"2024-10-28 11",0.0655,0,AS
"2024-10-28 12",0.0646,0,AS
"2024-10-28 13",0,0,AS
"2024-10-28 14",0.0322,0,AS
"2024-10-28 15",0.0411,0,AS
"2024-10-28 16",0.0374,0,AS
"2024-10-28 17",0,0,AS
"2024-10-28 18",0,0,AS
"2024-10-28 19",0.0224,0,AS
"2024-10-28 20",0,0,AS
"2024-10-28 21",0,0,AS
"2024-10-28 22",0,0,AS
"2024-10-28 23",0,0,AS
"2024-10-29 0",0,0,AS
"2024-10-29 1",0,0,AS
"2024-10-29 4",0,0,AS
"2024-10-29 5",0,0,AS
"2024-10-29 6",0,0,AS
"2024-10-29 7",0,0,AS
"2024-10-29 8",0,0,AS
"2024-10-29 9",0,0,AS
"2024-10-29 10",0,0,AS
"2024-10-29 14",0,0,AS
"2024-10-29 15",0,0,AS
"2024-10-29 16",0.0296,0,AS
"2024-10-29 17",0.0622,0,AS
"2024-10-29 18",0.1003,0,AS
"2024-10-29 19",0.1678,0.0514,AS
"2024-10-29 20",0.199,0.1344,AS
"2024-10-29 21",0.1029,0,AS
"2024-10-29 22",0.1128,0,AS
"2024-10-29 23",0.1187,0,AS
"2024-10-30 2",0,0,AS
"2024-10-30 3",0.0438,0,AS
"2024-10-30 4",0.1371,0.4026,AS
"2024-10-30 5",0.2619,0.5125,AS
"2024-10-30 6",0.3437,0.4683,AS
"2024-10-30 7",0.2308,0.1742,AS
"2024-10-30 8",0.148,0.1235,AS
"2024-10-30 9",0.0393,0,AS
"2024-10-30 10",0,0,AS
"2024-10-30 11",0,0,AS
"2024-10-30 12",0,0,AS
"2024-10-30 13",0,0,AS
"2024-10-30 14",0,0,AS
"2024-10-30 15",0,0,AS
"2024-10-30 16",0.0386,0,AS
"2024-10-30 17",0.1182,0,AS
"2024-10-30 18",0.2492,0,AS
"2024-10-30 19",0.1324,0,AS
"2024-10-30 20",0.0995,0,AS
"2024-10-30 21",0.136,0,AS
"2024-10-30 22",0.1085,0,AS
"2024-10-30 23",0.1237,0,AS
"2024-10-31 0",0.0655,0,AS
"2024-10-31 1",0,0,AS
"2024-10-31 4",0.0572,0,AS
"2024-10-31 5",0.0934,0,AS
"2024-10-31 6",0.1392,0,AS
"2024-10-31 7",0.0733,0,AS
"2024-10-31 8",0.2137,0,AS
"2024-10-31 9",0.0847,0,AS
"2024-10-31 10",0.0792,0,AS
"2024-10-31 11",0.0596,0,AS
"2024-10-31 12",0,0,AS
"2024-10-31 13",0,0,AS
"2024-10-31 14",0,0,AS
"2024-10-31 15",0.0471,0,AS
"2024-10-31 16",0.0672,0,AS
"2024-10-31 17",0.1645,0,AS
"2024-10-31 18",0.3688,0.2175,AS
"2024-10-31 19",0.6135,0.4772,AS
"2024-10-31 20",0,0,AS
"2024-10-31 21",0.0464,0,AS
"2024-10-31 22",0.136,0,AS
"2024-10-31 23",0.1939,0.1147,AS
"2024-11-01 2",0.0945,0,0.2133
"2024-11-01 3",0.1723,0.1239,0.2263
"2024-11-01 4",0.1269,0.2699,0.2367
"2024-11-01 5",0.2504,0.2083,0.1936
"2024-11-01 6",0.282,0.291,0.228
"2024-11-01 7",0.5007,0.2522,0.2235
"2024-11-01 8",0.2537,0,0.2128
"2024-11-01 9",0.0759,0,0.2131
"2024-11-01 10",0.1185,0,0.2204
"2024-11-01 11",0.066,0,0.2211
"2024-11-01 12",0.0421,0,0.2446
"2024-11-01 13",0.0426,0,0.2211
"2024-11-01 14",0.0607,0,0.2304
"2024-11-01 15",0.0383,0,0.2211
"2024-11-01 16",0.074,0,0.2381
"2024-11-01 17",0.0778,0,0.214
"2024-11-01 18",0.2206,0.1296,0.2175
"2024-11-01 19",0.4925,0.4824,0.2356
"2024-11-01 20",0.5081,0.6664,0.2727
"2024-11-01 21",0.2523,0.074,0.2294
"2024-11-01 22",0.1832,0,0.1976
"2024-11-01 23",0.3496,0.3654,0.2391
"2024-11-02 0",0.2473,0.2716,0.2509
"2024-11-02 1",0.375,0.2855,0.2555
"2024-11-02 4",0.1496,0.2164,0.2588
"2024-11-02 5",0.256,0.4324,0.4145
"2024-11-02 6",0.2627,0.2941,0.2246
"2024-11-02 7",0.3322,0.2633,0.2434
"2024-11-02 8",0.3132,0.1642,0.2455
"2024-11-02 9",0.0471,0,0.2284
"2024-11-02 10",0.1104,0,0.2426
"2024-11-02 11",0.1915,0,0.2446
"2024-11-02 12",0.0761,0,0.2107
"2024-11-02 13",0,0,0.2441
"2024-11-02 14",0,0,0.2325
"2024-11-02 15",0,0,0.2403
"2024-11-02 16",0,0,0.2616
"2024-11-02 17",0.0256,0,0.2458
"2024-11-02 18",0.0879,0,0.2147
"2024-11-02 19",0.079,0,0.2258
"2024-11-02 20",0.0778,0,0.2453
"2024-11-02 23",0.0761,0,0.2445
"2024-11-03 3",0,0,0.2183
"2024-11-03 4",0,0,0.2142
"2024-11-03 5",0,0,0.2126
"2024-11-03 6",0.0827,0,0.2471
"2024-11-03 7",0.0915,0,0.1962
"2024-11-03 8",0.047,0,0.2225
"2024-11-03 9",0.0336,0,0.2292
"2024-11-03 10",0,0,0.2388
"2024-11-03 11",0,0,0.2237
"2024-11-03 12",0,0,0.2348
"2024-11-03 13",0,0,0.2209
"2024-11-03 14",0,0,0.231
"2024-11-03 15",0,0,0.2502
"2024-11-03 16",0,0,0.2322
"2024-11-03 17",0,0,0.2433
"2024-11-03 18",0.0776,0,0.2377
"2024-11-03 19",0.0811,0,0.2036
"2024-11-03 20",0.1256,0,0.249
"2024-11-03 21",0.131,0,0.2294
"2024-11-03 22",0.1712,0,0.2221
"2024-11-03 23",0.2014,0.2531,0.2125
"2024-11-04 0",0.0267,0,0.2398
"2024-11-04 1",0.1693,0.1962,0.2664
"2024-11-04 4",0.1529,0.292,0.3005
"2024-11-04 5",0.209,0.3287,0.2882
"2024-11-04 6",0.3631,0.3251,0.2138
"2024-11-04 7",0.5385,0.3249,0.2223
"2024-11-04 8",0.5282,0.4289,0.2196
"2024-11-04 9",0.1409,0,0.2375
"2024-11-04 10",0.0478,0,0.2692
"2024-11-04 11",0,0,0.2661
"2024-11-04 12",0,0,0.2576
"2024-11-04 13",0,0,0.2521
"2024-11-04 14",0,0,0.2867
"2024-11-04 15",0,0,0.2547
"2024-11-04 16",0,0,0.2761
"2024-11-04 17",0.0889,0,0.2372
"2024-11-04 18",0.283,0,0.2299
"2024-11-04 19",0.3028,0,0.2521
"2024-11-04 20",0.1591,0,0.2585
"2024-11-04 21",0.1655,0,0.2457
"2024-11-04 22",0.183,0.0716,0.2874
"2024-11-04 23",0.1286,0,0.2683
"2024-11-05 2",AN,AN,AN
"2024-11-05 7",0.0662,0,0.2875
"2024-11-05 8",0.1331,0,0.1867
"2024-11-05 9",0.1352,0,0.2497
"2024-11-05 10",0.1,0,0.2137
"2024-11-05 11",0.0328,0,0.2292
"2024-11-05 12",0,0,0.2623
"2024-11-05 13",0,0,0.2934
"2024-11-05 14",0,0,0.2882
"2024-11-05 15",0.035,0,0.2391
"2024-11-05 16",0.0489,0,0.2599
"2024-11-05 17",0,0,0.2427
"2024-11-05 18",0.2132,0,0.25
"2024-11-05 19",0.3563,0.0957,0.2325
"2024-11-05 20",0.1518,0,0.2472
"2024-11-05 21",0.209,0.1446,0.2249
"2024-11-05 22",0.2031,0.0948,0.2303
"2024-11-05 23",0.235,0.223,0.2645
"2024-11-06 0",0.2272,0.2213,0.246
"2024-11-06 1",0.1404,0.1993,0.2398
"2024-11-06 4",0.2432,0.304,0.227
"2024-11-06 5",0.1993,0.2585,0.2628
"2024-11-06 6",0.3414,0.2552,0.2545
"2024-11-06 7",0.4506,0.351,0.2341
"2024-11-06 8",0.2955,0.0526,0.2474
"2024-11-06 9",0.0685,0.1261,0.2818
"2024-11-06 10",0.038,0,0.2567
"2024-11-06 11",0,0,0.2768
"2024-11-06 12",0,0,0.2898
"2024-11-06 13",0,0,0.272
"2024-11-06 14",0,0,0.3019
"2024-11-06 15",0,0,0.2872
"2024-11-06 16",0,0,0.2694
"2024-11-06 17",0,0,0.2668
"2024-11-06 18",0,0,0.3074
"2024-11-06 19",0,0,0.2939
"2024-11-06 20",0,0,0.2962
"2024-11-06 21",0,0,0.3097
"2024-11-06 22",0.1887,0.1562,0.2851
"2024-11-06 23",0.0993,0,0.2941
"2024-11-07 2",0.256,0.5118,0.3337
"2024-11-07 3",0.2282,0.4766,0.3567
"2024-11-07 4",0.1577,0.4344,0.3422
"2024-11-07 5",0.1421,0.3626,0.3161
"2024-11-07 6",0.2154,0.5107,0.3439
"2024-11-07 7",0.3452,0.5299,0.2958
"2024-11-07 8",0.2969,0.4433,0.3009
"2024-11-07 9",0.0844,0,0.3175
"2024-11-07 10",0.061,0,0.2983
"2024-11-07 11",0,0,0.296
"2024-11-07 12",0,0,0.3294
"2024-11-07 13",0,0,0.3576
"2024-11-07 14",0,0,0.3535
"2024-11-07 15",0,0,0.3471
"2024-11-07 16",0,0,0.3581
"2024-11-07 17",0.0458,0,0.3644
"2024-11-07 18",0.295,0.1377,0.3048
"2024-11-07 19",0.1842,0.0484,0.3381
"2024-11-07 20",0.2419,0.1484,0.3381
"2024-11-07 21",0.1218,0.074,0.3336
"2024-11-07 22",0.3948,0.3268,0.3137
"2024-11-07 23",0.2144,0.2029,0.3263
"2024-11-08 0",0.2693,0.3128,0.3661
"2024-11-08 1",0.1711,0.2453,0.3687
"2024-11-08 4",0.0789,0.1014,0.3694
"2024-11-08 5",0.151,0.1749,0.3185
"2024-11-08 6",0.5302,0.2088,0.3202
"2024-11-08 7",0.4154,0.1535,0.2659
"2024-11-08 8",0.3646,0.0889,0.3294
"2024-11-08 9",0.1232,0,0.3099
"2024-11-08 10",0.0463,0,0.351
"2024-11-08 11",0.0352,0,0.3567
"2024-11-08 12",0,0,0.3611
"2024-11-08 13",0,0,0.3401
"2024-11-08 14",0,0,0.3363
"2024-11-08 15",0,0,0.351
"2024-11-08 16",0.0411,0,0.3863
"2024-11-08 17",0.1406,0,0.3611
"2024-11-08 18",0.4132,1.8227,0.3661
"2024-11-08 19",0.3189,0.1941,0.3886
"2024-11-08 20",0.5088,0.6277,0.3498
"2024-11-08 21",0.5231,3.9372,0.4716
"2024-11-08 22",0.2277,1.0971,0.3701
"2024-11-08 23",0.3919,0.528,0.3796
"2024-11-09 2",0.2282,0.5055,0.3855
"2024-11-09 3",0.2411,0.3076,0.3638
"2024-11-09 4",0.1579,0.3988,0.377
"2024-11-09 5",0.1825,0.5112,0.3808
"2024-11-09 6",0.1792,2.6894,0.4322
"2024-11-09 7",0.2165,0.3332,0.3505
"2024-11-09 8",0.3468,1.2746,0.3517
"2024-11-09 9",0.1218,0.242,0.367
"2024-11-09 10",0.0627,0,0.3661
"2024-11-09 11",0,0,0.382
"2024-11-09 12",0,0,0.3497
"2024-11-09 13",0,0,0.4109
"2024-11-09 14",0,0,0.3865
"2024-11-09 15",0,0,0.405
"2024-11-09 16",0.0355,0,0.3981
"2024-11-09 17",0.2842,0.1138,0.3284
"2024-11-09 18",0.2513,0.295,0.3702
"2024-11-09 19",0.4757,0.2218,0.3498
"2024-11-09 20",0.2776,0.2587,0.3618
"2024-11-09 23",0.3837,0.4365,0.3388
"2024-11-10 0",0.4246,1.8673,0.3943
"2024-11-10 1",0.3809,1.6645,0.3896
"2024-11-10 5",0.1943,2.3625,0.4029
"2024-11-10 6",0.2229,0.6209,0.3587
"2024-11-10 7",0.2766,0.3073,0.3465
"2024-11-10 8",0.2603,1.3151,0.3631
"2024-11-10 9",0,0,0.3836
"2024-11-10 10",0.0461,0,0.3822
"2024-11-10 11",0,0,0.3844
"2024-11-10 12",0.0244,0,0.3896
"2024-11-10 13",0.0399,0,0.378
"2024-11-10 14",0,0,0.4279
"2024-11-10 15",0.0745,0,0.3957
"2024-11-10 16",0.0645,0,0.4092
"2024-11-10 17",0.0879,0,0.4048
"2024-11-10 18",0.1984,0.0837,0.3955
"2024-11-10 19",0.3867,0.7384,0.3855
"2024-11-10 20",0.5887,1.2901,0.5561
"2024-11-10 21",0.7565,0.681,0.373
"2024-11-10 22",0.466,1.0645,0.3903
"2024-11-10 23",0.3915,0.9479,0.3711
"2024-11-11 2",0.3005,0.6268,0.6538
"2024-11-11 3",0.179,0.7446,0.3595
"2024-11-11 4",0.2383,2.0256,0.4445
"2024-11-11 5",0.2281,0.3336,0.3991
"2024-11-11 6",0.3386,0.3016,0.3794
"2024-11-11 7",0.5497,1.0772,0.3628
"2024-11-11 8",0.8967,0.4689,0.3836
"2024-11-11 9",0.2146,0.1209,0.3637
"2024-11-11 10",0.0551,0,0.3761
"2024-11-11 11",0.0603,0,0.423
"2024-11-11 12",0.0731,0,0.422
"2024-11-11 13",0.0324,0,0.4798
"2024-11-11 14",0.064,0,0.4452
"2024-11-11 15",0.0515,0,0.4446
"2024-11-11 16",0.0719,0,0.4131
"2024-11-11 17",0.0496,0,0.4422
"2024-11-11 18",0.2121,0,0.3908
"2024-11-11 19",0.4534,1.0457,0.3529
"2024-11-11 20",0.1437,0,0.3822
"2024-11-11 21",0.0433,0,0.4005
"2024-11-11 22",0,0,0.4107
"2024-11-11 23",0,0,0.419
"2024-11-12 0",0,0,0.4168
"2024-11-12 1",0.0369,0,0.3978
"2024-11-12 4",0,0,0.3929
"2024-11-12 5",0,0,0.4244
"2024-11-12 6",0,0,0.4265
"2024-11-12 7",0,0,0.4149
"2024-11-12 8",0.0908,0,0.4087
"2024-11-12 9",0.1343,0,0.3562
"2024-11-12 10",0.1754,0.5073,0.4052
"2024-11-12 11",0.0754,0,0.3706
"2024-11-12 12",0.1033,0,0.3872
"2024-11-12 13",0.074,0,0.3766
"2024-11-12 14",0.0678,0,0.3824
"2024-11-12 15",0.0707,0,0.383
"2024-11-12 16",0.0867,0,0.3578
"2024-11-12 17",0.2709,0.4393,0.3919
"2024-11-12 18",0.3513,0.6588,0.3715
"2024-11-12 19",0.2468,0.5332,0.4317
"2024-11-12 20",0.3844,0.8438,0.4242
"2024-11-12 21",0.3199,0.7043,0.4832
"2024-11-12 22",0.1886,0.3844,0.4093
"2024-11-12 23",0.0454,0,0.3777
"2024-11-13 2",0.0945,0.3616,0.4215
"2024-11-13 3",0.0908,0.3683,0.4372
"2024-11-13 4",0.1468,0.4894,0.4017
"2024-11-13 5",0.1541,0.3983,0.3711
"2024-11-13 6",0.2572,0.3223,0.3649
"2024-11-13 7",0.2357,0.3093,0.3593
"2024-11-13 8",0.114,0,0.3874
"2024-11-13 9",0.1376,0,0.3474
"2024-11-13 10",0.0546,0,0.3894
"2024-11-13 11",0.0669,0,0.3362
"2024-11-13 12",0,0,0.3542
"2024-11-13 13",0,0,0.392
"2024-11-13 14",0.0305,0,0.4007
"2024-11-13 15",0,0,0.3843
"2024-11-13 16",0.1043,0,0.3645
"2024-11-13 17",0.4357,0.2265,0.378
"2024-11-13 18",0.6676,0.7287,0.3955
"2024-11-13 19",0.5298,1.0123,0.3976
"2024-11-13 20",0.564,1.0744,0.4673
"2024-11-13 21",0.4028,0.5678,0.422
"2024-11-13 22",0.3574,0.8649,0.4355
"2024-11-13 23",0.2118,0.6869,0.4768
"2024-11-14 0",0.1893,0.5863,0.3799
"2024-11-14 1",0.1487,0.419,0.3673
"2024-11-14 4",0.2946,1.7493,0.4818
"2024-11-14 5",0.2965,1.4042,0.5348
"2024-11-14 6",0.4712,0.7171,0.3478
"2024-11-14 7",0.6636,1.0324,0.3111
"2024-11-14 8",0.7295,0.7818,0.3606
"2024-11-14 9",0.199,0.5896,0.3106
"2024-11-14 10",0.1215,0.4038,0.3083
"2024-11-14 11",0.0626,0,0.3599
"2024-11-14 12",0,0,0.3503
"2024-11-14 13",0,0,0.3839
"2024-11-14 14",0.0217,0,0.3355
"2024-11-14 15",0.0548,0,0.342
"2024-11-14 16",0.0686,0,0.3266
"2024-11-14 17",0.1333,0.108,0.3223
"2024-11-14 18",0.33,0.6394,0.3581
"2024-11-14 19",0.6133,0.9931,0.3749
"2024-11-14 20",0.7931,1.228,0.3246
"2024-11-14 21",0.7789,1.6922,0.4296
"2024-11-14 22",0.6913,1.405,0.4535
"2024-11-14 23",0.5913,1.5337,0.4159
"2024-11-15 2",AN,AN,AN
"2024-11-15 3",AN,AN,AN
"2024-11-15 4",AN,AN,AN
"2024-11-15 5",AN,AN,AN
