"2025-01-25 10",0,BH,0.1946
"2025-01-25 11",0,BH,0.1926
"2025-01-25 12",0,BH,0.193
"2025-01-25 13",0,BH,0.2261
"2025-01-25 14",0,BH,0.1957
"2025-01-25 15",0,BH,0.2198
"2025-01-25 16",0,BH,0.2073
"2025-01-25 17",0,BH,0.1964
"2025-01-25 18",0,BH,0.2254
"2025-01-25 19",0,BH,0.2053
"2025-01-25 20",0,BH,0.2118
"2025-01-25 23",0,BH,0.197
"2025-01-26 3",0,BH,0.1799
"2025-01-26 4",0,BH,0.1788
"2025-01-26 5",0,BH,0.1808
"2025-01-26 6",0,BH,0.1397
"2025-01-26 7",0.0897,BH,0.1636
"2025-01-26 8",0.0901,BH,0.2078
"2025-01-26 9",0,BH,0.1932
"2025-01-26 10",0,BH,0.1959
"2025-01-26 11",0,BH,0.216
"2025-01-26 12",0,BH,0.2115
"2025-01-26 13",0,BH,0.2308
"2025-01-26 14",0,BH,0.2249
"2025-01-26 15",0,BH,0.2147
"2025-01-26 16",0,BH,0.2133
"2025-01-26 17",0,BH,0.2384
"2025-01-26 18",0.0589,BH,0.2076
"2025-01-26 19",0.0714,BH,0.1841
"2025-01-26 20",0.0567,BH,0.1638
"2025-01-26 21",0.1135,BH,0.1848
"2025-01-26 22",0.0843,BH,0.1915
"2025-01-26 23",0.0456,BH,0.1703
"2025-01-27 0",0.0883,BH,0.1272
"2025-01-27 1",0.0601,BH,0.1214
"2025-01-27 4",0.0832,BH,0.1201
"2025-01-27 5",0.1246,BH,0.1531
"2025-01-27 6",0.1713,BH,0.0966
"2025-01-27 7",0.3233,BH,0.1683
"2025-01-27 8",0.3366,BH,0.1879
"2025-01-27 9",0.1326,BH,0.1228
"2025-01-27 10",0.0765,BH,0.2086
"2025-01-27 11",0,BH,0.1792
"2025-01-27 12",0,BH,0.1941
"2025-01-27 13",0,BH,0.21
"2025-01-27 14",0,BH,0.1893
"2025-01-27 15",0,BH,0.2178
"2025-01-27 16",0,BH,0.2111
"2025-01-27 17",0,BH,0.1839
"2025-01-27 18",0.0487,BH,0.204
"2025-01-27 19",0.1733,BH,0.1495
"2025-01-27 20",0.16,BH,0.2479
"2025-01-27 21",0.1853,BH,0.1495
"2025-01-27 22",0.1281,BH,0.1605
"2025-01-27 23",0.1671,BH,0.1826
"2025-01-28 2",AM,AM,AM
"2025-01-28 3",AM,AM,AM
"2025-01-28 4",AM,AM,AM
"2025-01-28 5",AM,AM,AM
"2025-01-28 6",AM,AM,AM
"2025-01-28 7",AM,AM,AM
"2025-01-28 8",AM,AM,AM
"2025-01-28 9",AM,AM,AM
"2025-01-28 10",AM,AM,AM
"2025-01-28 11",AM,AM,AM
"2025-01-28 12",AM,AM,AM
"2025-01-28 13",AM,AM,AM
"2025-01-28 14",AM,AM,AM
"2025-01-28 15",AM,AM,AM
"2025-01-28 16",AM,AM,AM
"2025-01-28 17",AM,AM,AM
"2025-01-28 18",AM,AM,AM
"2025-01-28 19",AM,AM,AM
"2025-01-29 5",AM,AM,AM
"2025-01-29 6",AM,AM,AM
"2025-01-29 7",AM,AM,AM
"2025-01-29 8",AM,AM,AM
"2025-01-29 9",AM,AM,AM
"2025-01-29 10",AM,AM,AM
"2025-01-29 11",AM,AM,AM
"2025-01-29 12",AM,AM,AM
"2025-01-29 13",AM,AM,AM
"2025-01-29 14",AM,AM,AM
"2025-01-29 15",AM,AM,AM
"2025-01-29 16",AM,AM,AM
"2025-01-29 17",AM,AM,AM
"2025-01-29 18",AM,AM,AM
"2025-01-29 19",AM,AM,AM
"2025-01-29 20",AM,AM,AM
"2025-01-29 21",AM,AM,AM
"2025-01-29 22",AM,AM,AM
"2025-01-29 23",AM,AM,AM
"2025-01-30 2",0.077,BH,0.1223
"2025-01-30 3",0.0696,BH,0.1794
"2025-01-30 4",0.087,BH,0.1089
"2025-01-30 5",0.0919,BH,0.1335
"2025-01-30 6",0.1811,BH,0.1015
"2025-01-30 7",0.2959,BH,0.1471
"2025-01-30 8",0.4698,BH,0.1863
"2025-01-30 9",0.2658,BH,0.1676
"2025-01-30 10",0.0808,BH,0.1535
"2025-01-30 11",0.0445,BH,0.1989
"2025-01-30 12",0.046,BH,0.2319
"2025-01-30 13",0,BH,0.2089
"2025-01-30 14",0,BH,0.2372
"2025-01-30 15",0,BH,0.2038
"2025-01-30 16",0,BH,0.216
"2025-01-30 20",0.3611,BH,0.5476
"2025-01-30 21",0.196,BH,0.2102
"2025-01-30 22",0.1371,BH,0.1051
"2025-01-30 23",0.1381,BH,0.1205
"2025-01-31 0",0.1052,BH,0.1201
"2025-01-31 1",0.0776,BH,0.1248
"2025-01-31 4",0.059,BH,0.1093
"2025-01-31 5",0.1054,BH,0.098
