Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2022-09-17 11",0.1226,0,0.0878
"2022-09-17 12",0.0826,0,0
"2022-09-17 13",0.0626,0,0
"2022-09-17 14",0.0679,0,0
"2022-09-17 15",0.0798,0,0
"2022-09-17 16",0.0902,0,0
"2022-09-17 17",0.0889,0,0
"2022-09-17 18",0.0583,0,0.082
"2022-09-17 19",0.0446,0,0
"2022-09-17 20",0.1952,0.0926,0.073
"2022-09-17 23",0.0559,0,0.0948
"2022-09-18 0",0.0752,0.0833,0.1403
"2022-09-18 1",0.071,0.2687,0.0707
"2022-09-18 5",0.0292,0,0.1423
"2022-09-18 6",0.0459,0,0.0778
"2022-09-18 7",0.1446,0,0.1999
"2022-09-18 8",0.3783,0,0.0847
"2022-09-18 9",0.4311,0,0.0904
"2022-09-18 10",0.148,0,0
"2022-09-18 11",0.1618,0,0
"2022-09-18 12",0.1773,0,0
"2022-09-18 13",0.2083,0,0
"2022-09-18 14",0.2811,0,0
"2022-09-18 15",0.2895,0,0
"2022-09-18 16",0.4063,0,0
"2022-09-18 17",0.2818,0,0
"2022-09-18 18",0.1737,0,0
"2022-09-18 19",0.0763,0,0
"2022-09-18 20",0.0763,0,0
"2022-09-18 21",0.0248,0,0
"2022-09-18 22",0.0083,0,0
"2022-09-18 23",0,0,0
"2022-09-19 2",0.0647,0.3196,0.1535
"2022-09-19 3",0.0713,0.1612,0.0959
"2022-09-19 4",0.1033,0,0.0828
"2022-09-19 5",0.1075,0,0.0748
"2022-09-19 6",0.1729,0.1382,0.1029
"2022-09-19 7",0.5037,0,0
"2022-09-19 8",0.8677,0,0
"2022-09-19 9",0.8155,0,0.0877
"2022-09-19 10",0.3013,0,0
"2022-09-19 11",0.2396,0,0
"2022-09-19 12",0.1906,0,0
"2022-09-19 13",0.1855,0,0
"2022-09-19 14",0.1959,0,0
"2022-09-19 15",0.2337,0,0
"2022-09-19 16",0.2785,0,0
"2022-09-19 17",0.4196,0,0
"2022-09-19 18",0.3379,0,0
"2022-09-19 19",0.4523,0,0
"2022-09-19 20",0.2082,0,0
"2022-09-19 21",0.2596,0,0.0881
"2022-09-19 22",0.2043,0,0.0955
"2022-09-19 23",0.2294,0.1111,0.1052
"2022-09-20 0",0.1689,0.077,0.0941
"2022-09-20 1",0.134,0,0.0897
"2022-09-20 4",0.1428,0,0.1653
"2022-09-20 5",0.1718,0,0.1338
"2022-09-20 6",0.1884,0,0.0849
"2022-09-20 7",0.2912,0,0.0864
"2022-09-20 8",0.6867,0,0.0847
"2022-09-20 9",0.7758,0,0
"2022-09-20 10",0.4607,0.0969,0.1119
"2022-09-20 11",0.3329,0,0
"2022-09-20 12",0.2775,0,0
"2022-09-20 13",0.3566,0,0
"2022-09-20 14",0.329,0,0
"2022-09-20 15",0.4179,0,0
"2022-09-20 16",0.5909,0,0
"2022-09-20 17",0.6649,0,0
"2022-09-20 18",0.3575,0,0.0811
"2022-09-20 19",0.3699,0,0.0739
"2022-09-20 20",0.3521,0,0.1016
"2022-09-20 21",0.2959,0,0.0959
"2022-09-20 22",0.3019,0,0.0801
"2022-09-20 23",0.3022,0,0.1682
"2022-09-21 2",0.0345,0,0.0846
"2022-09-21 3",0.0328,0,0
"2022-09-21 4",0.0803,0,0.1098
"2022-09-21 5",0.0651,0,0
"2022-09-21 6",0.1292,0,0.0811
"2022-09-21 7",0.259,0,0
"2022-09-21 8",0.703,0,0.0996
"2022-09-21 9",0.4466,0.1498,0.0792
"2022-09-21 10",0.3799,0,0.0942
"2022-09-21 11",0.1987,0,0.08
"2022-09-21 12",0.1585,0,0
"2022-09-21 13",0.3668,0,0.1113
"2022-09-21 14",0.3923,0,0
"2022-09-21 15",1.2634,0,0
"2022-09-21 16",0.5105,0,0
"2022-09-21 17",0.8877,0,0
"2022-09-21 18",0.7821,0,0
"2022-09-21 19",0.3922,0,0
"2022-09-21 20",0.2283,0,0
"2022-09-21 21",0.1828,0,0
"2022-09-21 22",0.0755,0,0.0719
"2022-09-21 23",0.0605,0,0.1544
"2022-09-22 0",0.0848,0,0.0978
"2022-09-22 1",0.0985,0,0.0805
"2022-09-22 4",0.0728,0,0.1125
"2022-09-22 5",0.0763,0,0
"2022-09-22 6",0.1427,0,0.0717
"2022-09-22 7",0.2501,0,0.0845
"2022-09-22 8",0.2134,0.0715,0.0981
"2022-09-22 9",0.1213,0,0
"2022-09-22 10",0.098,0,0
"2022-09-22 11",0.0787,0,0
"2022-09-22 12",0.0693,0,0
"2022-09-22 13",0.067,0,0
"2022-09-22 14",0.0922,0,0
"2022-09-22 15",0.0485,0,0
"2022-09-22 16",0.0831,0,0
"2022-09-22 17",0.0716,0,0
"2022-09-22 18",0.2292,0,0.1049
"2022-09-22 19",0.3594,0,0.1012
"2022-09-22 20",0.2735,0,0.0981
"2022-09-22 21",0.185,0,0
"2022-09-22 22",0.0927,0,0.099
"2022-09-22 23",0.1579,0,0.0926
"2022-09-23 2",0.0716,0,0.0904
"2022-09-23 3",0.0782,0,0.1052
"2022-09-23 4",0.057,0,0.0886
"2022-09-23 5",0.1263,0,0
"2022-09-23 6",0.135,0,0
"2022-09-23 7",0.1951,0,0
"2022-09-23 8",0.2538,0,0
"2022-09-23 9",0.1822,0,0.0919
"2022-09-23 10",0.0309,0,0
"2022-09-23 11",0.0208,0,0
"2022-09-23 12",0.0405,0,0
"2022-09-23 13",0.0352,0,0
"2022-09-23 14",0.0523,0,0
"2022-09-23 15",0.0389,0,0
"2022-09-23 16",0.0749,0,0
"2022-09-23 17",0.1054,0,0
"2022-09-23 18",0.115,0.0746,0.1023
"2022-09-23 19",0.3531,0,0.0744
"2022-09-23 20",0.3429,0,0.0773
"2022-09-23 21",0.1,0,0.0931
"2022-09-23 22",0.0458,0,0.0764
"2022-09-23 23",0.0394,0,0.1198
"2022-09-24 0",0.04,0,0.076
"2022-09-24 1",0.1062,0,0.1016
"2022-09-24 4",0.1219,0,0.0895
"2022-09-24 5",0.0578,0,0
"2022-09-24 6",0.0696,0,0.0729
"2022-09-24 7",0.1872,0,0.0756
"2022-09-24 8",0.3035,0,0.1162
"2022-09-24 9",0.2369,0,0.1047
"2022-09-24 10",0.1142,0,0.0863
"2022-09-24 11",0.0493,0,0.0728
"2022-09-24 12",0.0333,0,0
"2022-09-24 13",0.0553,0,0
"2022-09-24 14",0.0726,0,0
"2022-09-24 15",0.1185,0,0
"2022-09-24 16",0.109,0,0
"2022-09-24 17",0.1254,0,0
"2022-09-24 18",0.1767,0,0
"2022-09-24 19",0.9974,0,0.0746
"2022-09-24 20",1.0644,0,0
"2022-09-24 23",0.1679,0,0.1219
"2022-09-25 3",0.189,0,0.1086
"2022-09-25 4",0.1487,0,0.0769
"2022-09-25 5",0.1503,0,0.0783
"2022-09-25 6",0.1714,0,0.0797
"2022-09-25 7",0.2023,0,0.0806
"2022-09-25 8",0.1927,0,0.0883
"2022-09-25 9",0.2759,0,0.0949
"2022-09-25 10",0.1169,0,0.0948
"2022-09-25 11",0.0296,0,0
"2022-09-25 12",0.0311,0,0
"2022-09-25 13",0.0402,0,0
"2022-09-25 14",0.0472,0,0
"2022-09-25 15",0.0583,0,0
"2022-09-25 16",0.0906,0,0
"2022-09-25 17",0.1565,0,0
"2022-09-25 18",0.1443,0,0
"2022-09-25 19",0.3955,0.0724,0.0927
"2022-09-25 21",0.3368,0,0
"2022-09-25 22",0.3027,0.1326,0.0868
"2022-09-25 23",0.2941,0.0883,0.0774
"2022-09-26 2",0.1729,0,0
"2022-09-26 3",0.1636,0,0.1104
"2022-09-26 4",0.1033,0,0.1137
"2022-09-26 5",0.1783,0.0968,0.0735
"2022-09-26 6",0.2555,0,0.1099
"2022-09-26 7",0.3208,0.1203,0.0762
"2022-09-26 8",0.3357,0,0
"2022-09-26 9",0.4108,0,0.0859
"2022-09-26 10",0.4169,0,0.0957
"2022-09-26 11",0.1585,0,0.1287
"2022-09-26 12",0.0752,0.3714,0.1297
"2022-09-26 13",0.064,0,0.1009
"2022-09-26 14",0.0863,0,0
"2022-09-26 15",0.1031,0,0.0873
"2022-09-26 16",0.1028,0,0.0922
"2022-09-26 17",0.165,0,0
"2022-09-26 18",0.2372,0,0
"2022-09-26 19",0.4683,0.1049,0.0747
"2022-09-26 20",0.3755,0,0.0864
"2022-09-26 21",0.0894,0,0.1338
"2022-09-26 22",0.1006,0,0.0822
"2022-09-26 23",0.1072,0,0.1242
"2022-09-27 0",0.1042,0,0.0968
"2022-09-27 1",0.1167,0,0.0963
"2022-09-27 4",0.1339,0,0.0895
"2022-09-27 5",0.1636,0,0.0735
"2022-09-27 6",0.2421,0,0
"2022-09-27 7",0.4272,0.1749,0.0716
"2022-09-27 8",0.418,0,0
"2022-09-27 9",0.4913,0.0941,0.0768
"2022-09-27 10",0.3807,0.2881,0.1281
"2022-09-27 11",0.2624,0.2024,0.1327
"2022-09-27 12",0.1468,0,0.093
"2022-09-27 13",0.0733,0,0.0726
"2022-09-27 14",0.0639,0,0.1103
"2022-09-27 15",0.0549,0,0
"2022-09-27 16",0.1214,0,0.0838
"2022-09-27 17",0.3841,0,0.08
"2022-09-27 18",1.6398,0,0
"2022-09-27 19",1.1172,0,0
"2022-09-27 20",0.3197,0,0
"2022-09-27 21",0.2722,0,0.0734
"2022-09-27 22",0.3266,0,0.0861
"2022-09-27 23",0.2699,0,0.0989
"2022-09-28 2",0.1247,0,0.085
"2022-09-28 3",0.0771,0,0.0811
"2022-09-28 4",0.0494,0,0
"2022-09-28 5",0.0194,0,0.0792
"2022-09-28 6",0.0285,0,0
"2022-09-28 7",0.2474,0.1297,0.0721
"2022-09-28 8",0.4372,0,0
"2022-09-28 9",0.7052,0,0
"2022-09-28 10",0.6374,0.4052,0.0972
"2022-09-28 11",0.216,0,0.1288
"2022-09-28 12",0.2904,0,0.0926
"2022-09-28 13",0.6444,0,0
"2022-09-28 14",1.1297,0,0.1408
"2022-09-28 15",0.3932,0,0
"2022-09-28 16",0.2765,0,0
"2022-09-28 17",0.5604,0,0
"2022-09-28 18",0.214,0,0
"2022-09-28 19",0.0465,0,0
"2022-09-28 20",0.0325,0,0
"2022-09-28 21",0.0344,0,0.0724
"2022-09-28 22",0.0281,0,0.0733
"2022-09-28 23",0.0524,0,0.1137
"2022-09-29 0",0.0286,0,0
"2022-09-29 1",0.0464,0,0.1108
"2022-09-29 4",0.0765,0,0.1369
"2022-09-29 5",0.1361,0.0738,0.0836
"2022-09-29 6",0.152,0,0.1229
"2022-09-29 7",0.3166,0,0.071
"2022-09-29 8",0.5751,0,0.0924
"2022-09-29 9",0.3642,0,0
"2022-09-29 10",0.5232,0.5354,0
"2022-09-29 11",0.2806,0,0
"2022-09-29 12",0.2343,0,0
"2022-09-29 13",0.1891,0,0
"2022-09-29 14",0.329,0,0
"2022-09-29 15",0.2896,0,0
"2022-09-29 16",0.1091,0,0.0991
"2022-09-29 17",0.5149,0,0.0852
"2022-09-29 18",0.3217,0,0
"2022-09-29 19",0.2216,0,0.0863
"2022-09-29 20",0.0345,0,0.0715
"2022-09-29 21",0.0239,0,0.1311
"2022-09-29 22",0.0334,0,0.123
"2022-09-29 23",0.0841,0,0.0742
"2022-09-30 2",0.0598,0,0.1297
"2022-09-30 3",0.0758,0,0.1336
"2022-09-30 4",0.0905,0,0.1058
"2022-09-30 5",0.1306,0,0.1232
"2022-09-30 6",0.1864,0,0.1736
"2022-09-30 7",0.2157,0,0.1522
"2022-09-30 8",0.2421,0.1335,0
"2022-09-30 9",0.112,0,0.121
"2022-09-30 10",0.0722,0,0.1293
"2022-09-30 11",0.0606,0,0.1419
"2022-09-30 12",0.058,0,0
"2022-09-30 13",0.0618,0,0
"2022-09-30 14",0.0715,0,0
"2022-09-30 15",0.0655,0,0
"2022-09-30 16",0.0601,0,0
"2022-09-30 17",0.0552,0,0
"2022-09-30 18",0.0977,0,0.1112
"2022-09-30 19",0.2708,0,0
"2022-09-30 20",0.1469,0,0.075
"2022-09-30 21",0.0955,0,0
"2022-09-30 22",0.0733,0,0.0734
"2022-09-30 23",0.1064,0,0
"2022-10-01 0",0.0694,0,0
"2022-10-01 1",0.0854,0,0.0748
"2022-10-01 4",0.0438,0,0.1081
"2022-10-01 5",0,0,0
"2022-10-01 6",0.0746,0,0.0729
"2022-10-01 7",0.1009,0,0.0737
"2022-10-01 8",0.1144,0,0.1151
"2022-10-01 9",0.0413,0,0
"2022-10-01 10",0.0274,0,0.0787
"2022-10-01 11",0.0331,0,0
"2022-10-01 12",0.0275,0,0
"2022-10-01 13",0,0,0
"2022-10-01 14",0.0237,0,0
"2022-10-01 15",0.036,0,0
"2022-10-01 16",0.0441,0,0
"2022-10-01 17",0.0566,0,0.1439
"2022-10-01 18",0.0442,0,0
"2022-10-01 19",0.1255,0,0.0796
"2022-10-01 20",0.2816,0,0.0975
"2022-10-01 23",0.235,0,0
"2022-10-02 3",0.1814,0,0.0855
"2022-10-02 4",0.1524,0,0.0746
"2022-10-02 5",0.2561,0,0
"2022-10-02 6",0.1283,0,0
"2022-10-02 7",0.1752,0.0733,0.0775
"2022-10-02 8",0.1953,0,0.0936
"2022-10-02 9",0.1724,0,0.0849
"2022-10-02 10",0.062,0,0.114
"2022-10-02 11",0.0502,0,0
"2022-10-02 12",0.0644,0,0.0753
"2022-10-02 13",0.0835,0,0
"2022-10-02 14",0.0494,0,0
"2022-10-02 15",0.0645,0,0
"2022-10-02 16",0.079,0,0
"2022-10-02 17",0.0868,0,0
"2022-10-02 18",0.187,0,0
"2022-10-02 19",0.6367,0,0
"2022-10-02 20",0.6059,0.0783,0.0829
"2022-10-02 21",0.3351,0,0.0846
"2022-10-02 22",0.0744,0,0.1602
"2022-10-02 23",0.0909,0,0
"2022-10-03 0",0.1006,0,0.0841
"2022-10-03 1",0,0,0
"2022-10-03 4",0.1127,0,0
"2022-10-03 5",0.1646,0,0
"2022-10-03 6",0.1726,0,0.0716
"2022-10-03 7",0.4399,0,0.0927
"2022-10-03 8",0.2807,0,0
"2022-10-03 9",0.2382,0.2017,0.1005
"2022-10-03 10",0.0829,0,0.0791
"2022-10-03 11",0.0816,0.1149,0
"2022-10-03 12",0.0576,0,0.1342
"2022-10-03 13",0.053,0,0
"2022-10-03 14",0.0813,0,0
"2022-10-03 15",0.0898,0,0.1286
"2022-10-03 16",0.1006,0,0
"2022-10-03 17",0.0836,0,0
"2022-10-03 18",0.1212,0,0
"2022-10-03 19",0.3306,0,0
"2022-10-03 20",0.1996,0,0
"2022-10-03 21",0.0817,0,0.098
"2022-10-03 22",0.0998,0,0.1176
"2022-10-03 23",0.1852,0,0
"2022-10-04 2",0.1281,0,0.0778
"2022-10-04 3",0.1152,0,0.0847
"2022-10-04 4",0.1357,0,0
"2022-10-04 5",0.182,0,0
"2022-10-04 6",0.3305,0.0751,0
"2022-10-04 7",0.398,0.2681,0.0903
"2022-10-04 8",0.2994,0.0867,0
"2022-10-04 9",0.2222,0,0.0813
"2022-10-04 10",0.1272,0,0.0869
"2022-10-04 11",0.0929,0,0.1
"2022-10-04 12",0.0748,0,0
"2022-10-04 13",0.0543,0,0
"2022-10-04 14",0.0602,0,0
"2022-10-04 15",0.058,0,0
"2022-10-04 16",0.0807,0,0
"2022-10-04 17",0.0677,0,0
"2022-10-04 18",0.0898,0,0.0801
"2022-10-04 19",0.3431,0,0.0801
"2022-10-04 20",0.1375,0,0
"2022-10-04 21",0.0934,0,0.0827
"2022-10-04 22",0.127,0,0
"2022-10-04 23",0.1629,0,0
"2022-10-05 0",0.1744,0,0.0728
"2022-10-05 1",0.1756,0.0725,0.0915
"2022-10-05 4",0.1605,0,0.0752
"2022-10-05 5",0.0522,0,0
"2022-10-05 6",0.1411,0,0
"2022-10-05 7",0.1645,0,0
"2022-10-05 8",0.3077,0,0.0707
"2022-10-05 9",0.3709,0,0.0714
"2022-10-05 10",0.2173,0.1525,0.0955
"2022-10-05 11",0.1235,0.157,0.1173
"2022-10-05 12",0.0805,0,0.0852
"2022-10-05 13",0.0518,0,0.1194
"2022-10-05 14",0.0569,0,0
"2022-10-05 15",0.0684,0,0
"2022-10-05 16",0.0898,0,0
"2022-10-05 17",0.1062,0,0
"2022-10-05 18",0.0826,0,0
"2022-10-05 19",0.2141,0,0
"2022-10-05 20",0.1185,0,0.0751
"2022-10-05 21",0.0928,0,0
"2022-10-05 22",0.1218,0.4267,0.0783
"2022-10-05 23",0.1169,0,0
"2022-10-06 2",0.0765,0,0.0711
"2022-10-06 3",0.1113,0,0.0798
"2022-10-06 4",0.0906,0,0.084
"2022-10-06 5",0.1603,0,0
"2022-10-06 6",0.1441,0,0.0831
"2022-10-06 7",0.2229,0,0
"2022-10-06 8",0.3025,0,0
"2022-10-06 9",0.4379,0.1421,0.072
"2022-10-06 10",0.2875,0.1552,0.0807
"2022-10-06 11",0.1768,0.1148,0.1093
"2022-10-06 12",0.1017,0.3371,0.0922
"2022-10-06 13",0.039,0,0.1824
"2022-10-06 14",0.067,0,0
"2022-10-06 15",0.064,0,0
"2022-10-06 16",0.0822,0,0
"2022-10-06 17",0.1092,0,0.0769
"2022-10-06 18",0.1161,0,0.0775
"2022-10-06 19",0.5239,0,0.0876
"2022-10-06 20",0.1278,0,0
"2022-10-06 21",0.0702,0,0
"2022-10-06 22",0,0,0
"2022-10-06 23",0.0966,0,0.0764
"2022-10-07 0",0.1199,0,0.0724
"2022-10-07 1",0.1103,0,0
"2022-10-07 4",0.1064,0,0.0836
"2022-10-07 5",0.1094,0,0
"2022-10-07 6",0.1469,0,0
"2022-10-07 7",0.1802,0,0.0715
"2022-10-07 8",0.2568,0,0
"2022-10-07 9",0.3554,0,0.0811
"2022-10-07 10",0.2804,0,0
"2022-10-07 11",0.1018,0,0
"2022-10-07 12",0.0738,0.3226,0.1633
"2022-10-07 13",0.0752,0,0.1201
"2022-10-07 14",0.0628,0,0
"2022-10-07 15",0.0611,0,0
"2022-10-07 16",0.084,0,0
"2022-10-07 17",0.0945,0,0.0833
"2022-10-07 18",0.1453,0,0
"2022-10-07 19",0.3522,0.1386,0.0805
"2022-10-07 20",0.2878,0,0
"2022-10-07 21",0.0402,0,0
"2022-10-07 22",0.0744,0,0
"2022-10-07 23",0.1466,0,0
"2022-10-08 2",0.1589,0,0.0729
"2022-10-08 3",0.1097,0,0
"2022-10-08 4",0.0567,0,0.0769
"2022-10-08 5",0.0505,0,0
"2022-10-08 6",0.0557,0,0
"2022-10-08 7",0.1126,0,0
"2022-10-08 8",0.2142,0,0
"2022-10-08 9",0.3091,0,0
"2022-10-08 10",0.3186,0,0.1275
"2022-10-08 11",0.1049,0,0
"2022-10-08 12",0.0361,0,0
"2022-10-08 13",0.0201,0,0
"2022-10-08 14",0.0449,0,0
"2022-10-08 15",0.0712,0,0.0783
"2022-10-08 16",0.0826,0,0
"2022-10-08 17",0.0966,0,0
"2022-10-08 18",0.4678,0.0805,0.1332
"2022-10-08 19",0.4678,0,0
"2022-10-08 20",0.1025,0,0
"2022-10-08 23",0.0459,0,0.1052
"2022-10-09 0",0.1261,0,0.0741
"2022-10-09 1",0.1413,0,0
"2022-10-09 5",0.0599,0,0.0876
"2022-10-09 6",0.0794,0,0.0959
"2022-10-09 7",0.0928,0,0.0768
"2022-10-09 8",0.1898,0,0.0981
"2022-10-09 9",0.2557,2.613,0.1027
"2022-10-09 10",0.1991,0,0.1346
"2022-10-09 11",0.0476,0,0
"2022-10-09 12",0,0,0
"2022-10-09 13",0.0241,0,0
"2022-10-09 14",0.0565,0,0.0807
"2022-10-09 15",0.0441,0,0.0888
"2022-10-09 16",0.0771,0,0
"2022-10-09 17",0.0934,0,0.1241
"2022-10-09 18",0.0563,0,0.0768
"2022-10-09 19",0.3657,0,0.0775
"2022-10-09 20",0.2974,0,0
"2022-10-09 21",0.2611,0,0
"2022-10-09 22",0.1415,0,0
"2022-10-09 23",0.0878,0,0.0924
"2022-10-10 2",0.0431,0,0.0891
"2022-10-10 3",0.0831,0,0.0868
"2022-10-10 4",0.0732,0,0.0796
"2022-10-10 5",0.1002,0,0.0752
"2022-10-10 6",0.2418,0,0.0714
"2022-10-10 7",0.3282,0.0746,0
"2022-10-10 8",0.246,0,0
"2022-10-10 9",0.237,0,0
"2022-10-10 10",0.2333,0.1515,0.0829
"2022-10-10 11",0.0883,0,0.0816
"2022-10-10 12",0.0389,0,0.0829
"2022-10-10 13",0.0393,0,0
"2022-10-10 14",0.0409,0,0
"2022-10-10 15",0.0644,0,0
"2022-10-10 16",0.0666,0,0
"2022-10-10 17",0.0611,0,0
"2022-10-10 18",0.5043,0,0.0753
"2022-10-10 19",0.2111,0,0
"2022-10-10 20",0.2648,0,0
"2022-10-10 21",0.2219,0,0
"2022-10-10 22",0.12,0,0
"2022-10-10 23",0.1435,0,0.093
"2022-10-11 0",0.0966,0,0.0711
"2022-10-11 1",0.0938,0,0.0941
"2022-10-11 4",0.0866,0,0.0877
"2022-10-11 5",0.1989,0,0.0719
"2022-10-11 6",0.1685,0,0.0715
"2022-10-11 7",0.3001,0.1282,0.085
"2022-10-11 8",0.1775,0,0
"2022-10-11 9",0.2328,0,0.1007
"2022-10-11 10",0.2213,0,0
"2022-10-11 11",0.0717,0,0
"2022-10-11 12",0.0574,0,0
"2022-10-11 13",0.0707,0,0
"2022-10-11 14",0.0625,0,0
"2022-10-11 15",0.0678,0,0
"2022-10-11 16",0.0605,0,0
"2022-10-11 17",0.1094,0,0.0944
"2022-10-11 18",0.374,0,0.0748
"2022-10-11 19",0.2727,0,0.0741
"2022-10-11 20",0.233,0,0
"2022-10-11 21",0.0952,0,0.082
"2022-10-11 22",0.0946,0,0.0806
"2022-10-11 23",0.0826,0,0.0895
"2022-10-12 2",0.112,0,0.0899
"2022-10-12 3",0.096,0,0.0841
"2022-10-12 4",0.1338,0,0.0852
"2022-10-12 5",0.204,0,0.0762
"2022-10-12 6",0.1094,0,0
"2022-10-12 7",0.249,0,0
"2022-10-12 8",0.2204,0,0.0712
"2022-10-12 9",0.3072,0,0.0931
"2022-10-12 10",0.0831,0,0
"2022-10-12 11",0.063,0.0954,0.1038
"2022-10-12 12",0.06,0,0.0989
"2022-10-12 13",0.0531,0,0
"2022-10-12 14",0.0442,0,0
"2022-10-12 15",0.0306,0,0
"2022-10-12 16",0.0527,0,0.0977
"2022-10-12 17",0.0659,0,0.132
"2022-10-12 18",0.1574,0,0.0741
"2022-10-12 19",0.3158,0.1098,0.0818
"2022-10-12 20",0.0959,0,0.0728
"2022-10-12 21",0.0919,0,0.0756
"2022-10-12 22",0.1245,0,0.0813
"2022-10-12 23",0.1261,0,0.0724
"2022-10-13 0",0.1207,0,0.073
"2022-10-13 1",0.1335,0,0.0864
"2022-10-13 4",0.1306,0,0.0796
"2022-10-13 5",0.1449,0,0.0734
"2022-10-13 6",0.2376,0,0.0761
"2022-10-13 7",0.334,0.1417,0.0869
"2022-10-13 8",0.2171,0,0.0742
"2022-10-13 9",0.1988,0,0
"2022-10-13 10",0.1342,0,0.0809
"2022-10-13 11",0.0954,0.1354,0.1081
"2022-10-13 12",0.0432,0,0.0989
"2022-10-13 13",0.0381,0,0
"2022-10-13 14",0.0385,0,0
"2022-10-13 15",0.0478,0,0
"2022-10-13 16",0.0381,0,0
"2022-10-13 17",0.113,0,0.0757
"2022-10-13 18",0.0813,0,0
"2022-10-13 19",0.2054,0,0.0872
"2022-10-13 20",0.2235,0,0
"2022-10-13 21",0.0424,0,0.0845
"2022-10-13 22",0.1193,0,0.0824
"2022-10-13 23",0.1501,0,0.0737
"2022-10-14 2",0.1054,0,0.0783
"2022-10-14 3",0.0934,0,0
"2022-10-14 4",0.1148,0,0.0827
"2022-10-14 5",0.1352,0,0
"2022-10-14 6",0.1722,0.1767,0
"2022-10-14 7",0.2877,0.1464,0.0816
"2022-10-14 8",0.1702,0,0
"2022-10-14 9",0.2592,0,0
"2022-10-14 10",0.2973,0,0
"2022-10-14 11",0.1215,0,0.076
"2022-10-14 12",0.0406,0,0
"2022-10-14 13",0.0377,0,0.0714
"2022-10-14 14",0.0612,0,0.0985
"2022-10-14 15",0.053,0,0
"2022-10-14 16",0.0861,0,0.117
"2022-10-14 17",0.1255,0,0.096
"2022-10-14 18",0.2259,0,0.0761
"2022-10-14 19",0.3945,0.1436,0.0865
"2022-10-14 20",0.0443,0,0
"2022-10-14 21",0.0198,0,0
"2022-10-14 22",0.1081,0,0
"2022-10-14 23",0.1431,0,0.0728
"2022-10-15 0",0.1609,0,0.0793
"2022-10-15 1",0.1057,0,0.0733
"2022-10-15 4",0.0726,0,0.1008
"2022-10-15 5",0.0994,0,0.0919
"2022-10-15 6",0.1676,0,0
"2022-10-15 7",0.2663,0.0998,0.0716
"2022-10-15 8",0.2004,0,0
"2022-10-15 9",0.1502,0,0.077
"2022-10-15 10",0.1571,0.1459,0.1234
"2022-10-15 11",0.0653,0.1769,0.1395
"2022-10-15 12",0.0615,0,0.085
"2022-10-15 13",0.0391,0,0
"2022-10-15 14",0.0544,0,0
"2022-10-15 15",0.0337,0,0
"2022-10-15 16",0.056,0,0
"2022-10-15 17",0.066,0,0
"2022-10-15 18",0.1395,0,0.0778
"2022-10-15 19",0.1963,0,0.0751
"2022-10-15 20",0.2155,0,0
"2022-10-15 23",0,0,0
"2022-10-16 3",0,0,0
"2022-10-16 4",0,0,0
"2022-10-16 5",0,0,0
"2022-10-16 6",0,0,0
"2022-10-16 7",0,0,0
"2022-10-16 8",0,0,0
"2022-10-16 9",0.0358,0,0
"2022-10-16 10",0.0855,0,0
"2022-10-16 11",0.092,0,0
"2022-10-16 12",0.1333,0,0
"2022-10-16 13",0.0789,0,0
"2022-10-16 14",0.0717,0,0.071
"2022-10-16 15",0.0697,0,0
"2022-10-16 16",0.058,0,0
"2022-10-16 17",0.0608,0,0.1101
"2022-10-16 18",0.1452,0,0
"2022-10-16 19",0.0997,0,0.0775
"2022-10-16 20",0,0,0
"2022-10-16 21",0,0,0
"2022-10-16 22",0,0,0
"2022-10-16 23",0,0,0
"2022-10-17 0",0,0,0
"2022-10-17 1",0,0,0
"2022-10-17 4",0.0582,0,0.0759
"2022-10-17 5",0.1602,0.2511,0.0791
"2022-10-17 6",0.064,0,0.1086
"2022-10-17 7",0.1979,0,0.0756
"2022-10-17 8",0.2837,0.1666,0
"2022-10-17 9",0.2667,0,0.0834
"2022-10-17 10",0.2055,0,0
"2022-10-17 11",0.1878,0.0734,0.0735
"2022-10-17 12",0.0655,0,0.0935
"2022-10-17 13",0.0347,0,0
"2022-10-17 14",0.0371,0,0
"2022-10-17 15",0.0377,0,0
"2022-10-17 16",0.0511,0,0
"2022-10-17 17",0.1068,0,0.0733
"2022-10-17 18",0.1864,0,0
"2022-10-17 19",0.3189,0.1264,0.0742
"2022-10-17 20",0.1046,0,0.0809
"2022-10-17 21",0.2336,0,0.0746
"2022-10-17 22",0.1623,0.126,0.0865
"2022-10-17 23",0.1626,0,0.0746
"2022-10-18 2",0.1786,0,0.0897
"2022-10-18 3",0.14,0,0
"2022-10-18 4",0.1392,0,0.0864
"2022-10-18 5",0.2172,0,0.0887
"2022-10-18 6",0.28,0,0.1009
"2022-10-18 7",0.0397,0,0.0976
"2022-10-18 8",0.199,0.1148,0
"2022-10-18 9",0.2229,0,0
"2022-10-18 10",0.1859,0,0.0856
"2022-10-18 11",0.1563,0,0.0837
"2022-10-18 12",0.0945,0,0.0874
"2022-10-18 13",0.071,0.0762,0.1205
"2022-10-18 14",0.0731,0,0.1295
"2022-10-18 15",0.0658,0,0
"2022-10-18 16",0.0494,0,0
"2022-10-18 17",0.0924,0,0.077
"2022-10-18 18",0.3126,0,0.1117
"2022-10-18 19",0.1676,0,0
"2022-10-18 20",0.154,0,0.071
"2022-10-18 21",0.1437,0.2553,0.0993
