Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-05-07 8",0.0817,0.5058,0.134
"2025-05-07 9",0.0854,0.4992,0.1135
"2025-05-07 10",0.0854,0.6014,0.1093
"2025-05-07 11",0.0844,0.707,0.1187
"2025-05-07 12",0.0981,0.8215,0.1222
"2025-05-07 13",0.1316,0.841,0.1565
"2025-05-07 14",0.0189,0.9377,0.164
"2025-05-07 15",0.0686,0.883,0.1367
"2025-05-07 16",0.0402,0.8159,0.1401
"2025-05-07 17",0.025,0.9443,0.1218
"2025-05-07 18",0.032,0.9372,0.1386
"2025-05-07 19",0.045,0.9252,0.1261
"2025-05-07 20",0.0624,0.6378,0.1623
"2025-05-07 21",0.2324,0.6386,0.2084
"2025-05-07 22",0.2574,0.7758,0.2238
"2025-05-07 23",0.248,0.7519,0.2028
"2025-05-08 0",0.3521,0.6698,0.2951
"2025-05-08 1",0.193,0.6823,0.2039
"2025-05-08 4",0.087,0.5305,0.1995
"2025-05-08 5",0.0595,0.6947,0.2022
"2025-05-08 6",0.2133,0.5921,0.2086
"2025-05-08 7",0.324,0.6527,0.2884
"2025-05-08 8",0.1936,0.6885,0.1621
"2025-05-08 9",0.1456,0.9258,0.1205
"2025-05-08 10",0.1495,0.9341,0.1523
"2025-05-08 11",0.1176,0.9123,0.1318
"2025-05-08 12",0.0883,1.0497,0.1604
"2025-05-08 13",0.1661,1.0216,0.1962
"2025-05-08 14",0.1803,0.7654,0.1415
"2025-05-08 15",0.0975,0.8695,0.1432
"2025-05-08 16",0.0657,0.9948,0.1781
"2025-05-08 17",0.1895,0.9904,0.1305
"2025-05-08 18",0.1948,0.8369,0.1877
"2025-05-08 19",0.2445,0.8437,0.1417
"2025-05-08 20",0.1876,0.7803,0.1989
"2025-05-08 21",0.1759,0.7816,0.1899
"2025-05-08 22",0.3931,0.8317,0.2082
"2025-05-08 23",0.373,0.937,0.2342
"2025-05-09 2",0.2363,0.7668,0.2392
"2025-05-09 3",0.2133,0.7604,0.2049
"2025-05-09 4",0.3059,0.5759,0.2496
"2025-05-09 5",0.3695,0.7007,0.214
"2025-05-09 6",0.4213,0.7105,0.1195
"2025-05-09 7",0.3714,0.6451,0.2606
"2025-05-09 8",0.4673,0.6866,0.2334
"2025-05-09 9",0.2289,0.7438,0.1498
"2025-05-09 10",0.2492,1.0684,0.1228
"2025-05-09 11",0.1874,1.2334,0.1914
"2025-05-09 12",0.1486,1.1176,0.1421
"2025-05-09 13",0.1546,1.2236,0.1259
"2025-05-09 14",0.1404,1.1459,0.1207
"2025-05-09 15",0.1113,1.0837,0.1066
"2025-05-09 16",0.1281,1.2263,0.1544
"2025-05-09 17",0.101,1.1791,0.1471
"2025-05-09 18",0.1833,0.8217,0.1579
"2025-05-09 19",0.4654,0.8026,0.1517
"2025-05-09 20",0.2008,0.9453,0.2552
"2025-05-09 21",0.3406,0.8693,0.1856
"2025-05-09 22",0.3699,0.9595,0.1887
"2025-05-09 23",0.4057,1.0684,0.2313
"2025-05-10 0",0.3268,1.0397,0.2562
"2025-05-10 1",0.0659,0.9613,0.1885
"2025-05-10 4",0.0474,0.7203,0.1567
"2025-05-10 5",0.0515,0.7388,0.1816
"2025-05-10 6",0.1273,0.9015,0.198
"2025-05-10 7",0.3884,0.8969,0.1737
"2025-05-10 8",0.4235,0.9653,0.181
"2025-05-10 9",0.3675,0.916,0.1484
"2025-05-10 10",0.3537,0.9751,0.1548
"2025-05-10 11",0.4044,0.9992,0.1918
"2025-05-10 12",0.5061,1.1741,0.1573
"2025-05-10 13",0.467,1.0717,0.1313
"2025-05-10 14",0.4917,1.1247,0.1301
"2025-05-10 15",0.6485,0.9792,0.1731
"2025-05-10 16",0.5414,1.2003,0.1434
"2025-05-10 17",0.6799,0.9503,0.1455
"2025-05-10 18",0.9306,0.9439,0.191
"2025-05-10 19",0.862,0.9285,0.223
"2025-05-10 20",0.4919,1.033,0.2186
"2025-05-10 23",0.0388,0.6866,0.1779
"2025-05-11 3",0.0374,0.5906,0.1798
"2025-05-11 4",0.0259,0.6625,0.1621
"2025-05-11 5",0.0279,0.6985,0.1796
"2025-05-11 6",0.07,0.7005,0.1467
"2025-05-11 7",0.1439,0.7839,0.1889
"2025-05-11 8",0.3921,0.8348,0.1517
"2025-05-11 9",0.4666,0.8433,0.1881
"2025-05-11 10",0.575,0.9017,0.1895
"2025-05-11 11",0.8811,1.2976,0.1521
"2025-05-11 12",0.6629,1.1164,0.1777
"2025-05-11 13",1.0008,1.3404,0.1642
"2025-05-11 14",0.8524,1.2066,0.1581
"2025-05-11 15",0.8247,1.351,0.1047
"2025-05-11 16",0.6962,1.2452,0.1781
"2025-05-11 17",0.6471,1.3543,0.1669
"2025-05-11 18",0.2131,1.483,0.1758
"2025-05-11 19",0.0825,1.0588,0.1712
"2025-05-11 20",0.0435,1.3053,0.1611
"2025-05-11 21",0.0464,0.8633,0.1584
"2025-05-11 22",0.0721,1.2126,0.1347
"2025-05-11 23",0.0226,1.1964,0.171
"2025-05-12 0",0.0298,0.9358,0.1584
"2025-05-12 1",0.0191,1.0025,0.1413
"2025-05-12 4",0.0569,0.7409,0.1862
"2025-05-12 5",0.0534,0.8051,0.1675
"2025-05-12 6",0.1959,0.8483,0.1573
"2025-05-12 7",0.2975,1.2643,0.1708
"2025-05-12 8",0.3741,0.8406,0.1669
"2025-05-12 9",0.4192,1.006,0.1399
"2025-05-12 10",0.4888,1.2303,0.1093
"2025-05-12 11",0.6547,1.3824,0.2269
"2025-05-12 12",0.814,0.8071,0.1388
"2025-05-12 13",0.838,1.1899,0.1548
"2025-05-12 14",0.8569,1.1584,0.1525
"2025-05-12 15",0.8711,1.2974,0.1714
"2025-05-12 16",0.7282,1.2897,0.1517
"2025-05-12 17",0.7298,1.341,0.149
"2025-05-12 18",0.6409,1.116,0.1473
"2025-05-12 19",0.1074,1.1415,0.1478
"2025-05-12 20",0.0394,1.4077,0.1621
"2025-05-12 21",0.0214,0.9131,0.1286
"2025-05-12 22",0.0148,0.8092,0.2138
"2025-05-12 23",0.0199,1.0405,0.112
"2025-05-13 2",0.025,0.7049,0.2174
"2025-05-13 3",0,0.7064,0.1122
"2025-05-13 4",0.0207,0.793,0.1347
"2025-05-13 5",0,1.1301,0.1212
"2025-05-13 6",0.0193,0.8387,0.1189
"2025-05-13 7",0,0.963,0.148
"2025-05-13 8",0.0209,1.0337,0.1376
"2025-05-13 9",0,1.1677,0.0977
"2025-05-13 10",0.0199,0.9651,0.1814
"2025-05-13 11",0.0351,1.1577,0.1401
"2025-05-13 12",0,0.9867,0.1342
"2025-05-13 13",0.015,0.9246,0.1405
"2025-05-13 14",0.0117,1.0096,0.1178
"2025-05-13 15",0,1.0335,0.1415
"2025-05-13 16",0,1.0883,0.1397
"2025-05-13 17",0,1.1126,0.1216
"2025-05-13 18",0.0228,1.079,0.1548
"2025-05-13 19",0,0.9674,0.1334
"2025-05-13 20",0.0365,0.7369,0.1515
"2025-05-13 21",0.1903,0.7727,0.1648
"2025-05-13 22",0.0706,0.7184,0.1596
"2025-05-13 23",0.0203,0.7733,0.2099
"2025-05-14 0",0.0226,0.8433,0.1775
"2025-05-14 1",0.063,0.7232,0.1455
"2025-05-14 4",0.0351,0.6369,0.1584
"2025-05-14 5",0.1562,0.766,0.2386
"2025-05-14 6",0.1172,0.6135,0.1793
"2025-05-14 7",0.039,0.9466,0.1382
"2025-05-14 8",0.0367,0.7623,0.1453
"2025-05-14 9",0.053,0.6066,0.1342
"2025-05-14 10",0.0125,0.8778,0.1216
"2025-05-14 11",0.0228,0.8425,0.0991
"2025-05-14 12",0.0197,0.8443,0.1126
"2025-05-14 13",0.0148,0.6047,0.2078
"2025-05-14 14",0.0536,0.5463,0.1322
"2025-05-14 15",0.0314,0.8103,0.144
"2025-05-14 16",0.0716,0.6272,0.1291
"2025-05-14 17",0.0928,0.6717,0.1448
"2025-05-14 18",0.0942,0.5621,0.1475
"2025-05-14 19",0.0971,0.5603,0.2546
"2025-05-14 20",0.1201,0.6519,0.1708
"2025-05-14 21",0.0846,0.6311,0.1561
"2025-05-14 22",0.0111,0.6733,0.1214
"2025-05-14 23",0.0195,0.6872,0.1993
"2025-05-15 2",0.0546,0.5249,0.2269
"2025-05-15 3",0.0751,0.7271,0.2423
"2025-05-15 4",0.0977,0.639,0.122
"2025-05-15 5",0.1234,0.7182,0.2113
"2025-05-15 6",0.1973,0.5653,0.249
"2025-05-15 7",0.163,0.5696,0.1415
"2025-05-15 8",0.0466,0.4757,0.1777
"2025-05-15 9",0.0222,0.7018,0.1613
"2025-05-15 10",0.0107,0.8574,0.1006
"2025-05-15 11",0.0142,0.8211,0.1031
"2025-05-15 12",0.0259,0.8707,0.1068
"2025-05-15 13",0.0421,0.974,0.1012
"2025-05-15 14",0.0355,0.9778,0.1012
"2025-05-15 15",0.0797,1.0222,0.1103
"2025-05-15 16",0.0349,1.0615,0.1278
"2025-05-15 17",0.0548,1.1031,0.148
"2025-05-15 18",0.099,1.0773,0.1205
"2025-05-15 19",0.1306,1.0229,0.2789
"2025-05-15 20",0.1523,1.0532,0.1492
"2025-05-15 21",0.1271,0.9341,0.2361
"2025-05-15 22",0.1382,0.9898,0.1322
"2025-05-15 23",0.1484,0.9927,0.1509
"2025-05-16 0",0.1536,0.9884,0.1739
"2025-05-16 1",0.1398,0.7897,0.0948
"2025-05-16 4",0.3079,0.8703,0.6731
"2025-05-16 5",0.3948,0.8645,0.1297
"2025-05-16 6",0.4387,0.9909,0.6897
"2025-05-16 7",0.3609,1.0428,0.5183
"2025-05-16 8",0.1273,0.9148,0.2535
"2025-05-16 9",0.0413,0.8909,0.1162
"2025-05-16 10",0,0.9308,0.1486
"2025-05-16 11",0.0238,0.9861,0.1727
"2025-05-16 12",0.0248,0.9564,0.1178
"2025-05-16 13",0.0731,1.1328,0.1164
"2025-05-16 14",0.1029,0.9069,0.1195
"2025-05-16 15",0.0489,1.1365,0.117
"2025-05-16 16",0.0768,1.0925,0.1315
"2025-05-16 17",0.1084,1.1216,0.1451
"2025-05-16 18",0.0809,0.9884,0.1685
"2025-05-16 19",0.107,1.0962,0.185
"2025-05-16 20",0.2168,1.011,0.229
"2025-05-16 21",0.2338,0.9061,0.1737
"2025-05-16 22",0.4069,1.3601,0.1369
"2025-05-16 23",0.5492,1.6004,0.8658
"2025-05-17 2",0.154,0.7481,0.2059
"2025-05-17 3",0.1141,0.9487,0.143
"2025-05-17 4",0.0156,0.8556,0.1887
"2025-05-17 5",0.0437,0.799,0.1874
"2025-05-17 6",0.0476,0.7151,0.1685
"2025-05-17 7",0.1265,0.8013,0.2594
"2025-05-17 8",0.1367,0.7712,0.1762
"2025-05-17 9",0.1525,0.7452,0.1047
"2025-05-17 10",0.1712,0.82,0.1307
"2025-05-17 11",0.1712,0.7197,0.1542
"2025-05-17 12",0.2548,0.8308,0.1588
"2025-05-17 13",0.2305,1.1424,0.1376
"2025-05-17 14",0.3373,0.9179,0.1033
"2025-05-17 15",0.1605,1.1816,0.0914
"2025-05-17 16",0.025,0.8697,0.1768
"2025-05-17 17",0.0515,0.7485,0.1224
"2025-05-17 18",0,0.963,0.16
"2025-05-17 19",0,1.0137,0.1438
"2025-05-17 20",0,0.8774,0.1775
"2025-05-17 23",0,0.7382,0.2049
"2025-05-18 0",0.0107,0.7323,0.1766
"2025-05-18 1",0,0.7467,0.187
"2025-05-18 5",0,0.6638,0.2082
"2025-05-18 6",0.0517,0.7691,0.1717
"2025-05-18 7",0.0195,0.8743,0.1565
"2025-05-18 8",0.0394,1.0399,0.1854
"2025-05-18 9",0,0.8576,0.2032
"2025-05-18 10",0.0246,0.6064,0.2022
"2025-05-18 11",0,0.5946,0.1841
"2025-05-18 12",0.0129,0.643,0.1496
"2025-05-18 13",0.0429,0.6808,0.1473
"2025-05-18 14",0.0813,0.7415,0.1494
"2025-05-18 15",0.0774,0.5887,0.1598
"2025-05-18 16",0.0579,0.5896,0.1667
"2025-05-18 17",0.0468,0.7797,0.2253
"2025-05-18 18",0.0193,0.952,0.1241
"2025-05-18 19",0.0094,0.8585,0.1835
"2025-05-18 20",0.0308,1.0039,0.1442
"2025-05-18 21",0.0552,0.8512,0.1956
"2025-05-18 22",0,0.7321,0.1255
"2025-05-18 23",0.0096,0.7587,0.1247
"2025-05-19 2",0.0287,0.6413,0.1939
"2025-05-19 3",0.0417,0.6654,0.1278
"2025-05-19 4",0.0277,0.6259,0.1205
"2025-05-19 5",0.0443,0.7072,0.112
"2025-05-19 6",0.0339,0.7473,0.2724
"2025-05-19 7",0,0.8099,0.1155
"2025-05-19 8",0,0.9266,0.1155
"2025-05-19 9",0,0.9636,0.1037
"2025-05-19 10",0,0.9445,0.0962
"2025-05-19 11",0.0144,0.8593,0.0991
"2025-05-19 12",0,1.0278,0.2596
"2025-05-19 13",0.0242,0.8676,0.1052
"2025-05-19 14",0,0.8545,0.123
"2025-05-19 15",0.0177,0.85,0.1164
"2025-05-19 16",0,0.8049,0.1185
"2025-05-19 17",0.014,1.0256,0.0921
"2025-05-19 18",0.0177,1.0079,0.1022
"2025-05-19 19",0.0737,0.7918,0.1311
"2025-05-19 20",0.1979,0.9374,0.1559
"2025-05-19 21",0.2675,1.0538,0.1627
"2025-05-19 22",0.233,1.015,0.1288
"2025-05-19 23",0.1542,0.9626,0.1527
"2025-05-20 0",0.0821,0.8815,0.1737
"2025-05-20 1",0.0351,0.8774,0.1502
"2025-05-20 4",0.0146,0.93,0.1696
"2025-05-20 5",0.0686,0.7197,0.1311
"2025-05-20 6",0.0932,0.7793,0.155
"2025-05-20 7",0.1031,0.7205,0.1467
"2025-05-20 8",0.0714,1.0035,0.1274
"2025-05-20 9",0.0684,1.1187,0.1182
"2025-05-20 10",0.0807,1.1253,0.0935
"2025-05-20 11",0.0745,1.08,0.1103
"2025-05-20 12",0.0844,0.989,0.111
"2025-05-20 13",0.0823,1.2633,0.0968
"2025-05-20 14",0.1148,1.0293,0.1338
"2025-05-20 15",0.0388,0.9879,0.1101
"2025-05-20 16",0.0296,0.9005,0.1151
"2025-05-20 17",0.0367,0.8998,0.1072
"2025-05-20 18",0.0768,0.9988,0.1426
"2025-05-20 19",0.1031,0.7296,0.1806
"2025-05-20 20",0.1273,0.8398,0.1461
"2025-05-20 21",0.0881,0.7473,0.1442
"2025-05-20 22",0.047,0.6989,0.1812
"2025-05-20 23",0.0088,0.6083,0.1525
"2025-05-21 2",0.0144,0.4674,0.2355
"2025-05-21 3",0.0265,0.5769,0.1912
"2025-05-21 4",0.0372,0.5179,0.2219
"2025-05-21 5",0.0764,0.6941,0.155
"2025-05-21 6",0.079,0.6548,0.1124
"2025-05-21 7",0.0263,0.6891,0.1673
"2025-05-21 8",0.0197,0.9345,0.086
"2025-05-21 9",0.0677,1.0042,0.0906
"2025-05-21 10",0.04,1.02,0.1515
"2025-05-21 11",0.0277,0.8782,0.118
"2025-05-21 12",0.0893,1.1453,0.0867
"2025-05-21 13",0.0708,1.2128,0.1101
"2025-05-21 14",0.0595,1.2654,0.0842
"2025-05-21 15",0.0595,1.2982,0.1232
"2025-05-21 16",0.0552,1.1367,0.1251
"2025-05-21 17",0.1768,1.0372,0.1224
"2025-05-21 18",0.0951,1.0921,0.1575
"2025-05-21 19",0.141,0.9111,0.2032
"2025-05-21 20",0.1527,0.8764,0.1116
"2025-05-21 21",0.0959,0.8693,0.144
"2025-05-21 22",0.2501,1.171,0.1818
"2025-05-21 23",0.335,1.2427,0.2315
"2025-05-22 0",0.3028,1.2594,0.1484
"2025-05-22 1",0.1657,1.1103,0.1278
"2025-05-22 4",0.2061,0.9401,0.1737
"2025-05-22 5",0.3509,1.0937,0.2174
"2025-05-22 6",0.2303,0.8766,0.2727
"2025-05-22 7",0.1829,0.7928,0.2307
"2025-05-22 8",0.3597,0.9663,0.2203
"2025-05-22 9",0.2289,0.9703,0.1482
"2025-05-22 10",0.2611,1.0613,0.1338
"2025-05-22 11",0.3225,1.1039,0.1631
"2025-05-22 12",0.1201,1.1956,0.153
"2025-05-22 13",0.1277,1.2005,0.1575
"2025-05-22 14",0.2691,1.3369,0.1625
"2025-05-22 15",0.3006,1.1581,0.1365
"2025-05-22 16",0.4905,1.0842,0.1754
"2025-05-22 17",0.5186,0.9125,0.1652
"2025-05-22 18",0.4814,0.7961,0.1887
"2025-05-22 19",0.4014,0.9156,0.2344
"2025-05-22 20",0.6674,1.1141,0.1725
"2025-05-22 21",0.0942,0.8703,0.1818
"2025-05-22 22",0.0193,0.9647,0.1261
"2025-05-22 23",0.0324,0.6675,0.1922
"2025-05-23 2",0,0.7257,0.1638
"2025-05-23 3",0.0105,0.8874,0.1623
"2025-05-23 4",0.0372,0.729,0.1993
"2025-05-23 5",0.186,0.8042,0.1205
"2025-05-23 6",0.5151,0.937,0.117
"2025-05-23 7",0.2509,0.8637,0.1733
"2025-05-23 8",0.0807,0.9882,0.1733
"2025-05-23 9",0.053,1.0438,0.1532
"2025-05-23 10",0.0581,0.9433,0.1376
"2025-05-23 11",0.0415,1.0871,0.1139
"2025-05-23 12",0.0519,1.0405,0.1336
"2025-05-23 13",0.0704,1.219,0.1338
"2025-05-23 14",0.0753,1.1523,0.1451
"2025-05-23 15",0.1127,1.2386,0.1347
"2025-05-23 16",0.1154,1.2465,0.1027
"2025-05-23 17",0.2433,1.2972,0.134
"2025-05-23 18",0.226,1.2828,0.1478
"2025-05-23 19",0.3108,0.8658,0.1611
"2025-05-23 20",0.2252,0.9449,0.2471
"2025-05-23 21",0.2786,1.1249,0.1929
"2025-05-23 22",0.1934,1.0478,0.1717
"2025-05-23 23",0.1503,0.8865,0.144
"2025-05-24 0",0.0909,0.9439,0.1642
"2025-05-24 1",0.0265,0.6656,0.1342
"2025-05-24 4",0,0.7587,0.1357
"2025-05-24 5",0.0365,0.8815,0.1133
"2025-05-24 6",0.0335,0.5993,0.1602
"2025-05-24 7",0.0597,0.5767,0.1617
"2025-05-24 8",0.1158,0.6588,0.1008
"2025-05-24 9",0.046,0.9501,0.116
"2025-05-24 10",0.0413,0.6565,0.1444
"2025-05-24 11",0.046,0.9217,0.1889
"2025-05-24 12",0.0423,0.9613,0.1473
"2025-05-24 13",0.0893,0.9578,0.1178
"2025-05-24 14",0.1121,1.1409,0.1135
"2025-05-24 15",0.0694,1.1621,0.1058
"2025-05-24 16",0.0914,1.0987,0.1191
"2025-05-24 17",0.1148,1.1442,0.107
"2025-05-24 18",0.1552,1.1047,0.0964
"2025-05-24 19",0.1472,0.921,0.1615
"2025-05-24 20",0.3344,0.9886,0.2421
"2025-05-24 23",0.2654,0.8793,0.2028
"2025-05-25 3",0.0817,0.6455,0.2246
"2025-05-25 4",0.0971,0.8256,0.1768
"2025-05-25 5",0.179,0.9595,0.192
"2025-05-25 6",0.2683,1.0064,0.203
"2025-05-25 7",0.2895,0.8535,0.1771
"2025-05-25 8",0.218,0.9169,0.1492
"2025-05-25 9",0.161,0.9117,0.1388
"2025-05-25 10",0.1476,1.3024,0.1174
"2025-05-25 11",0.1384,1.2808,0.1326
"2025-05-25 12",0.0936,1.3086,0.1284
"2025-05-25 13",0.0836,1.3493,0.1332
"2025-05-25 14",0.1232,1.2373,0.1018
"2025-05-25 15",0.1289,1.239,0.1243
"2025-05-25 16",0.1078,1.2756,0.1043
"2025-05-25 17",0.0768,1.3913,0.0998
"2025-05-25 18",0.3977,1.1438,0.084
"2025-05-25 19",0.3658,1.4773,0.1617
"2025-05-25 20",0.1595,1.2059,0.1827
"2025-05-25 21",0.1078,1.1187,0.1737
"2025-05-25 22",0.1412,1.2012,0.1631
"2025-05-25 23",0.1082,1.0956,0.202
"2025-05-26 0",0.0973,1.1536,0.191
"2025-05-26 1",0.0975,1.1675,0.1619
"2025-05-26 4",0.0565,0.8934,0.2172
"2025-05-26 5",0.0983,0.873,0.1785
"2025-05-26 6",0.1722,0.7477,0.2157
"2025-05-26 7",0.2977,0.877,0.1987
"2025-05-26 8",0.3441,1.0542,0.1376
"2025-05-26 9",0.3006,1.0923,0.1496
"2025-05-26 10",0.373,1.038,0.1602
"2025-05-26 11",0.272,1.4194,0.1417
"2025-05-26 12",0.3355,1.2903,0.1232
"2025-05-26 13",0.4744,1.2706,0.1133
"2025-05-26 14",0.4071,1.1997,0.1155
"2025-05-26 15",0.5837,1.2764,0.095
"2025-05-26 16",0.5949,1.1054,0.1318
"2025-05-26 17",0.6619,1.1417,0.1367
"2025-05-26 18",0.76,1.0696,0.1108
"2025-05-26 19",0.5157,1.0875,0.1523
"2025-05-26 20",0.4827,1.1286,0.1376
"2025-05-26 21",0.4223,1.0449,0.164
"2025-05-26 22",0.3874,1.0189,0.2095
"2025-05-26 23",0.4106,1.1106,0.1806
"2025-05-27 2",0.1987,0.9414,0.2496
"2025-05-27 3",0.0511,0.7648,0.2147
"2025-05-27 4",0.2431,1.0653,0.3223
"2025-05-27 5",0.4679,1.2163,0.3101
"2025-05-27 6",1.1885,1.1399,0.2824
"2025-05-27 7",0.7785,1.065,0.2313
"2025-05-27 8",0.3933,0.962,0.18
"2025-05-27 9",0.4426,1.1675,0.1658
"2025-05-27 10",0.3675,2.2467,0.2145
"2025-05-27 11",0.2687,1.5299,0.1415
"2025-05-27 12",0.5666,1.3695,0.1567
"2025-05-27 13",0.1273,1.319,0.1544
"2025-05-27 14",0.2174,1.2936,0.139
"2025-05-27 15",0.1544,1.3342,0.1519
"2025-05-27 16",0.1837,1.0135,0.1428
"2025-05-27 17",0.2067,0.9784,0.111
"2025-05-27 18",0.3188,1.228,0.1257
"2025-05-27 19",0.5241,1.1068,0.1303
"2025-05-27 20",0.6929,1.0407,0.1197
"2025-05-27 21",0.5198,1.0202,0.1895
"2025-05-27 22",0.7582,1.0004,0.2618
"2025-05-27 23",0.7038,1.235,0.4054
"2025-05-28 0",0.4311,1.1737,0.2508
"2025-05-28 1",0.5642,1.0831,0.2461
"2025-05-28 4",0.2373,0.889,0.1835
"2025-05-28 5",0.2706,0.9312,0.2213
"2025-05-28 6",0.6366,0.9952,0.1507
"2025-05-28 7",1.0702,1.0087,0.2579
"2025-05-28 8",0.665,1.0374,0.2024
"2025-05-28 9",0.5017,1.1261,0.1336
"2025-05-28 13",0.239,1.0522,0.1635
"2025-05-28 14",0.2308,1.0497,0.1236
"2025-05-28 15",0.3065,1.1039,0.0981
"2025-05-28 16",1.2314,1.2409,0.1342
"2025-05-28 17",1.0452,1.1866,0.1527
"2025-05-28 18",0.5888,1.1845,0.1332
"2025-05-28 19",0.326,1.1469,0.2003
"2025-05-28 20",0.7514,0.9834,0.1746
"2025-05-28 21",0.6028,1.0806,0.2945
"2025-05-28 22",0.5356,1.0609,0.2205
"2025-05-28 23",0.5015,1.0626,0.1806
"2025-05-29 2",0.2166,1.2596,0.3038
"2025-05-29 3",0.1285,1.0179,0.2722
"2025-05-29 4",0.1043,0.9863,0.2026
"2025-05-29 5",0.148,1.1029,0.2797
"2025-05-29 6",0.5869,1.0507,0.1581
"2025-05-29 7",0.8282,1.1777,0.176
"2025-05-29 8",1.087,1.144,0.1492
"2025-05-29 9",1.2466,1.3398,0.2043
"2025-05-29 10",0.9242,1.5532,0.1877
"2025-05-29 11",0.2891,1.5677,0.15
"2025-05-29 12",0.862,1.6723,0.1384
"2025-05-29 13",0.2457,1.4063,0.1268
"2025-05-29 14",0.2026,1.2465,0.127
"2025-05-29 15",0.273,1.3477,0.1322
"2025-05-29 16",0.2147,1.2672,0.1397
"2025-05-29 17",0.3157,1.1964,0.1141
"2025-05-29 18",0.3796,1.3487,0.1409
"2025-05-29 19",0.502,1.2315,0.1687
"2025-05-29 20",0.9635,1.0131,0.1806
"2025-05-29 21",0.8064,1.0305,0.1561
"2025-05-29 22",0.9483,1.1249,0.2078
"2025-05-29 23",0.9635,1.1502,0.2282
"2025-05-30 0",0.8536,1.3662,0.368
"2025-05-30 1",0.3121,1.0206,0.2132
"2025-05-30 4",0.2045,0.9595,0.1673
"2025-05-30 5",0.3252,1.0871,0.2192
"2025-05-30 6",1.0259,1.0227,0.1916
"2025-05-30 7",1.3244,1.2151,0.1847
"2025-05-30 8",0.3217,1.1773,0.2226
"2025-05-30 9",0.1811,1.4198,0.2138
"2025-05-30 10",0.2652,1.5707,0.1835
"2025-05-30 11",0.1895,1.33,0.1253
"2025-05-30 12",0.1846,1.345,0.1432
"2025-05-30 13",0.2669,1.2899,0.117
"2025-05-30 14",0.195,1.2768,0.1093
"2025-05-30 15",0.2825,1.2303,0.1049
"2025-05-30 16",0.2735,1.2461,0.0925
"2025-05-30 17",0.8698,1.1507,0.1041
"2025-05-30 18",1.1055,1.197,0.0962
"2025-05-30 19",1.2154,0.9842,0.17
"2025-05-30 20",0.9134,0.905,0.1527
"2025-05-30 21",0.6266,0.8803,0.1523
"2025-05-30 22",0.8039,0.9973,0.1812
"2025-05-30 23",0.7313,1.0619,0.2729
"2025-05-31 2",0.1185,0.8475,0.3115
"2025-05-31 3",0.2484,0.8574,0.185
"2025-05-31 4",0.4293,0.9925,0.1835
"2025-05-31 5",0.497,1.0617,0.3211
"2025-05-31 6",1.3648,1.2849,0.3321
"2025-05-31 7",1.0741,1.3269,0.2049
"2025-05-31 8",0.8224,1.2531,0.2427
"2025-05-31 9",0.5278,1.203,0.1671
"2025-05-31 10",0.4697,1.4759,0.1656
"2025-05-31 11",0.4071,1.5632,0.1315
"2025-05-31 12",0.2113,1.3344,0.1719
"2025-05-31 13",0.2363,1.4603,0.1407
"2025-05-31 14",0.3164,1.6345,0.1334
"2025-05-31 15",0.2839,1.458,0.1457
"2025-05-31 16",0.28,1.394,0.1295
"2025-05-31 17",0.3098,1.313,0.1249
"2025-05-31 18",0.3554,1.2972,0.1318
"2025-05-31 19",1.4599,1.214,0.1974
"2025-05-31 20",2.0692,1.0424,0.0966
"2025-05-31 23",0.8062,1.1062,0.1845
"2025-06-01 0",0.7411,1.1899,0.2251
"2025-06-01 1",0.4141,1.0696,0.2367
"2025-06-01 5",0.0936,0.8425,0.2178
"2025-06-01 6",0.6214,0.9254,0.1665
"2025-06-01 7",1.6075,1.2257,0.3437
"2025-06-01 8",1.3069,1.122,0.1685
"2025-06-01 9",0.7961,1.4688,0.1525
"2025-06-01 10",0.9544,1.2928,0.1521
"2025-06-01 11",0.9811,1.4572,0.143
"2025-06-01 12",0.9801,1.5844,0.1334
"2025-06-01 13",0.5775,1.5919,0.1424
"2025-06-01 14",0.6933,1.5889,0.1434
"2025-06-01 15",1.0146,1.7589,0.1521
"2025-06-01 16",0.7978,1.7219,0.1212
"2025-06-01 17",2.0328,1.3084,0.1725
"2025-06-01 18",1.0191,1.1606,0.1897
"2025-06-01 19",0.365,1.116,0.2298
"2025-06-01 20",0.287,1.0216,0.1756
"2025-06-01 21",0.0608,1.2695,0.154
"2025-06-01 22",0.1115,0.9784,0.1922
"2025-06-01 23",0.0657,0.9167,0.2313
"2025-06-02 2",0.0587,0.6912,0.2853
"2025-06-02 3",0.0842,0.7099,0.1953
"2025-06-02 4",0.1162,0.7945,0.2373
"2025-06-02 5",0.0304,0.6502,0.196
"2025-06-02 6",0.117,0.756,0.1663
"2025-06-02 7",0.0963,0.799,0.1692
"2025-06-02 8",0.1137,1.0397,0.1407
"2025-06-02 9",0.1809,1.139,0.1347
"2025-06-02 10",0.318,1.2539,0.1374
"2025-06-02 11",0.256,1.3281,0.0921
"2025-06-02 12",0.3248,1.4027,0.1187
"2025-06-02 13",0.1612,1.2774,0.1502
"2025-06-02 14",0.18,1.1897,0.1135
"2025-06-02 15",0.1889,1.2922,0.1162
"2025-06-02 16",0.2776,1.2138,0.1288
"2025-06-02 17",0.1823,1.2976,0.1384
"2025-06-02 18",0.2168,1.3643,0.1351
"2025-06-02 19",0.2498,1.0767,0.1382
