# TRPN_WANG2023
# TRPN + HV = NO2 + 0.670*KET + 0.330*UALD  + 5.0000*DELTA_C 	     
# Absorption x-section from Wang et al., J. Phys. Chem. A 2023, 127, 987-999
# The article provides absorption x-sections and quantum yields for 3 terpene nitrates
# Data for a-pinene nitrate are used
# Average quantum yield from the article is used 
# Supplied by Dr. Nga Lee, reformatted by Dr. Golam Sarwar to make it compatible with CMAQ
# Points 
# With FAC, units are (cm^2/molecule)
# FAC=1.0
612	0.00E+00	0.23
613	0.00E+00	0.23
614	0.00E+00	0.23
615	0.00E+00	0.23
616	0.00E+00	0.23
617	0.00E+00	0.23
618	0.00E+00	0.23
619	0.00E+00	0.23
620	0.00E+00	0.23
621	0.00E+00	0.23
622	0.00E+00	0.23
623	0.00E+00	0.23
624	0.00E+00	0.23
625	0.00E+00	0.23
626	0.00E+00	0.23
627	0.00E+00	0.23
628	0.00E+00	0.23
629	0.00E+00	0.23
630	0.00E+00	0.23
631	0.00E+00	0.23
632	0.00E+00	0.23
633	0.00E+00	0.23
634	0.00E+00	0.23
635	0.00E+00	0.23
636	0.00E+00	0.23
637	0.00E+00	0.23
638	0.00E+00	0.23
639	0.00E+00	0.23
640	0.00E+00	0.23
641	0.00E+00	0.23
642	0.00E+00	0.23
643	0.00E+00	0.23
644	0.00E+00	0.23
645	0.00E+00	0.23
646	0.00E+00	0.23
647	0.00E+00	0.23
648	0.00E+00	0.23
649	0.00E+00	0.23
650	0.00E+00	0.23
651	0.00E+00	0.23
652	0.00E+00	0.23
653	0.00E+00	0.23
654	0.00E+00	0.23
655	0.00E+00	0.23
656	0.00E+00	0.23
657	0.00E+00	0.23
658	0.00E+00	0.23
659	0.00E+00	0.23
660	0.00E+00	0.23
661	0.00E+00	0.23
662	0.00E+00	0.23
663	0.00E+00	0.23
664	0.00E+00	0.23
665	0.00E+00	0.23
666	0.00E+00	0.23
667	0.00E+00	0.23
668	0.00E+00	0.23
669	0.00E+00	0.23
670	0.00E+00	0.23
671	0.00E+00	0.23
672	0.00E+00	0.23
673	0.00E+00	0.23
674	0.00E+00	0.23
675	0.00E+00	0.23
676	0.00E+00	0.23
677	0.00E+00	0.23
678	0.00E+00	0.23
679	0.00E+00	0.23
680	0.00E+00	0.23
681	0.00E+00	0.23
682	0.00E+00	0.23
683	0.00E+00	0.23
684	0.00E+00	0.23
685	0.00E+00	0.23
686	0.00E+00	0.23
687	0.00E+00	0.23
688	0.00E+00	0.23
689	0.00E+00	0.23
690	0.00E+00	0.23
691	0.00E+00	0.23
692	0.00E+00	0.23
693	0.00E+00	0.23
694	0.00E+00	0.23
695	0.00E+00	0.23
696	0.00E+00	0.23
697	0.00E+00	0.23
698	0.00E+00	0.23
699	0.00E+00	0.23
700	0.00E+00	0.23
701	0.00E+00	0.23
702	0.00E+00	0.23
703	0.00E+00	0.23
704	0.00E+00	0.23
705	0.00E+00	0.23
706	0.00E+00	0.23
707	0.00E+00	0.23
708	0.00E+00	0.23
709	0.00E+00	0.23
710	0.00E+00	0.23
711	0.00E+00	0.23
712	0.00E+00	0.23
713	0.00E+00	0.23
714	0.00E+00	0.23
715	0.00E+00	0.23
716	0.00E+00	0.23
717	0.00E+00	0.23
718	0.00E+00	0.23
719	0.00E+00	0.23
720	0.00E+00	0.23
721	0.00E+00	0.23
722	0.00E+00	0.23
723	0.00E+00	0.23
724	0.00E+00	0.23
725	0.00E+00	0.23
726	0.00E+00	0.23
727	0.00E+00	0.23
728	0.00E+00	0.23
729	0.00E+00	0.23
730	0.00E+00	0.23
731	0.00E+00	0.23
732	0.00E+00	0.23
733	0.00E+00	0.23
734	0.00E+00	0.23
735	0.00E+00	0.23
736	0.00E+00	0.23
737	0.00E+00	0.23
738	0.00E+00	0.23
739	0.00E+00	0.23
740	0.00E+00	0.23
741	0.00E+00	0.23
742	0.00E+00	0.23
743	0.00E+00	0.23
744	0.00E+00	0.23
745	0.00E+00	0.23
746	0.00E+00	0.23
747	0.00E+00	0.23
748	0.00E+00	0.23
749	0.00E+00	0.23
750	0.00E+00	0.23
751	0.00E+00	0.23
752	0.00E+00	0.23
753	0.00E+00	0.23
754	0.00E+00	0.23
755	0.00E+00	0.23
756	0.00E+00	0.23
757	0.00E+00	0.23
758	0.00E+00	0.23
759	0.00E+00	0.23
760	0.00E+00	0.23
761	0.00E+00	0.23
762	0.00E+00	0.23
763	0.00E+00	0.23
764	0.00E+00	0.23
765	0.00E+00	0.23
766	0.00E+00	0.23
767	0.00E+00	0.23
768	0.00E+00	0.23
769	0.00E+00	0.23
770	0.00E+00	0.23
771	0.00E+00	0.23
772	0.00E+00	0.23
773	0.00E+00	0.23
774	0.00E+00	0.23
775	0.00E+00	0.23
776	0.00E+00	0.23
777	0.00E+00	0.23
778	0.00E+00	0.23
779	0.00E+00	0.23
780	0.00E+00	0.23
781	0.00E+00	0.23
782	0.00E+00	0.23
783	0.00E+00	0.23
784	0.00E+00	0.23
785	0.00E+00	0.23
786	0.00E+00	0.23
787	0.00E+00	0.23
788	0.00E+00	0.23
789	0.00E+00	0.23
790	0.00E+00	0.23
791	0.00E+00	0.23
792	0.00E+00	0.23
793	0.00E+00	0.23
794	0.00E+00	0.23
795	0.00E+00	0.23
796	0.00E+00	0.23
797	0.00E+00	0.23
798	0.00E+00	0.23
799	0.00E+00	0.23
800	0.00E+00	0.23

