time_local,Mobile Lab O3,time_UTC
2024-08-03 07:00:00,46.178843253700336,2024-08-03 13:00:00
2024-08-03 08:00:00,42.08362868359127,2024-08-03 14:00:00
2024-08-03 09:00:00,,2024-08-03 15:00:00
2024-08-03 10:00:00,,2024-08-03 16:00:00
2024-08-03 11:00:00,,2024-08-03 17:00:00
2024-08-03 12:00:00,,2024-08-03 18:00:00
2024-08-03 13:00:00,53.21818609961468,2024-08-03 19:00:00
2024-08-03 14:00:00,54.85590482385179,2024-08-03 20:00:00
2024-08-03 15:00:00,57.78044444444444,2024-08-03 21:00:00
2024-08-03 16:00:00,63.01172222222222,2024-08-03 22:00:00
2024-08-03 17:00:00,64.29894444444444,2024-08-03 23:00:00
2024-08-03 18:00:00,64.51659752320542,2024-08-04 00:00:00
2024-08-03 19:00:00,52.689055555555555,2024-08-04 01:00:00
2024-08-03 20:00:00,51.12005555555555,2024-08-04 02:00:00
2024-08-03 21:00:00,52.009499999999996,2024-08-04 03:00:00
2024-08-03 22:00:00,48.95266666666666,2024-08-04 04:00:00
2024-08-03 23:00:00,47.843888888888884,2024-08-04 05:00:00
2024-08-04 00:00:00,44.42877777777778,2024-08-04 06:00:00
2024-08-04 01:00:00,41.1165,2024-08-04 07:00:00
2024-08-04 02:00:00,39.72966666666667,2024-08-04 08:00:00
2024-08-04 03:00:00,41.037055555555554,2024-08-04 09:00:00
2024-08-04 04:00:00,39.441,2024-08-04 10:00:00
2024-08-04 05:00:00,30.112111111111112,2024-08-04 11:00:00
2024-08-04 06:00:00,29.38988888888889,2024-08-04 12:00:00
2024-08-04 07:00:00,29.171666666666667,2024-08-04 13:00:00
2024-08-04 08:00:00,30.594055555555556,2024-08-04 14:00:00
2024-08-04 09:00:00,43.38111111111111,2024-08-04 15:00:00
2024-08-04 10:00:00,49.33855555555556,2024-08-04 16:00:00
2024-08-04 11:00:00,54.551833333333335,2024-08-04 17:00:00
2024-08-04 12:00:00,56.0967655619493,2024-08-04 18:00:00
2024-08-04 13:00:00,58.65664332004907,2024-08-04 19:00:00
2024-08-04 14:00:00,64.51366666666667,2024-08-04 20:00:00
2024-08-04 15:00:00,67.63822222222223,2024-08-04 21:00:00
2024-08-04 16:00:00,63.37794444444444,2024-08-04 22:00:00
2024-08-04 17:00:00,61.72372222222222,2024-08-04 23:00:00
2024-08-04 18:00:00,57.826481369147444,2024-08-05 00:00:00
2024-08-04 19:00:00,54.516555555555556,2024-08-05 01:00:00
2024-08-04 20:00:00,47.72255555555556,2024-08-05 02:00:00
2024-08-04 21:00:00,43.21861111111111,2024-08-05 03:00:00
2024-08-04 22:00:00,45.78438888888889,2024-08-05 04:00:00
2024-08-04 23:00:00,45.80677777777778,2024-08-05 05:00:00
