UDAQ_mixing_height_m_15min_avg,UDAQ_mixing_height_m_15min_avg_smoothed,Time_start_15min_local
340,687.00269,3806384400
340,762.3999,3806385300
340,827.29022,3806386200
340,895.12067,3806387100
693.5,964.91742,3806388000
1451,1035.6478,3806388900
2208.5,1106.2556,3806389800
2966,1175.6957,3806390700
3291.8333,1242.9688,3806391600
3124.3333,1307.1526,3806392500
2956.8333,1367.4308,3806393400
2789.3333,1423.1163,3806394300
2623,1485.1671,3806395200
2458,1539.0938,3806396100
2293,1575.5212,3806397000
2128,1606.2114,3806397900
2033,1631.3473,3806398800
2018,1651.2467,3806399700
2003,1666.34,3806400600
1988,1677.1436,3806401500
1926.3334,1684.2299,3806402400
1811.3334,1688.1954,3806403300
1696.3334,1689.6273,3806404200
1581.3334,1689.0714,3806405100
1535.1666,1686.2383,3806406000
1567.6666,1681.8418,3806406900
1600.1666,1677.3517,3806407800
1632.6666,1672.09,3806408700
1665.1666,1665.9479,3806409600
1697.6666,1658.6688,3806410500
1730.1666,1649.859,3806411400
1762.6666,1639.006,3806412300
1621.3334,1625.5059,3806413200
1281.3334,1608.6968,3806414100
941.33331,1587.8994,3806415000
601.33331,1562.4608,3806415900
420,1522.9641,3806416800
420,1475.0704,3806417700
420,1429.7343,3806418600
420,1378.3883,3806419500
427,1321.3131,3806420400
442,1259.0541,3806421300
457,1192.421,3806422200
472,1122.4719,3806423100
447.33334,1050.4766,3806424000
377.33334,977.86279,3806424900
307.33334,906.14374,3806425800
237.33333,836.82922,3806426700
183.66667,755.96631,3806427600
148.66667,682.74811,3806428500
113.66666,631.2984,3806429400
78.666664,586.30353,3806430300
104.33334,547.5697,3806431200
199.33333,514.47876,3806432100
294.33334,486.11563,3806433000
389.33334,461.52307,3806433900
440,458.04849,3806434800
440,454.57388,3806435700
440,451.0993,3806436600
440,447.62469,3806437500
443.5,444.15012,3806438400
451,444.15012,3806439300
458.5,444.15012,3806440200
466,443.99936,3806441100
471.16666,443.40237,3806442000
473.66666,442.80734,3806442900
476.16666,442.21231,3806443800
478.66666,441.61728,3806444700
476.5,441.02228,3806445600
469,440.42725,3806446500
461.5,439.83221,3806447400
454,439.23718,3806448300
450,438.49341,3806449200
450,437.74963,3806450100
450,437.1546,3806451000
450,436.55957,3806451900
481.5,435.96454,3806452800
549,435.36954,3806453700
616.5,434.77451,3806454600
684,434.17947,3806455500
751.5,433.58444,3806456400
819,432.98944,3806457300
886.5,432.39441,3806458200
954,432.22232,3806459100
945.66669,432.94318,3806460000
850.66669,435.59436,3806460900
755.66669,440.32648,3806461800
660.66669,448.27484,3806462700
555.16669,460.30829,3806463600
437.66666,477.24371,3806464500
320.16666,499.80161,3806465400
202.66667,528.56702,3806466300
171.5,563.95679,3806467200
239,606.1955,3806468100
306.5,655.29919,3806469000
374,711.06946,3806469900
463.66666,789.7973,3806470800
578.66669,876.47601,3806471700
693.66669,951.07568,3806472600
808.66669,1029.0555,3806473500
853.66669,1109.2958,3806474400
818.66669,1190.6094,3806475300
783.66669,1271.782,3806476200
748.66669,1351.6123,3806477100
783.66669,1428.9513,3806478000
898.66669,1502.7388,3806478900
1013.6667,1572.0363,3806479800
1128.6666,1636.054,3806480700
1190,1707.3892,3806481600
1190,1769.3848,3806482500
1190,1811.2628,3806483400
1190,1846.545,3806484300
1071,1875.4419,3806485200
816,1898.3188,3806486100
561,1915.6705,3806487000
306,1928.0906,3806487900
437.16666,1936.2373,3806488800
1009.6667,1940.7961,3806489700
1582.1666,1942.4423,3806490600
2154.6667,1941.8032,3806491500
2454.1667,1938.5461,3806492400
2441.6667,1933.4919,3806493300
2429.1667,1928.33,3806494200
2416.6667,1922.2809,3806495100
2337.6667,1915.2198,3806496000
2182.6667,1906.8516,3806496900
2027.6666,1896.7235,3806497800
1872.6666,1884.2466,3806498700
1768.5,1868.7264,3806499600
1722.4286,1849.4022,3806500500
1676.3572,1825.493,3806501400
1630.2858,1796.2482,3806502300
1584.2142,1750.8416,3806503200
1538.1428,1695.7817,3806504100
1492.0714,1643.662,3806505000
1446,1584.6333,3806505900
1399.9286,1519.0181,3806506800
1353.8572,1447.4434,3806507700
1307.7858,1370.8402,3806508600
1261.7142,1290.4247,3806509500
1215.6428,1207.6569,3806510400
1169.5714,1124.1781,3806511300
1123.5,1041.7279,3806512200
1077.4286,962.04199,3806513100
1031.3572,869.07977,3806514000
985.28571,784.90607,3806514900
939.21429,725.75812,3806515800
893.14288,674.03076,3806516700
847.07141,629.50128,3806517600
801,591.45898,3806518500
754.92859,558.85199,3806519400
708.85712,530.57971,3806520300
662.78571,505.97733,3806521200
616.71429,485.54688,3806522100
570.64288,470.38983,3806523000
524.57141,455.39569,3806523900
504.43332,322.37735,3806524800
513.93335,322.37735,3806525700
523.43335,322.37735,3806526600
532.93335,322.26794,3806527500
542.43335,321.83463,3806528400
551.93335,321.40274,3806529300
561.43335,320.97086,3806530200
570.93335,320.53897,3806531100
580.43335,320.10709,3806532000
589.93335,319.6752,3806532900
599.43335,319.24332,3806533800
608.93335,318.81143,3806534700
618.43335,318.27155,3806535600
627.93335,317.73169,3806536500
637.43335,317.2998,3806537400
646.93335,316.86792,3806538300
656.43335,316.43604,3806539200
665.93335,316.00415,3806540100
675.43335,315.57227,3806541000
684.93335,315.14038,3806541900
655,314.7085,3806542800
580,314.27661,3806543700
505,313.84473,3806544600
430,313.71982,3806545500
355,314.24304,3806546400
280,316.16736,3806547300
205,319.60205,3806548200
130,325.37122,3806549100
90,334.10544,3806550000
90,346.39767,3806550900
90,362.77087,3806551800
90,383.64966,3806552700
387.5,409.33664,3806553600
1025,439.99472,3806554500
1662.5,475.63568,3806555400
2300,516.11536,3806556300
2381,573.25836,3806557200
1826,636.17236,3806558100
1271,690.31903,3806559000
716,746.91907,3806559900
420,805.15985,3806560800
420,864.17969,3806561700
420,923.09723,3806562600
420,981.04041,3806563500
630,1037.1753,3806564400
1080,1090.7325,3806565300
1530,1141.0308,3806566200
1980,1187.4966,3806567100
2158.1667,1239.2738,3806568000
2025.6666,1284.2721,3806568900
1893.1666,1314.6685,3806569800
1760.6666,1340.2773,3806570700
1690,1361.2516,3806571600
1690,1377.8563,3806572500
1690,1390.4507,3806573400
1690,1399.4655,3806574300
1658.8889,1405.3785,3806575200
1592.2222,1408.6875,3806576100
1525.5555,1409.8824,3806577000
1458.8889,1409.4185,3806577900
1392.2222,1407.0544,3806578800
1325.5555,1403.386,3806579700
1258.8889,1399.6392,3806580600
1192.2222,1395.2487,3806581500
1125.5555,1390.1235,3806582400
1058.8889,1384.0496,3806583300
992.22223,1376.6984,3806584200
925.55554,1367.6422,3806585100
858.88892,1356.3772,3806586000
792.22223,1342.3512,3806586900
725.55554,1324.9971,3806587800
658.88892,1303.7704,3806588700
592.22223,1270.8129,3806589600
525.55554,1230.8489,3806590500
458.88889,1193.0188,3806591400
392.22223,1150.174,3806592300
325.55554,1102.5486,3806593200
258.88889,1050.5974,3806594100
192.22223,994.99658,3806595000
125.55556,936.62866,3806595900
92.333336,876.55328,3806596800
97.333336,815.96191,3806597700
102.33334,756.11713,3806598600
107.33334,698.27869,3806599500
142.66667,630.80396,3806600400
212.66667,569.70819,3806601300
282.66666,526.77679,3806602200
352.66666,489.23157,3806603100
392.33334,456.91074,3806604000
397.33334,429.29852,3806604900
402.33334,405.63138,3806605800
407.33334,385.11053,3806606700
406.5,367.25339,3806607600
399,364.02005,3806608500
391.5,360.78668,3806609400
384,357.55334,3806610300
367.16666,354.32001,3806611200
339.66666,354.32001,3806612100
312.16666,354.32001,3806613000
284.66666,354.19974,3806613900
270,353.72348,3806614800
270,353.24881,3806615700
270,352.77414,3806616600
270,352.29944,3806617500
280.5,351.82477,3806618400
303,351.3501,3806619300
325.5,350.8754,3806620200
348,350.40073,3806621100
360,349.80737,3806622000
360,349.21402,3806622900
360,348.73935,3806623800
360,348.26468,3806624700
371.66666,347.78998,3806625600
396.66666,347.31531,3806626500
421.66666,346.84064,3806627400
446.66666,346.36594,3806628300
456.5,345.89127,3806629200
449,345.4166,3806630100
441.5,344.94189,3806631000
434,344.80463,3806631900
435.83334,345.3797,3806632800
448.33334,347.49469,3806633700
460.83334,351.26971,3806634600
473.33334,357.6105,3806635500
480,367.21017,3806636400
480,380.72037,3806637300
480,398.71591,3806638200
480,421.66345,3806639100
478.83334,449.8956,3806640000
476.33334,483.59143,3806640900
473.83334,522.76385,3806641800
471.33334,567.25452,3806642700
464.16666,630.05945,3806643600
451.66666,699.20728,3806644500
439.16666,758.71906,3806645400
426.66666,820.92731,3806646300
420,884.93878,3806647200
420,949.80664,3806648100
420,1014.562,3806649000
420,1078.2465,3806649900
493.5,1139.9435,3806650800
651,1198.8074,3806651700
808.5,1254.0894,3806652600
966,1305.1593,3806653500
995.75,1362.0668,3806654400
879.5,1411.5237,3806655300
763.25,1444.9319,3806656200
647,1473.0782,3806657100
530.75,1496.1306,3806658000
414.5,1514.3807,3806658900
298.25,1528.2229,3806659800
182,1538.1311,3806660700
120,1544.63,3806661600
120,1548.2668,3806662500
120,1549.5801,3806663400
120,1549.0702,3806664300
120.19444,1546.4719,3806665200
120.61111,1542.4399,3806666100
121.02778,1538.3219,3806667000
121.44444,1533.4963,3806667900
121.86111,1527.8634,3806668800
122.27778,1521.1876,3806669700
122.69444,1513.108,3806670600
123.11111,1503.1545,3806671500
123.52778,1490.7733,3806672400
123.94444,1475.3575,3806673300
124.36111,1456.2839,3806674200
124.77778,1432.954,3806675100
125.19444,1396.731,3806676000
125.61111,1352.807,3806676900
126.02778,1311.2286,3806677800
126.44444,1264.1385,3806678700
126.86111,1211.7942,3806679600
127.27778,1154.6954,3806680500
127.69444,1093.5854,3806681400
128.11111,1029.4342,3806682300
128.52777,963.40625,3806683200
128.94444,896.81116,3806684100
129.36111,831.03668,3806685000
129.77777,767.46741,3806685900
156.83333,693.30695,3806686800
214.33333,626.15753,3806687700
271.83334,578.97229,3806688600
329.33334,537.70691,3806689500
358.83334,502.18359,3806690400
356.33334,471.83539,3806691300
353.83334,445.82321,3806692200
351.33334,423.26907,3806693100
350,403.64258,3806694000
350,387.34421,3806694900
350,375.25272,3806695800
350,363.29117,3806696700
336,351.46338,3806697600
306,351.46338,3806698500
276,351.46338,3806699400
246,351.34412,3806700300
216,350.87167,3806701200
186,350.40082,3806702100
156,349.92996,3806703000
126,349.45914,3806703900
110,348.98828,3806704800
110,348.51743,3806705700
110,348.04657,3806706600
110,347.57571,3806707500
113.5,346.98715,3806708400
121,346.39859,3806709300
128.5,345.92773,3806710200
136,345.45688,3806711100
140,344.98602,3806712000
140,344.51517,3806712900
140,344.04431,3806713800
140,343.57346,3806714700
141.16667,343.1026,3806715600
143.66667,342.63174,3806716500
146.16667,342.16089,3806717400
148.66667,342.02472,3806718300
144.16667,342.59515,3806719200
131.66667,344.69308,3806720100
119.16666,348.43768,3806721000
106.66666,354.72736,3806721900
107,364.24963,3806722800
122,377.65091,3806723700
137,395.50134,3806724600
152,418.26389,3806725500
165.83333,446.26843,3806726400
178.33333,479.6926,3806727300
190.83333,518.54919,3806728200
203.33333,562.68115,3806729100
477.16666,624.97974,3806730000
1049.6666,693.57007,3806730900
1622.1666,752.60205,3806731800
2194.6667,814.30878,3806732700
2316.8333,877.8042,3806733600
1924.3334,942.14905,3806734500
1531.8334,1006.3823,3806735400
1139.3334,1069.5533,3806736300
1157.5,1130.7529,3806737200
1645,1189.1422,3806738100
2132.5,1243.9785,3806739000
2620,1294.6367,3806739900
2650.1667,1351.0854,3806740800
2157.6667,1400.1437,3806741700
1665.1666,1433.2825,3806742600
1172.6666,1461.2019,3806743500
910,1484.0685,3806744400
910,1502.1714,3806745300
910,1515.902,3806746200
910,1525.7302,3806747100
862.16669,1532.1768,3806748000
759.66669,1535.7843,3806748900
657.16669,1537.087,3806749800
554.66669,1536.5812,3806750700
830.16669,1534.0039,3806751600
1537.6666,1530.0044,3806752500
2245.1667,1525.9196,3806753400
2952.6667,1521.1329,3806754300
3261.1667,1515.5454,3806755200
3113.6667,1508.9235,3806756100
2966.1667,1500.9089,3806757000
2818.6667,1491.0358,3806757900
2738.8333,1478.7544,3806758800
2736.3333,1463.4629,3806759700
2733.8333,1444.5431,3806760600
2731.3333,1421.4011,3806761500
2707.25,1385.4701,3806762400
2658.5,1341.9004,3806763300
2609.75,1300.6571,3806764200
2561,1253.9468,3806765100
2512.25,1202.0244,3806766000
2463.5,1145.386,3806766900
2414.75,1084.7687,3806767800
2366,1021.1346,3806768700
2109,955.63898,3806769600
1614,889.58087,3806770500
1119,824.33667,3806771400
624,761.27985,3806772300
356.5,687.71735,3806773200
349,621.10925,3806774100
341.5,574.3045,3806775000
334,533.37177,3806775900
326.5,498.13486,3806776800
319,468.03134,3806777700
311.5,442.22888,3806778600
304,419.85657,3806779500
300,400.38831,3806780400
300,384.22134,3806781300
300,372.22733,3806782200
300,360.36221,3806783100
280.16666,0,3806784000
237.66667,0,3806784900
195.16667,0,3806785800
152.66667,0,3806786700
132.33333,0,3806787600
137.33333,0,3806788500
142.33333,0,3806789400
147.33333,0,3806790300
187.33333,0,3806791200
267.33334,0,3806792100
347.33334,0,3806793000
427.33334,0,3806793900
431.5,0,3806794800
349,0,3806795700
266.5,0,3806796600
184,0,3806797500
168,0,3806798400
228,0,3806799300
288,0,3806800200
348,0,3806801100
370.66666,0,3806802000
350.66666,0,3806802900
330.66666,0,3806803800
310.66666,0,3806804700
322.16666,0,3806805600
369.66666,0,3806806500
417.16666,0,3806807400
464.66666,0,3806808300
466.66666,0,3806809200
416.66666,0,3806810100
366.66666,0,3806811000
316.66666,0,3806811900
592.16669,0,3806812800
1239.6666,0,3806813700
1887.1666,0,3806814600
2534.6667,0,3806815500
2590.6667,0,3806816400
1970.6666,0,3806817300
1350.6666,0,3806818200
730.66669,0,3806819100
403.5,0,3806820000
411,0,3806820900
418.5,0,3806821800
426,0,3806822700
659.83331,0,3806823600
1152.3334,0,3806824500
1644.8334,0,3806825400
2137.3333,0,3806826300
2320.0833,0,3806827200
2148.8333,0,3806828100
1977.5834,0,3806829000
1806.3334,0,3806829900
1635.0834,0,3806830800
1463.8334,0,3806831700
1292.5834,0,3806832600
1121.3334,0,3806833500
1081.3334,0,3806834400
1191.3334,0,3806835300
1301.3334,0,3806836200
1411.3334,0,3806837100
1470,0,3806838000
1470,0,3806838900
1470,0,3806839800
1470,0,3806840700
1339.3334,0,3806841600
1059.3334,0,3806842500
779.33331,0,3806843400
499.33334,0,3806844300
350,0,3806845200
350,0,3806846100
350,0,3806847000
350,0,3806847900
