time_local,NOAA_ML_NoVar_0_Initial,UDAQ_nDodecane_Initial,Filled_nDodecane_ML_with_UDAQ_Adjusted,NOAA_Ethane_WAS_Initial,UDAQ_Ethane_Initial,Filled_Ethane_ML_with_UDAQ_Adjusted,NOAA_Ethene_WAS_Initial,UDAQ_Ethylene_Initial,Filled_Ethylene_ML_with_UDAQ_Adjusted,NOAA_Propane_WAS_Initial,UDAQ_Propane_Initial,Filled_Propane_ML_with_UDAQ_Adjusted,NOAA_Propene_WAS_Initial,UDAQ_Propylene_Initial,Filled_Propylene_ML_with_UDAQ_Adjusted,NOAA_Ethyne_WAS_Initial,UDAQ_Acetylene_Initial,Filled_Acetylene_ML_with_UDAQ_Adjusted,NOAA_nButane_WAS_Initial,UDAQ_nButane_Initial,Filled_nButane_ML_with_UDAQ_Adjusted,NOAA_iButane_WAS_Initial,UDAQ_Isobutane_Initial,Filled_Isobutane_ML_with_UDAQ_Adjusted,NOAA_t2Butene_WAS_Initial,UDAQ_trans2Butene_Initial,Filled_trans2Butene_ML_with_UDAQ_Adjusted,NOAA_c2Butene_WAS_Initial,UDAQ_cis2Butene_Initial,Filled_cis2Butene_ML_with_UDAQ_Adjusted,NOAA_x13_Butadiene_WAS_Initial,UDAQ_buta13diene_Initial,Filled_buta13diene_ML_with_UDAQ_Adjusted,NOAA_nPentane_WAS_Initial,UDAQ_nPentane_Initial,Filled_nPentane_ML_with_UDAQ_Adjusted,NOAA_iPentane_WAS_Initial,UDAQ_Isopentane_Initial,Filled_Isopentane_ML_with_UDAQ_Adjusted,NOAA_x1_Pentene_WAS_Initial,UDAQ_Pent1ene_Initial,Filled_Pent1ene_ML_with_UDAQ_Adjusted,NOAA_t2Pentene_WAS_Initial,UDAQ_trans2Pentene_Initial,Filled_trans2Pentene_ML_with_UDAQ_Adjusted,NOAA_c2Pentene_WAS_Initial,UDAQ_cis2Pentene_Initial,Filled_cis2Pentene_ML_with_UDAQ_Adjusted,NOAA_x3_MethylPentane_WAS_Initial,UDAQ_x3_Methylpentane_Initial,Filled_x3_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_nHexane_WAS_Initial,UDAQ_nHexane_Initial,Filled_nHexane_ML_with_UDAQ_Adjusted,NOAA_nHeptane_WAS_Initial,UDAQ_nHeptane_Initial,Filled_nHeptane_ML_with_UDAQ_Adjusted,NOAA_nOctane_WAS_Initial,UDAQ_nOctane_Initial,Filled_nOctane_ML_with_UDAQ_Adjusted,NOAA_nNonane_WAS_Initial,UDAQ_nNonane_Initial,Filled_nNonane_ML_with_UDAQ_Adjusted,NOAA_nDecane_WAS_Initial,UDAQ_nDecane_Initial,Filled_nDecane_ML_with_UDAQ_Adjusted,NOAA_CycloPentane_WAS_Initial,UDAQ_Cyclopentane_Initial,Filled_Cyclopentane_ML_with_UDAQ_Adjusted,NOAA_Isoprene_WAS_Initial,UDAQ_Isoprene_Initial,Filled_Isoprene_ML_with_UDAQ_Adjusted,NOAA_x22_DiMethylButane_WAS_Initial,UDAQ_x22_Dimethylbutane_Initial,Filled_x22_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_25_Initial,UDAQ_Hex1ene_Initial,Filled_Hex1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_26_Initial,UDAQ_x24_Dimethylpentane_Initial,Filled_x24_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_27_Initial,UDAQ_Cyclohexane_Initial,Filled_Cyclohexane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_28_Initial,UDAQ_x3_Methylhexane_Initial,Filled_x3_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x224_TriMethylPentane_WAS_Initial,UDAQ_x224_Trimethylpentane_Initial,Filled_x224_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_30_Initial,UDAQ_x234_Trimethylpentane_Initial,Filled_x234_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_31_Initial,UDAQ_x3_Methylheptane_Initial,Filled_x3_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloHexane_WAS_Initial,UDAQ_Methylcyclohexane_Initial,Filled_Methylcyclohexane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloPentane_WAS_Initial,UDAQ_Methylcyclopentane_Initial,Filled_Methylcyclopentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_34_Initial,UDAQ_x2_Methylhexane_Initial,Filled_x2_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x1_Butene_WAS_Initial,UDAQ_But1ene_Initial,Filled_But1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_36_Initial,UDAQ_x23_Dimethylbutane_Initial,Filled_x23_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_x2_MethylPentane_WAS_Initial,UDAQ_x2_Methylpentane_Initial,Filled_x2_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_38_Initial,UDAQ_x23_Dimethylpentane_Initial,Filled_x23_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_Formaldehyde_Initial,UDAQ_Formaldehyde_Initial,Filled_Formaldehyde_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_40_Initial,UDAQ_nUndecane_Initial,Filled_nUndecane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_41_Initial,UDAQ_x2_Methylheptane_Initial,Filled_x2_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_m_p_Xylene_WAS_Initial,UDAQ_mpXylene_Initial,Filled_mpXylene_ML_with_UDAQ_Adjusted,NOAA_Benzene_PTR_Initial,UDAQ_Benzene_Initial,Filled_Benzene_ML_with_UDAQ_Adjusted,NOAA_Toluene_PTR_Initial,UDAQ_Toluene_Initial,Filled_Toluene_ML_with_UDAQ_Adjusted,NOAA_Ethyl_WAS_Initial,UDAQ_Ethylbenzene_Initial,Filled_Ethylbenzene_ML_with_UDAQ_Adjusted,NOAA_o_Xylene_WAS_Initial,UDAQ_oXylene_Initial,Filled_oXylene_ML_with_UDAQ_Adjusted,NOAA_x135_TriMethylBenzene_WAS_Initial,UDAQ_x135_Trimethylbenzene_Initial,Filled_x135_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_x124_TriMethylBenzene_WAS_Initial,UDAQ_x124_Trimethylbenzene_Initial,Filled_x124_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_nPropylBenzene_WAS_Initial,UDAQ_nPropylbenzene_Initial,Filled_nPropylbenzene_ML_with_UDAQ_Adjusted,NOAA_iPropylBenzene_WAS_Initial,UDAQ_Isopropylbenzene_Initial,Filled_Isopropylbenzene_ML_with_UDAQ_Adjusted,NOAA_x2_EthylToluene_WAS_Initial,UDAQ_oEthyltoluene_Initial,Filled_oEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_x3_x4_EthylToluene_WAS_Initial,UDAQ_mpEthyltoluene_Initial,Filled_mpEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_54_Initial,UDAQ_mDiethylbenzene_Initial,Filled_mDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_55_Initial,UDAQ_pDiethylbenzene_Initial,Filled_pDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_Styrene_PTR_Initial,UDAQ_Styrene_Initial,Filled_Styrene_ML_with_UDAQ_Adjusted,NOAA_x123_TriMethylBenzene_WAS_Initial,UDAQ_x123_Trimethylbenzene_Initial,Filled_x123_Trimethylbenzene_ML_with_UDAQ_Adjusted
2024-08-09 04:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9555854666666668,3.1616980458607524,2.9555854666666668,,,,,,,,,,0.1812563111111111,,0.1812563111111111,0.4176033333333333,,0.4176033333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019813244444444444,,0.019813244444444444,,,
2024-08-09 04:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7607358222222222,2.9661515707111112,2.7607358222222222,,,,,,,,,,0.12689924444444445,,0.12689924444444445,0.3178404888888889,,0.3178404888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014265688888888888,,0.014265688888888888,,,
2024-08-09 04:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6111920000000004,2.7935749364311113,2.6111920000000004,,,,,,,,,,0.13817362030377028,,0.13817362030377028,0.3202208387057387,,0.3202208387057387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025382206628556628,,0.025382206628556628,,,
2024-08-09 05:00:00-06:00,,,,,4.8601,4.462797978822394,,0.62105,0.4940536239429315,,1.9019333333333333,1.7312351090876232,,0.1389333333333333,0.07180374146530213,,0.30685,0.35740836790728603,,0.570625,0.5275821916707624,,0.309875,0.28859011556419445,,0.0,0.006977188522512093,,0.010725,0.020851163395675314,,0.100825,0.009559936572602267,,0.51082,0.4123393371496652,,0.7996800000000001,0.6774445835279836,,0.03988,0.01577932409317131,,0.04684,0.029512153619781167,,0.0256799999999999,0.02192519742536818,,0.1254833333333333,0.09614685206562197,,0.2058333333333333,0.17314741278350185,,0.1340571428571428,0.13607755863568638,,0.02725,0.045828738600225724,,,,,,,,0.0327,0.033300306881563664,,0.0696799999999999,0.07099948549746643,,0.0198166666666666,0.021808776929057402,,0.0149666666666666,0.0149666666666666,,0.0786285714285714,0.0786285714285714,,0.03175,0.03175,,0.1115571428571428,0.1115571428571428,,0.2688625,0.2091364221521838,,0.0782,0.0782,,0.154075,0.154075,,0.0333142857142857,0.05758142491427709,,0.07515,0.06856860362537949,,0.0941285714285714,0.0941285714285714,,0.027825,0.008711541176321936,,0.0845,0.0845,,0.20965,0.11282342182821674,,0.1170714285714285,0.1170714285714285,2.593659644444444,2.8791539857721546,2.593659644444444,,,,,,,,,,0.15952114906389908,0.26075,0.15952114906389908,0.3321798037795538,0.9111857142857144,0.3321798037795538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026777653463203467,,0.026777653463203467,,,
2024-08-09 05:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7582584444444445,2.98223033063378,2.7582584444444445,,,,,,,,,,0.16469038412698414,,0.16469038412698414,0.4121244698412699,,0.4121244698412699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021346107936507937,,0.021346107936507937,,,
2024-08-09 05:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8879633333333334,3.0769195035688885,2.8879633333333334,,,,,,,,,,0.2071018222222222,,0.2071018222222222,0.5742738666666667,,0.5742738666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03732382222222222,,0.03732382222222222,,,
2024-08-09 05:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9893539555555555,3.1825744904577777,2.9893539555555555,,,,,,,,,,0.2222784,,0.2222784,0.6359313333333333,,0.6359313333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03886733333333334,,0.03886733333333334,,,
2024-08-09 06:00:00-06:00,,,,2.429,2.58345,2.429,0.472,0.5357,0.472,1.191,0.8417666666666667,1.191,0.108,0.1452666666666666,0.108,0.324,0.2007,0.324,0.312,0.467525,0.312,0.196,0.1782,0.196,0.01,0.0,0.01,0.009,0.01305,0.009,0.012,0.0833,0.012,0.207,0.39116,0.207,0.316,0.5905199999999999,0.316,0.015,0.0299,0.015,0.02,0.02524,0.02,0.015,0.01136,0.015,0.064,0.0983,0.064,0.097,0.14095,0.097,0.054,0.0613428571428571,0.054,0.027,0.0257875,0.027,0.022,,0.022,0.029,,0.029,0.019,0.0234,0.019,0.082,0.07046,0.082,0.013,0.0115333333333333,0.013,,0.0142833333333333,0.0142833333333333,,0.0384285714285714,0.0384285714285714,,0.0287833333333333,0.0287833333333333,,0.0841714285714285,0.0841714285714285,0.104,0.1516,0.104,,0.037575,0.037575,,0.127825,0.127825,0.027,0.0278571428571428,0.027,0.053,0.0653666666666666,0.053,,0.0732714285714285,0.0732714285714285,0.019,0.031425,0.019,,0.05005,0.05005,0.077,0.1663333333333333,0.077,,0.0600857142857142,0.0600857142857142,2.768454888888889,2.925685769011553,2.768454888888889,,,,,,,0.137,,0.137,0.1876544,0.2166666666666666,0.1876544,0.45270413333333337,0.5110142857142858,0.45270413333333337,0.044,,0.044,0.053,,0.053,0.018,,0.018,0.033,,0.033,0.008,,0.008,0.004,,0.004,0.007,,0.007,0.029,,0.029,,,,,,,0.023830444444444446,,0.023830444444444446,0.006,,0.006
2024-08-09 06:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.553722666666667,2.751297928754133,2.553722666666667,,,,,,,,,,0.1267244126984127,,0.1267244126984127,0.244666526984127,,0.244666526984127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009609374603174603,,0.009609374603174603,,,
2024-08-09 06:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.637138711111111,2.872375080591111,2.637138711111111,,,,,,,,,,0.16263336825396826,,0.16263336825396826,0.3357552063492063,,0.3357552063492063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02440616507936508,,0.02440616507936508,,,
2024-08-09 06:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7746577333333335,2.9374919510977775,2.7746577333333335,,,,,,,,,,0.24567539376364378,,0.24567539376364378,0.5065516500185,,0.5065516500185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03470475696710697,,0.03470475696710697,,,
2024-08-09 07:00:00-06:00,,,,,3.69395,3.3498380208839573,,1.08885,0.9533577312996906,,1.2868,1.1228420583922736,,0.2684333333333333,0.21881557863373802,,0.39195,0.440208588355861,,0.739675,0.7473007411367756,,0.326725,0.30374320884750605,,0.013975,0.014057066749413965,,0.0129,0.02441043206506782,,0.020925,0.007753954612486817,,0.5243800000000001,0.4283360617665618,,0.8613200000000001,0.7535516908471953,,0.04312,0.018548696534039573,,0.03936,0.024997907143444433,,0.02144,0.01916435741752812,,0.1411833333333333,0.11061704132697533,,0.2533,0.21648905131153298,,0.0815571428571428,0.08229004660201268,,0.04725,0.07706519440123198,,,,,,,,0.03444,0.03502448463031561,,0.14754,0.13053547744049143,,0.02445,0.02581877215902748,,0.0248166666666666,0.0248166666666666,,0.0657428571428571,0.0657428571428571,,0.0456166666666666,0.0456166666666666,,0.1147857142857142,0.1147857142857142,,0.2277375,0.1800618839413876,,0.06975,0.06975,,0.1360875,0.1360875,,0.0498285714285714,0.08160218922910016,,0.0887333333333333,0.0781992177823014,,0.0918857142857142,0.0918857142857142,,0.049075,0.03404475990940746,,0.07945,0.07945,,0.2332,0.127491277956912,,0.0944142857142857,0.0944142857142857,2.5001251555555557,2.8427217115142867,2.5001251555555557,,,,,,,,,,0.213144211984312,0.2882833333333333,0.213144211984312,0.39255123087468086,0.6231857142857143,0.39255123087468086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023987777557627557,,0.023987777557627557,,,
2024-08-09 07:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.813657333333333,3.13970998383448,2.813657333333333,,,,,,,,,,0.26793665714285714,,0.26793665714285714,0.4955556666666666,,0.4955556666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04010821904761905,,0.04010821904761905,,,
2024-08-09 07:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.002164222222222,3.259512809462222,3.002164222222222,,,,,,,,,,0.32744924444444445,,0.32744924444444445,0.5881825333333333,,0.5881825333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05979742222222222,,0.05979742222222222,,,
2024-08-09 07:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.020688933333333,3.1671188855377777,3.020688933333333,,,,,,,,,,0.34864880000000004,,0.34864880000000004,0.6027543555555556,,0.6027543555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053904622222222226,,0.053904622222222226,,,
2024-08-09 08:00:00-06:00,,,,2.47,,2.47,0.689,,0.689,0.785,,0.785,0.166,,0.166,0.359,,0.359,0.403,,0.403,0.209,,0.209,0.013,,0.013,0.011,,0.011,0.016,,0.016,0.241,,0.241,0.352,,0.352,0.016,,0.016,0.02,,0.02,0.015,,0.015,0.073,,0.073,0.121,,0.121,0.06,,0.06,0.035,,0.035,0.031,,0.031,0.044,,0.044,0.02,,0.02,0.291,,0.291,0.015,,0.015,,,,,,,,,,,,,0.126,,0.126,,,,,,,0.039,,0.039,0.065,,0.065,,,,0.027,,0.027,,,,0.089,,0.089,,,,2.730788,2.9017667781396668,2.730788,,,,,,,0.158,,0.158,0.2477095111111111,,0.2477095111111111,0.43946840000000004,,0.43946840000000004,0.052,,0.052,0.066,,0.066,0.031,,0.031,0.058,,0.058,0.014,,0.014,0.005,,0.005,0.014,,0.014,0.051,,0.051,,,,,,,0.03375991111111111,,0.03375991111111111,0.014,,0.014
2024-08-09 08:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7496656444444443,3.051585109473984,2.7496656444444443,,,,,,,,,,0.21833684444444443,,0.21833684444444443,0.4141573777777778,,0.4141573777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307724,,0.0307724,,,
2024-08-09 08:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.469859511111111,3.74412787684,3.469859511111111,,,,,,,,,,0.39070431111111115,,0.39070431111111115,0.893044,,0.893044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06273382222222222,,0.06273382222222222,,,
2024-08-09 08:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3906392444444444,3.5506971222222226,3.3906392444444444,,,,,,,,,,0.3135596192381692,,0.3135596192381692,0.7298941066729566,,0.7298941066729566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05964828012728012,,0.05964828012728012,,,
2024-08-09 09:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.068473288888889,3.175344692846804,3.068473288888889,,,,,,,,,,0.20608907794784578,,0.20608907794784578,0.5035108704648525,,0.5035108704648525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04465887896825397,,0.04465887896825397,,,
2024-08-09 09:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5916178666666667,2.7394713115882783,2.5916178666666667,,,,,,,,,,0.1374689867021867,,0.1374689867021867,0.3408989456210456,,0.3408989456210456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020296572027972026,,0.020296572027972026,,,
2024-08-09 09:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.600576888888889,2.8332595457466665,2.600576888888889,,,,,,,,,,0.13261951111111112,,0.13261951111111112,0.32172982222222224,,0.32172982222222224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014896844444444444,,0.014896844444444444,,,
2024-08-09 09:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.681255466666667,2.9698464304949206,2.681255466666667,,,,,,,,,,0.09967279999999999,,0.09967279999999999,0.3069139111111111,,0.3069139111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017564577777777778,,0.017564577777777778,,,
2024-08-09 10:00:00-06:00,,,,1.604,,1.604,0.385,,0.385,0.684,,0.684,0.081,,0.081,0.223,,0.223,0.342,,0.342,0.156,,0.156,0.004,,0.004,0.005,,0.005,0.006,,0.006,0.203,,0.203,0.315,,0.315,0.012,,0.012,0.008,,0.008,0.007,,0.007,0.059,,0.059,0.11,,0.11,0.05,,0.05,0.023,,0.023,0.017,,0.017,0.021,,0.021,0.016,,0.016,0.261,,0.261,0.011,,0.011,,,,,,,,,,,,,0.091,,0.091,,,,,,,0.025,,0.025,0.052,,0.052,,,,0.016,,0.016,,,,0.074,,0.074,,,,2.6647195555555556,3.027509755520653,2.6647195555555556,,,,,,,0.105,,0.105,0.11615315555555555,,0.11615315555555555,0.3417042222222222,,0.3417042222222222,0.037,,0.037,0.041,,0.041,0.012,,0.012,0.02,,0.02,0.006,,0.006,0.003,,0.003,0.005,,0.005,0.019,,0.019,,,,,,,0.022704044444444446,,0.022704044444444446,0.004,,0.004
2024-08-09 10:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6705081333333336,2.988999154840634,2.6705081333333336,,,,,,,,,,0.14796479999999998,,0.14796479999999998,0.4324767111111111,,0.4324767111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038322044444444446,,0.038322044444444446,,,
2024-08-09 10:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.878968222222222,3.1903757025777777,2.878968222222222,,,,,,,,,,0.10242084444444445,,0.10242084444444445,0.2937496888888889,,0.2937496888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021197333333333335,,0.021197333333333335,,,
2024-08-09 10:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0949717333333333,3.3448145438336505,3.0949717333333333,,,,,,,,,,0.09800934243534244,,0.09800934243534244,0.2669623000444001,,0.2669623000444001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01652917697857698,,0.01652917697857698,,,
2024-08-09 11:00:00-06:00,,,,1.431,,1.431,0.321,,0.321,0.583,,0.583,0.062,,0.062,0.211,,0.211,0.317,,0.317,0.135,,0.135,0.003,,0.003,0.003,,0.003,0.004,,0.004,0.192,,0.192,0.298,,0.298,0.009,,0.009,0.007,,0.007,0.005,,0.005,0.054,,0.054,0.095,,0.095,0.045,,0.045,0.02,,0.02,0.014,,0.014,0.016,,0.016,0.015,,0.015,0.156,,0.156,0.012,,0.012,,,,,,,,,,,,,0.085,,0.085,,,,,,,0.021,,0.021,0.046,,0.046,,,,0.011,,0.011,,,,0.071,,0.071,,,,3.044077422222222,3.252613392281015,3.044077422222222,,,,,,,0.088,,0.088,0.12404028439153439,,0.12404028439153439,0.29313954550264554,,0.29313954550264554,0.033,,0.033,0.037,,0.037,0.009,,0.009,0.014,,0.014,0.005,,0.005,0.002,,0.002,0.004,,0.004,0.014,,0.014,,,,,,,0.021656756878306878,,0.021656756878306878,0.003,,0.003
2024-08-09 11:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0788816000000003,3.2386628594160696,3.0788816000000003,,,,,,,,,,0.09363242812742813,,0.09363242812742813,0.3032821526140526,,0.3032821526140526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01283409849039849,,0.01283409849039849,,,
2024-08-09 11:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.973353022222222,3.131932911533333,2.973353022222222,,,,,,,,,,0.08301155555555555,,0.08301155555555555,0.33390862222222223,,0.33390862222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010810755555555556,,0.010810755555555556,,,
2024-08-09 11:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5554739555555557,2.700061624470159,2.5554739555555557,,,,,,,,,,0.07020533333333333,,0.07020533333333333,0.2209396,,0.2209396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008103733333333333,,0.008103733333333333,,,
