dt,USOS O3,UDAQ O3,merged_ozone,8hr_rolling_avg_USOS O3,MDA8_O3_USOS O3,Exceedance_day_USOS O3,8hr_rolling_avg_UDAQ O3,MDA8_O3_UDAQ O3,Exceedance_day_UDAQ O3,8hr_rolling_avg_merged_ozone,MDA8_O3_merged_ozone,Exceedance_day_merged_ozone
2024-07-22 18:00:00,,60.0,60.0,,61.58099644529778,False,64.25,64.25,False,63.812161738421906,65.41669845777815,False
2024-07-22 19:00:00,67.66769911319031,58.0,67.66769911319031,,61.58099644529778,False,63.875,64.25,False,65.08346238914879,65.41669845777815,False
2024-07-22 20:00:00,63.66588854903495,50.0,63.66588854903495,,61.58099644529778,False,62.5,64.25,False,65.41669845777815,65.41669845777815,False
2024-07-22 21:00:00,57.14644444444445,54.0,57.14644444444445,,61.58099644529778,False,61.375,64.25,False,64.68500401333371,65.41669845777815,False
2024-07-22 22:00:00,53.52322222222222,53.0,53.52322222222222,,61.58099644529778,False,59.375,64.25,False,62.750406791111494,65.41669845777815,False
2024-07-22 23:00:00,60.873444444444445,60.0,60.873444444444445,,61.58099644529778,False,58.5,64.25,False,61.98458734666705,65.41669845777815,False
2024-07-23 00:00:00,62.46722222222222,63.0,62.46722222222222,60.89065349925977,68.63534953277933,False,57.875,75.25,True,61.29299012444483,78.6483732606956,True
2024-07-23 01:00:00,66.69699999999999,62.0,66.69699999999999,61.72013157079409,68.63534953277933,False,57.5,75.25,True,61.50511512444483,78.6483732606956,True
2024-07-23 02:00:00,65.53611111111111,61.0,65.53611111111111,62.197129013333715,68.63534953277933,False,57.625,75.25,True,62.197129013333715,78.6483732606956,True
2024-07-23 03:00:00,65.547,61.0,65.547,61.932041624184926,68.63534953277933,False,58.0,75.25,True,61.932041624184926,78.6483732606956,True
2024-07-23 04:00:00,65.01533333333333,57.0,65.01533333333333,62.10072222222222,68.63534953277933,False,58.875,75.25,True,62.10072222222222,78.6483732606956,True
2024-07-23 05:00:00,67.34977777777777,42.0,67.34977777777777,63.37613888888888,68.63534953277933,False,57.375,75.25,True,63.37613888888888,78.6483732606956,True
2024-07-23 06:00:00,52.26933333333333,40.0,52.26933333333333,63.21940277777777,68.63534953277933,False,55.75,75.25,True,63.21940277777777,78.6483732606956,True
2024-07-23 07:00:00,42.760555555555555,35.0,42.760555555555555,60.95529166666666,68.63534953277933,False,52.625,75.25,True,60.95529166666666,78.6483732606956,True
2024-07-23 08:00:00,44.617555555555555,37.0,44.617555555555555,58.724083333333326,68.63534953277933,False,49.375,75.25,True,58.724083333333326,78.6483732606956,True
2024-07-23 09:00:00,37.504333333333335,48.0,37.504333333333335,55.074999999999996,68.63534953277933,False,47.625,75.25,True,55.074999999999996,78.6483732606956,True
2024-07-23 10:00:00,47.49188888888889,64.0,47.49188888888889,52.81947222222222,68.63534953277933,False,48.0,75.25,True,52.81947222222222,78.6483732606956,True
2024-07-23 11:00:00,56.13084861897361,72.0,56.13084861897361,51.642453299593924,68.63534953277933,False,49.375,75.25,True,51.642453299593924,78.6483732606956,True
2024-07-23 12:00:00,,80.0,80.0,49.73204186620258,68.63534953277933,False,52.25,75.25,True,53.51553663292726,78.6483732606956,True
2024-07-23 13:00:00,,79.0,79.0,46.79575254760672,68.63534953277933,False,56.875,75.25,True,54.971814410705036,78.6483732606956,True
2024-07-23 14:00:00,,80.0,80.0,,68.63534953277933,False,61.875,75.25,True,58.43814774403837,78.6483732606956,True
2024-07-23 15:00:00,,82.0,82.0,,68.63534953277933,False,67.75,75.25,True,63.34307829959393,78.6483732606956,True
2024-07-23 16:00:00,,76.0,76.0,,68.63534953277933,False,72.625,75.25,True,67.26588385514948,78.6483732606956,True
2024-07-23 17:00:00,83.31164050710262,69.0,83.31164050710262,,68.63534953277933,False,75.25,75.25,True,72.99179725187064,78.6483732606956,True
2024-07-23 18:00:00,77.93767891179554,62.0,77.93767891179554,,68.63534953277933,False,75.0,75.25,True,76.79752100473398,78.6483732606956,True
2024-07-23 19:00:00,70.93766666666667,54.0,70.93766666666667,,68.63534953277933,False,72.75,75.25,True,78.6483732606956,78.6483732606956,True
2024-07-23 20:00:00,63.184888888888885,54.0,63.184888888888885,,68.63534953277933,False,69.5,75.25,True,76.54648437180671,78.6483732606956,True
2024-07-23 21:00:00,57.15866666666667,53.0,57.15866666666667,,68.63534953277933,False,66.25,75.25,True,73.81631770514004,78.6483732606956,True
2024-07-23 22:00:00,59.281555555555556,53.0,59.281555555555556,68.63534953277933,68.63534953277933,False,62.875,75.25,True,71.2265121495845,78.6483732606956,True
2024-07-23 23:00:00,53.290333333333336,56.0,53.290333333333336,66.4432043614299,68.63534953277933,False,59.625,75.25,True,67.63780381625116,78.6483732606956,True
2024-07-24 00:00:00,61.12144444444445,58.0,61.12144444444445,65.77798437180672,82.59612353864125,True,57.375,76.5,True,65.77798437180672,82.59612353864125,True
2024-07-24 01:00:00,58.94622222222222,58.0,58.94622222222222,62.73230708619666,82.59612353864125,True,56.0,76.5,True,62.73230708619666,82.59612353864125,True
2024-07-24 02:00:00,63.82655555555555,53.0,63.82655555555555,60.96841666666667,82.59612353864125,True,54.875,76.5,True,60.96841666666667,82.59612353864125,True
2024-07-24 03:00:00,60.99622222222222,40.0,60.99622222222222,59.72573611111111,82.59612353864125,True,53.125,76.5,True,59.72573611111111,82.59612353864125,True
2024-07-24 04:00:00,43.351,,43.351,57.246500000000005,82.59612353864125,True,53.0,76.5,True,57.246500000000005,82.59612353864125,True
2024-07-24 05:00:00,55.74455555555555,37.0,55.74455555555555,57.06973611111111,82.59612353864125,True,50.714285714285715,76.5,True,57.06973611111111,82.59612353864125,True
2024-07-24 06:00:00,43.913111111111114,40.0,43.913111111111114,55.14868055555556,82.59612353864125,True,48.857142857142854,76.5,True,55.14868055555556,82.59612353864125,True
2024-07-24 07:00:00,46.475,40.0,46.475,54.29676388888888,82.59612353864125,True,46.57142857142857,76.5,True,54.29676388888888,82.59612353864125,True
2024-07-24 08:00:00,43.330000000000005,46.0,43.330000000000005,52.072833333333335,82.59612353864125,True,44.857142857142854,76.5,True,52.072833333333335,82.59612353864125,True
2024-07-24 09:00:00,45.55533333333334,60.0,45.55533333333334,50.39897222222222,82.59612353864125,True,45.142857142857146,76.5,True,50.39897222222222,82.59612353864125,True
2024-07-24 10:00:00,57.141888888888886,71.0,57.141888888888886,49.56338888888889,82.59612353864125,True,47.714285714285715,76.5,True,49.56338888888889,82.59612353864125,True
2024-07-24 11:00:00,71.59455555555556,75.0,71.59455555555556,50.88818055555555,82.59612353864125,True,52.714285714285715,76.5,True,50.88818055555555,82.59612353864125,True
2024-07-24 12:00:00,79.70933333333333,79.0,79.70933333333333,55.43297222222222,82.59612353864125,True,56.0,76.5,True,55.43297222222222,82.59612353864125,True
2024-07-24 13:00:00,84.09177777777776,78.0,84.09177777777776,58.976375000000004,82.59612353864125,True,61.125,76.5,True,58.976375000000004,82.59612353864125,True
2024-07-24 14:00:00,83.19699999999999,81.0,83.19699999999999,63.8868611111111,82.59612353864125,True,66.25,76.5,True,63.8868611111111,82.59612353864125,True
2024-07-24 15:00:00,87.113,79.0,87.113,68.9666111111111,82.59612353864125,True,71.125,76.5,True,68.9666111111111,82.59612353864125,True
2024-07-24 16:00:00,86.95033333333332,78.0,86.95033333333332,74.41915277777777,82.59612353864125,True,75.125,76.5,True,74.41915277777777,82.59612353864125,True
2024-07-24 17:00:00,85.7371111111111,71.0,85.7371111111111,79.44187499999998,82.59612353864125,True,76.5,76.5,True,79.44187499999998,82.59612353864125,True
2024-07-24 18:00:00,79.84898830912996,63.0,79.84898830912996,82.28026242753013,82.59612353864125,True,75.5,76.5,True,82.28026242753013,82.59612353864125,True
2024-07-24 19:00:00,74.12144444444445,53.0,74.12144444444445,82.59612353864125,82.59612353864125,True,72.75,76.5,True,82.59612353864125,82.59612353864125,True
2024-07-24 20:00:00,61.22277777777778,49.0,61.22277777777778,80.2853040941968,82.59612353864125,True,69.0,76.5,True,80.2853040941968,82.59612353864125,True
2024-07-24 21:00:00,57.31946595912833,44.0,57.31946595912833,76.93876511686561,82.59612353864125,True,64.75,76.5,True,76.93876511686561,82.59612353864125,True
2024-07-24 22:00:00,53.97722222222223,37.0,53.97722222222223,73.2862928946434,82.59612353864125,True,59.25,76.5,True,73.2862928946434,82.59612353864125,True
2024-07-24 23:00:00,43.462666666666664,40.0,43.462666666666664,67.83000122797674,82.59612353864125,True,54.375,76.5,True,67.83000122797674,82.59612353864125,True
2024-07-25 00:00:00,40.87755555555556,45.0,40.87755555555556,62.070904005754514,63.82931671853784,False,50.25,61.125,False,62.070904005754514,63.82931671853784,False
2024-07-25 01:00:00,48.26944444444444,42.0,48.26944444444444,57.38744567242118,63.82931671853784,False,46.625,61.125,False,57.38744567242118,63.82931671853784,False
2024-07-25 02:00:00,48.46333333333334,42.0,48.46333333333334,53.4642388004466,63.82931671853784,False,44.0,61.125,False,53.4642388004466,63.82931671853784,False
2024-07-25 03:00:00,42.19877777777778,47.0,42.19877777777778,49.47390546711326,63.82931671853784,False,43.25,61.125,False,49.47390546711326,63.82931671853784,False
2024-07-25 04:00:00,50.54844444444445,41.0,50.54844444444445,48.1396138004466,63.82931671853784,False,42.25,61.125,False,48.1396138004466,63.82931671853784,False
2024-07-25 05:00:00,46.035222222222224,43.0,46.035222222222224,46.729083333333335,63.82931671853784,False,42.125,61.125,False,46.729083333333335,63.82931671853784,False
2024-07-25 06:00:00,46.10022222222222,37.0,46.10022222222222,45.744458333333334,63.82931671853784,False,42.125,61.125,False,45.744458333333334,63.82931671853784,False
2024-07-25 07:00:00,39.74077777777778,29.0,39.74077777777778,45.27922222222223,63.82931671853784,False,40.75,61.125,False,45.27922222222223,63.82931671853784,False
2024-07-25 08:00:00,31.098000000000003,31.0,31.098000000000003,44.056777777777775,63.82931671853784,False,39.0,61.125,False,44.056777777777775,63.82931671853784,False
2024-07-25 09:00:00,33.962555555555554,36.0,33.962555555555554,42.26841666666667,63.82931671853784,False,38.25,61.125,False,42.26841666666667,63.82931671853784,False
2024-07-25 10:00:00,36.78322222222222,50.0,36.78322222222222,40.80840277777778,63.82931671853784,False,39.25,61.125,False,40.80840277777778,63.82931671853784,False
2024-07-25 11:00:00,45.16833333333333,59.0,45.16833333333333,41.17959722222223,63.82931671853784,False,40.75,61.125,False,41.17959722222223,63.82931671853784,False
2024-07-25 12:00:00,60.35344444444444,63.0,60.35344444444444,42.40522222222222,63.82931671853784,False,43.5,61.125,False,42.40522222222222,63.82931671853784,False
2024-07-25 13:00:00,64.1181111111111,71.0,64.1181111111111,44.66558333333333,63.82931671853784,False,47.0,61.125,False,44.66558333333333,63.82931671853784,False
2024-07-25 14:00:00,70.70144444444445,62.0,70.70144444444445,47.740736111111104,63.82931671853784,False,50.125,61.125,False,47.740736111111104,63.82931671853784,False
2024-07-25 15:00:00,73.2418888888889,58.0,73.2418888888889,51.928374999999996,63.82931671853784,False,53.75,61.125,False,51.928374999999996,63.82931671853784,False
2024-07-25 16:00:00,60.25366666666666,59.0,60.25366666666666,55.572833333333335,63.82931671853784,False,57.25,61.125,False,55.572833333333335,63.82931671853784,False
2024-07-25 17:00:00,60.24622222222222,59.0,60.24622222222222,58.858291666666666,63.82931671853784,False,60.125,61.125,False,58.858291666666666,63.82931671853784,False
2024-07-25 18:00:00,61.0874226371916,58.0,61.0874226371916,61.89631671853784,63.82931671853784,False,61.125,61.125,False,61.89631671853784,63.82931671853784,False
2024-07-25 19:00:00,60.632333333333335,48.0,60.632333333333335,63.82931671853784,63.82931671853784,False,59.75,61.125,False,63.82931671853784,63.82931671853784,False
2024-07-25 20:00:00,58.475527711600954,47.0,58.475527711600954,63.5945771269324,63.82931671853784,False,57.75,61.125,False,63.5945771269324,63.82931671853784,False
2024-07-25 21:00:00,45.09766666666667,52.0,45.09766666666667,61.21702157137685,63.82931671853784,False,55.375,61.125,False,61.21702157137685,63.82931671853784,False
2024-07-25 22:00:00,53.867222222222225,49.0,53.867222222222225,59.11274379359907,63.82931671853784,False,53.75,61.125,False,59.11274379359907,63.82931671853784,False
2024-07-25 23:00:00,53.230333333333334,45.0,53.230333333333334,56.61129934915463,63.82931671853784,False,52.125,61.125,False,56.61129934915463,63.82931671853784,False
2024-07-26 00:00:00,51.812333333333335,38.0,51.812333333333335,55.556132682487956,73.26322247008171,True,49.5,71.375,True,55.556132682487956,74.0221529636724,True
2024-07-26 01:00:00,39.876888888888885,42.0,39.876888888888885,53.00996601582129,73.26322247008171,True,47.375,71.375,True,53.00996601582129,74.0221529636724,True
2024-07-26 02:00:00,45.28855555555556,43.0,45.28855555555556,51.035107630616785,73.26322247008171,True,45.5,71.375,True,51.035107630616785,74.0221529636724,True
2024-07-26 03:00:00,44.18777777777778,40.0,44.18777777777778,48.97953818617235,73.26322247008171,True,44.5,71.375,True,48.97953818617235,74.0221529636724,True
2024-07-26 04:00:00,45.92088888888889,43.0,45.92088888888889,47.41020833333334,73.26322247008171,True,44.0,71.375,True,47.41020833333334,74.0221529636724,True
2024-07-26 05:00:00,44.217555555555556,36.0,44.217555555555556,47.30019444444444,73.26322247008171,True,42.0,71.375,True,47.30019444444444,74.0221529636724,True
2024-07-26 06:00:00,41.968555555555554,34.0,41.968555555555554,45.81286111111111,73.26322247008171,True,40.125,71.375,True,45.81286111111111,74.0221529636724,True
2024-07-26 07:00:00,37.163000000000004,38.0,37.163000000000004,43.80444444444444,73.26322247008171,True,39.25,71.375,True,43.80444444444444,74.0221529636724,True
2024-07-26 08:00:00,34.894555555555556,45.0,34.894555555555556,41.68972222222222,73.26322247008171,True,40.125,71.375,True,41.68972222222222,74.0221529636724,True
2024-07-26 09:00:00,43.721829485329486,50.0,43.721829485329486,42.1703397967773,73.26322247008171,True,41.125,71.375,True,42.1703397967773,74.0221529636724,True
2024-07-26 10:00:00,,60.0,60.0,41.72488040266612,73.26322247008171,True,43.25,71.375,True,44.009270352332855,74.0221529636724,True
2024-07-26 11:00:00,,67.0,67.0,41.314397506814174,73.26322247008171,True,46.625,71.375,True,46.86079813011063,74.0221529636724,True
2024-07-26 12:00:00,,68.0,68.0,,73.26322247008171,True,49.75,71.375,True,49.62068701899952,74.0221529636724,True
2024-07-26 13:00:00,,70.0,70.0,,73.26322247008171,True,54.0,71.375,True,52.84349257455508,74.0221529636724,True
2024-07-26 14:00:00,,69.0,69.0,,73.26322247008171,True,58.375,71.375,True,56.222423130110634,74.0221529636724,True
2024-07-26 15:00:00,,73.0,73.0,,73.26322247008171,True,62.75,71.375,True,60.70204813011063,74.0221529636724,True
2024-07-26 16:00:00,71.85294789468607,75.0,71.85294789468607,,73.26322247008171,True,66.5,71.375,True,65.32184717250195,74.0221529636724,True
2024-07-26 17:00:00,77.15622222222221,75.0,77.15622222222221,,73.26322247008171,True,69.625,71.375,True,69.50114626461354,74.0221529636724,True
2024-07-26 18:00:00,77.63160914802646,74.0,77.63160914802646,,73.26322247008171,True,71.375,71.375,True,71.70509740811684,74.0221529636724,True
2024-07-26 19:00:00,78.88833333333334,65.0,78.88833333333334,,73.26322247008171,True,71.125,71.375,True,73.19113907478351,74.0221529636724,True
2024-07-26 20:00:00,74.6481111111111,57.0,74.6481111111111,,73.26322247008171,True,69.75,71.375,True,74.0221529636724,74.0221529636724,True
2024-07-26 21:00:00,59.40211111111111,60.0,59.40211111111111,73.26322247008171,73.26322247008171,True,68.5,71.375,True,72.69741685256129,74.0221529636724,True
2024-07-26 22:00:00,62.11577777777778,60.0,62.11577777777778,71.67073037118115,73.26322247008171,True,67.375,71.375,True,71.8368890747835,74.0221529636724,True
2024-07-26 23:00:00,62.59311111111111,53.0,62.59311111111111,70.5360279636724,73.26322247008171,True,64.875,71.375,True,70.5360279636724,74.0221529636724,True
2024-07-27 00:00:00,62.595444444444446,47.0,62.595444444444446,69.37884003239219,69.37884003239219,False,61.375,61.375,False,69.37884003239219,69.37884003239219,False
2024-07-27 01:00:00,48.486888888888885,57.0,48.486888888888885,65.79517336572553,69.37884003239219,False,59.125,61.375,False,65.79517336572553,69.37884003239219,False
2024-07-27 02:00:00,62.29977777777778,46.0,62.29977777777778,63.87869444444444,69.37884003239219,False,55.625,61.375,False,63.87869444444444,69.37884003239219,False
2024-07-27 03:00:00,50.97288888888889,45.0,50.97288888888889,60.38926388888889,69.37884003239219,False,53.125,61.375,False,60.38926388888889,69.37884003239219,False
2024-07-27 04:00:00,47.811,42.0,47.811,57.034625,69.37884003239219,False,51.25,61.375,False,57.034625,69.37884003239219,False
2024-07-27 05:00:00,46.28044444444445,39.0,46.28044444444445,55.39441666666667,69.37884003239219,False,48.625,61.375,False,55.39441666666667,69.37884003239219,False
2024-07-27 06:00:00,39.53688888888889,45.0,39.53688888888889,52.57205555555556,69.37884003239219,False,46.75,61.375,False,52.57205555555556,69.37884003239219,False
2024-07-27 07:00:00,44.308,33.0,44.308,50.28641666666667,69.37884003239219,False,44.25,61.375,False,50.28641666666667,69.37884003239219,False
2024-07-27 08:00:00,39.608,39.0,39.608,47.41298611111112,69.37884003239219,False,43.25,61.375,False,47.41298611111112,69.37884003239219,False
2024-07-27 09:00:00,37.45044444444444,48.0,37.45044444444444,46.033430555555555,69.37884003239219,False,42.125,61.375,False,46.033430555555555,69.37884003239219,False
2024-07-27 10:00:00,46.23155555555556,49.0,46.23155555555556,44.024902777777775,69.37884003239219,False,42.5,61.375,False,44.024902777777775,69.37884003239219,False
2024-07-27 11:00:00,52.126333333333335,50.0,52.126333333333335,44.16908333333333,69.37884003239219,False,43.125,61.375,False,44.16908333333333,69.37884003239219,False
2024-07-27 12:00:00,50.23277777777778,51.0,50.23277777777778,44.471805555555555,69.37884003239219,False,44.25,61.375,False,44.471805555555555,69.37884003239219,False
2024-07-27 13:00:00,53.020999999999994,56.0,53.020999999999994,45.314375000000005,69.37884003239219,False,46.375,61.375,False,45.314375000000005,69.37884003239219,False
2024-07-27 14:00:00,54.730444444444444,62.0,54.730444444444444,47.21356944444444,69.37884003239219,False,48.5,61.375,False,47.21356944444444,69.37884003239219,False
2024-07-27 15:00:00,64.42344444444444,58.0,64.42344444444444,49.727999999999994,69.37884003239219,False,51.625,61.375,False,49.727999999999994,69.37884003239219,False
2024-07-27 16:00:00,60.19766666666667,63.0,60.19766666666667,52.30170833333333,69.37884003239219,False,54.625,61.375,False,52.30170833333333,69.37884003239219,False
2024-07-27 17:00:00,65.72055555555555,63.0,65.72055555555555,55.83547222222222,69.37884003239219,False,56.5,61.375,False,55.83547222222222,69.37884003239219,False
2024-07-27 18:00:00,69.38775770255411,59.0,69.38775770255411,58.72999749059704,69.37884003239219,False,57.75,61.375,False,58.72999749059704,69.37884003239219,False
2024-07-27 19:00:00,61.51711111111111,58.0,61.51711111111111,59.903844712819264,69.37884003239219,False,58.75,61.375,False,59.903844712819264,69.37884003239219,False
2024-07-27 20:00:00,59.199111111111115,56.0,59.199111111111115,61.02463637948593,69.37884003239219,False,59.375,61.375,False,61.02463637948593,69.37884003239219,False
2024-07-27 21:00:00,58.18911111111111,42.0,58.18911111111111,61.67065026837482,69.37884003239219,False,57.625,61.375,False,61.67065026837482,69.37884003239219,False
2024-07-27 22:00:00,51.10577777777778,41.0,51.10577777777778,61.21756693504149,69.37884003239219,False,55.0,61.375,False,61.21756693504149,69.37884003239219,False
2024-07-27 23:00:00,46.907666666666664,37.0,46.907666666666664,59.02809471281926,69.37884003239219,False,52.375,61.375,False,59.02809471281926,69.37884003239219,False
2024-07-28 00:00:00,48.55188888888889,32.0,48.55188888888889,57.57237249059705,71.03329424391526,True,48.5,68.875,False,57.57237249059705,71.81051234960312,True
2024-07-28 01:00:00,34.30733333333333,29.0,34.30733333333333,53.645719712819265,71.03329424391526,True,44.25,68.875,False,53.645719712819265,71.81051234960312,True
2024-07-28 02:00:00,30.930444444444444,29.0,30.930444444444444,48.83855555555556,71.03329424391526,True,40.5,68.875,False,48.83855555555556,71.81051234960312,True
2024-07-28 03:00:00,32.778555555555556,23.0,32.778555555555556,45.24623611111111,71.03329424391526,True,36.125,68.875,False,45.24623611111111,71.81051234960312,True
2024-07-28 04:00:00,28.812,23.0,28.812,41.44784722222222,71.03329424391526,True,32.0,68.875,False,41.44784722222222,71.81051234960312,True
2024-07-28 05:00:00,24.966666666666665,23.0,24.966666666666665,37.29504166666666,71.03329424391526,True,29.625,68.875,False,37.29504166666666,71.81051234960312,True
2024-07-28 06:00:00,26.683666666666667,28.0,26.683666666666667,34.24227777777778,71.03329424391526,True,28.0,68.875,False,34.24227777777778,71.81051234960312,True
2024-07-28 07:00:00,26.46077777777778,28.0,26.46077777777778,31.686416666666666,71.03329424391526,True,26.875,68.875,False,31.686416666666666,71.81051234960312,True
2024-07-28 08:00:00,31.079777777777778,41.0,31.079777777777778,29.502402777777778,71.03329424391526,True,28.0,68.875,False,29.502402777777778,71.81051234960312,True
2024-07-28 09:00:00,36.077860389610386,53.0,36.077860389610386,29.72371865981241,71.03329424391526,True,31.0,68.875,False,29.72371865981241,71.81051234960312,True
2024-07-28 10:00:00,,60.0,60.0,29.551329262007833,71.03329424391526,True,34.875,68.875,False,33.35741310425686,71.81051234960312,True
2024-07-28 11:00:00,,66.0,66.0,29.01345821308321,71.03329424391526,True,40.25,68.875,False,37.51009365981241,71.81051234960312,True
2024-07-28 12:00:00,,71.0,71.0,,71.03329424391526,True,46.25,68.875,False,42.78359365981241,71.81051234960312,True
2024-07-28 13:00:00,,73.0,73.0,,71.03329424391526,True,52.5,68.875,False,48.787760326479074,71.81051234960312,True
2024-07-28 14:00:00,,71.0,71.0,,71.03329424391526,True,57.875,68.875,False,54.32730199314574,71.81051234960312,True
2024-07-28 15:00:00,72.01482058416252,70.0,72.01482058416252,,71.03329424391526,True,63.125,68.875,False,60.02155734394384,71.81051234960312,True
2024-07-28 16:00:00,73.88906163664356,69.0,73.88906163664356,,71.03329424391526,True,66.625,68.875,False,65.37271782630205,71.81051234960312,True
2024-07-28 17:00:00,73.1711111111111,67.0,73.1711111111111,,71.03329424391526,True,68.375,68.875,False,70.00937416648965,71.81051234960312,True
2024-07-28 18:00:00,71.08843879824107,64.0,71.08843879824107,,71.03329424391526,True,68.875,68.875,False,71.39542901626977,71.81051234960312,True
2024-07-28 19:00:00,69.32066666666667,60.0,69.32066666666667,,71.03329424391526,True,68.125,68.875,False,71.81051234960312,71.81051234960312,True
2024-07-28 20:00:00,66.71566666666666,55.0,66.71566666666666,71.03329424391526,71.03329424391526,True,66.125,68.875,False,71.27497068293644,71.81051234960312,True
2024-07-28 21:00:00,58.10888888888889,57.0,58.10888888888889,69.18695062176864,71.03329424391526,True,64.125,68.875,False,69.41358179404756,71.81051234960312,True
2024-07-28 22:00:00,59.02488888888889,59.0,59.02488888888889,67.91669290515867,71.03329424391526,True,62.625,68.875,False,67.91669290515867,71.81051234960312,True
2024-07-28 23:00:00,63.17944444444445,49.0,63.17944444444445,66.81227088769391,71.03329424391526,True,60.0,68.875,False,66.81227088769391,71.81051234960312,True
2024-07-29 00:00:00,60.70411111111111,39.0,60.70411111111111,65.16415207200237,65.16415207200237,False,56.25,61.25,False,65.16415207200235,65.16415207200235,False
2024-07-29 01:00:00,46.07677777777778,52.0,46.07677777777778,61.777360405335685,65.16415207200237,False,54.375,61.25,False,61.77736040533569,65.16415207200235,False
2024-07-29 02:00:00,42.714333333333336,50.0,42.714333333333336,58.23059722222222,65.16415207200237,False,52.625,61.25,False,58.23059722222222,65.16415207200235,False
2024-07-29 03:00:00,56.321000000000005,49.0,56.321000000000005,56.60563888888889,65.16415207200237,False,51.25,61.25,False,56.60563888888889,65.16415207200235,False
2024-07-29 04:00:00,54.720333333333336,40.0,54.720333333333336,55.10622222222222,65.16415207200237,False,49.375,61.25,False,55.10622222222223,65.16415207200235,False
2024-07-29 05:00:00,48.184888888888885,40.0,48.184888888888885,53.865722222222225,65.16415207200237,False,47.25,61.25,False,53.86572222222222,65.16415207200235,False
2024-07-29 06:00:00,41.99344444444444,41.0,41.99344444444444,51.73679166666667,65.16415207200237,False,45.0,61.25,False,51.73679166666667,65.16415207200235,False
2024-07-29 07:00:00,47.05677777777778,40.0,47.05677777777778,49.72145833333333,65.16415207200237,False,43.875,61.25,False,49.72145833333334,65.16415207200235,False
2024-07-29 08:00:00,43.75933333333333,38.0,43.75933333333333,47.60336111111111,65.16415207200237,False,43.75,61.25,False,47.60336111111111,65.16415207200235,False
2024-07-29 09:00:00,35.666666666666664,51.0,35.666666666666664,46.302097222222216,65.16415207200237,False,43.625,61.25,False,46.30209722222222,65.16415207200235,False
2024-07-29 10:00:00,46.16544444444445,54.0,46.16544444444445,46.73348611111111,65.16415207200237,False,44.125,61.25,False,46.73348611111111,65.16415207200235,False
2024-07-29 11:00:00,52.138333333333335,57.0,52.138333333333335,46.21065277777778,65.16415207200237,False,45.125,61.25,False,46.21065277777778,65.16415207200235,False
2024-07-29 12:00:00,54.709777777777774,59.0,54.709777777777774,46.20933333333333,65.16415207200237,False,47.5,61.25,False,46.20933333333333,65.16415207200235,False
2024-07-29 13:00:00,58.800111111111114,60.0,58.800111111111114,47.53623611111111,65.16415207200237,False,50.0,61.25,False,47.536236111111116,65.16415207200235,False
2024-07-29 14:00:00,60.53288888888889,61.0,60.53288888888889,49.85366666666667,65.16415207200237,False,52.5,61.25,False,49.85366666666666,65.16415207200235,False
2024-07-29 15:00:00,60.78988888888889,64.0,60.78988888888889,51.57030555555556,65.16415207200237,False,55.5,61.25,False,51.57030555555556,65.16415207200235,False
2024-07-29 16:00:00,64.141,62.0,64.141,54.11801388888889,65.16415207200237,False,58.5,61.25,False,54.118013888888896,65.16415207200235,False
2024-07-29 17:00:00,65.47211111111112,63.0,65.47211111111112,57.843694444444445,65.16415207200237,False,60.0,61.25,False,57.843694444444445,65.16415207200235,False
2024-07-29 18:00:00,61.26800587050686,64.0,61.26800587050686,59.73151462270225,65.16415207200237,False,61.25,61.25,False,59.73151462270225,65.16415207200235,False
2024-07-29 19:00:00,66.3458888888889,56.0,66.3458888888889,61.5074590671467,65.16415207200237,False,61.125,61.25,False,61.5074590671467,65.16415207200235,False
2024-07-29 20:00:00,62.48777777777778,52.0,62.48777777777778,62.4797090671467,65.16415207200237,False,60.25,61.25,False,62.47970906714669,65.16415207200235,False
2024-07-29 21:00:00,53.79366666666667,53.0,53.79366666666667,61.85390351159114,65.16415207200237,False,59.375,61.25,False,61.85390351159114,65.16415207200235,False
2024-07-29 22:00:00,53.45011111111111,52.0,53.45011111111111,60.96855628936892,65.16415207200237,False,58.25,61.25,False,60.96855628936892,65.16415207200235,False
2024-07-29 23:00:00,56.18366666666667,41.0,56.18366666666667,60.39277851159114,65.16415207200237,False,55.375,61.25,False,60.39277851159114,65.16415207200235,False
2024-07-30 00:00:00,46.382333333333335,36.0,46.382333333333335,58.172945178257805,58.172945178257805,False,52.125,69.875,False,58.172945178257805,70.29435678411322,True
2024-07-30 01:00:00,35.296888888888894,38.0,35.296888888888894,54.40104240048002,58.172945178257805,False,49.0,69.875,False,54.40104240048003,70.29435678411322,True
2024-07-30 02:00:00,43.193999999999996,37.0,43.193999999999996,52.14179166666667,58.172945178257805,False,45.625,69.875,False,52.14179166666666,70.29435678411322,True
2024-07-30 03:00:00,36.617777777777775,34.0,36.617777777777775,48.42577777777778,58.172945178257805,False,42.875,69.875,False,48.425777777777775,70.29435678411322,True
2024-07-30 04:00:00,35.77322222222222,33.0,35.77322222222222,45.08645833333334,58.172945178257805,False,40.5,69.875,False,45.08645833333333,70.29435678411322,True
2024-07-30 05:00:00,35.09444444444444,28.0,35.09444444444444,42.74905555555556,58.172945178257805,False,37.375,69.875,False,42.74905555555556,70.29435678411322,True
